ContrNo	DateTime	Lat	Lon	swDMS	DMSPaq	DMSPp	DMSPt	wdepth	sdepth	chl	SST	SAL	wspd	flag
233	2007	07	21 06	11	00	48.9105	-48.6879	2.61	-999	-999	-999.00	-999	5	-999	10.84	35.35	10.07	0
233	2007	07	21 06	31	00	48.8785	-48.7433	2.4	-999	-999	-999.00	-999	5	-999	10.78	35.41	10.37	0
233	2007	07	21 06	51	00	48.8479	-48.7963	2.03	-999	-999	-999.00	-999	5	-999	10.69	35.32	10.3	0
233	2007	07	21 07	11	00	48.8177	-48.8474	1.86	-999	-999	-999.00	-999	5	-999	10.79	35.3	10.49	0
233	2007	07	21 07	31	00	48.7883	-48.8985	1.86	-999	-999	-999.00	-999	5	-999	10.84	35.26	10.48	0
233	2007	07	21 08	17	00	48.7184	-49.0147	1.78	-999	-999	-999.00	-999	5	-999	10.12	35.12	10.2	0
233	2007	07	21 08	57	00	48.6572	-49.1172	1.67	-999	-999	-999.00	-999	5	-999	9.86	35.12	10.43	0
233	2007	07	21 09	17	00	48.6264	-49.1705	1.3	-999	-999	-999.00	-999	5	-999	9.37	35.22	10.49	0
233	2007	07	21 09	37	00	48.5961	-49.2225	1.18	-999	-999	-999.00	-999	5	-999	9.06	34.57	9.97	0
233	2007	07	21 09	57	00	48.5653	-49.276	1.13	-999	-999	-999.00	-999	5	-999	8.85	34.44	10.19	0
233	2007	07	21 10	17	00	48.5344	-49.3297	1.03	-999	-999	-999.00	-999	5	-999	8.62	34.47	9.57	0
233	2007	07	21 10	57	00	48.4695	-49.4343	0.94	-999	-999	-999.00	-999	5	-999	8.9	34.97	10.07	0
233	2007	07	21 12	43	00	48.3474	-49.7506	1.14	-999	-999	-999.00	-999	5	-999	9.25	34.22	9.76	0
233	2007	07	21 14	23	00	48.1761	-49.9828	0.87	-999	-999	-999.00	-999	5	-999	10.09	34.25	11.01	0
233	2007	07	21 20	35	00	47.6014	-50.8854	1.09	-999	-999	-999.00	-999	5	-999	11.48	34.01	7.32	0
233	2007	07	21 20	55	00	47.5742	-50.9312	1.09	-999	-999	-999.00	-999	5	-999	11.41	34.02	6.82	0
233	2007	07	21 21	35	00	47.5071	-51.0468	1.32	-999	-999	-999.00	-999	5	-999	11.12	33.98	6.64	0
233	2007	07	21 21	55	00	47.4654	-51.116	1.07	-999	-999	-999.00	-999	5	-999	11.28	33.96	7.19	0
233	2007	07	21 22	15	00	47.4241	-51.1851	1.31	-999	-999	-999.00	-999	5	-999	11.47	33.96	5.77	0
233	2007	07	22 00	22	00	47.1528	-51.6325	1.01	-999	-999	-999.00	-999	5	-999	11.47	33.84	4.83	0
233	2007	07	22 00	42	00	47.1094	-51.7069	1.01	-999	-999	-999.00	-999	5	-999	11.71	33.91	5.18	0
233	2007	07	22 01	22	00	47.0231	-51.8501	0.92	-999	-999	-999.00	-999	5	-999	11.67	33.88	5.83	0
233	2007	07	22 07	08	00	46.3041	-53.0452	1.31	-999	-999	-999.00	-999	5	-999	8.44	33.23	5.96	0
233	2007	07	22 07	28	00	46.279	-53.1296	1.97	-999	-999	-999.00	-999	5	-999	8.88	33.13	5.08	0
233	2007	07	22 08	54	00	46.1806	-53.489	1.53	-999	-999	-999.00	-999	5	-999	10.63	32.33	5.91	0
233	2007	07	22 09	14	00	46.1566	-53.5714	1.48	-999	-999	-999.00	-999	5	-999	10.86	32.34	5.24	0
233	2007	07	22 09	34	00	46.1316	-53.654	1.69	-999	-999	-999.00	-999	5	-999	10.96	32.32	5.33	0
233	2007	07	22 09	54	00	46.1077	-53.7372	1.4	-999	-999	-999.00	-999	5	-999	10.8	32.31	5.55	0
233	2007	07	22 10	14	00	46.0834	-53.8214	1.49	-999	-999	-999.00	-999	5	-999	10.6	32.28	5.62	0
233	2007	07	22 10	34	00	46.0593	-53.9043	1.39	-999	-999	-999.00	-999	5	-999	10.7	32.31	5.32	0
233	2007	07	22 11	34	00	45.9837	-54.1616	2.62	-999	-999	-999.00	-999	5	-999	12.6	32	2.74	0
233	2007	07	22 11	54	00	45.9604	-54.249	2.55	-999	-999	-999.00	-999	5	-999	12.93	31.5	2.13	0
233	2007	07	22 13	40	00	45.8343	-54.7128	2.51	-999	-999	-999.00	-999	5	-999	12.73	31.31	3.36	0
233	2007	07	22 14	00	00	45.8099	-54.8019	2.49	-999	-999	-999.00	-999	5	-999	12.77	31.2	3.35	0
233	2007	07	22 14	40	00	45.7611	-54.9796	2.33	-999	-999	-999.00	-999	5	-999	12.67	31.21	4.33	0
233	2007	07	22 15	20	00	45.7105	-55.1547	2.17	-999	-999	-999.00	-999	5	-999	12.26	31.32	4.42	0
