   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading
   5.6764963e+01	  -4.3959519e+01	   1.8069800e+02	   1.1534148e+00	   1.3253739e-01	   1.5781557e+01	   3.4620114e+01	   7.4853106e-01	   7.6964872e-01	   2.0106025e+02	
   5.6765658e+01	  -4.3960000e+01	   1.8069800e+02	   1.3549083e+00	   1.4853775e-01	   1.5783511e+01	   3.4620956e+01	   7.4769069e-01	   6.1500703e-01	   1.9684683e+02	
   5.6766341e+01	  -4.3960000e+01	   1.8069800e+02	   1.3346875e+00	   1.4646041e-01	   1.5781080e+01	   3.4619000e+01	   7.4081290e-01	   3.8923724e-01	   1.9793585e+02	
   5.6767035e+01	  -4.3960479e+01	   1.8069752e+02	   1.3432140e+00	   1.5507911e-01	   1.5776086e+01	   3.4619957e+01	   7.4129977e-01	   5.0338546e-01	   2.0430049e+02	
   5.6767730e+01	  -4.3961000e+01	   1.8069700e+02	   1.4515307e+00	   1.6246243e-01	   1.5773058e+01	   3.4621000e+01	   7.4059056e-01	   7.4738440e-01	   2.0424260e+02	
   5.6768424e+01	  -4.3961000e+01	   1.8069700e+02	   1.5428925e+00	   1.7031205e-01	   1.5772463e+01	   3.4621000e+01	   7.5447897e-01	   7.2016000e-01	   1.9639191e+02	
   5.6769118e+01	  -4.3961531e+01	   1.8069700e+02	   1.2843110e+00	   1.4108809e-01	   1.5772469e+01	   3.4620469e+01	   7.6200000e-01	   7.2016000e-01	   1.9526146e+02	
   5.6769813e+01	  -4.3962000e+01	   1.8069700e+02	   1.6652514e+00	   1.9479521e-01	   1.5774359e+01	   3.4621769e+01	   7.4548555e-01	   6.2914176e-01	   1.9941431e+02	
   5.6770507e+01	  -4.3962000e+01	   1.8069642e+02	   1.4368906e+00	   1.7582776e-01	   1.5775418e+01	   3.4622418e+01	   7.5028790e-01	   5.0599361e-01	   1.9430576e+02	
   5.6771202e+01	  -4.3962000e+01	   1.8069600e+02	   1.5378700e+00	   1.6328660e-01	   1.5778444e+01	   3.4623148e+01	   7.4592927e-01	   3.1533887e-01	   2.0828222e+02	
   5.6771896e+01	  -4.3962000e+01	   1.8069600e+02	   1.4281976e+00	   1.5732792e-01	   1.5779868e+01	   3.4624566e+01	   7.3400000e-01	   4.9687552e-01	   2.4204252e+02	
   5.6772591e+01	  -4.3962000e+01	   1.8069600e+02	   1.6532558e+00	   1.6661043e-01	   1.5771188e+01	   3.4618304e+01	   7.4181194e-01	   7.7756660e-01	   2.6954801e+02	
   5.6773297e+01	  -4.3961433e+01	   1.8069600e+02	   1.4976831e+00	   1.5724964e-01	   1.5767267e+01	   3.4625467e+01	   7.6329983e-01	   7.0644394e-01	   2.8944989e+02	
   5.6773991e+01	  -4.3961000e+01	   1.8069600e+02	   1.3487081e+00	   1.6473768e-01	   1.5771793e+01	   3.4631090e+01	   7.5209763e-01	   7.6095051e-01	   2.9359121e+02	
   5.6774674e+01	  -4.3960466e+01	   1.8069600e+02	   1.3647285e+00	   1.5118297e-01	   1.5772932e+01	   3.4626932e+01	   7.3400000e-01	   8.4699881e-01	   2.8065633e+02	
   5.6775380e+01	  -4.3960000e+01	   1.8069600e+02	   1.3892800e+00	   1.4288094e-01	   1.5768201e+01	   3.4624915e+01	   7.2694456e-01	   8.5095783e-01	   2.6682551e+02	
   5.6776086e+01	  -4.3960000e+01	   1.8069545e+02	   1.1706673e+00	   1.2281901e-01	   1.5762795e+01	   3.4624000e+01	   7.2100000e-01	   8.7448000e-01	   2.5849747e+02	
   5.6776769e+01	  -4.3959473e+01	   1.8069500e+02	   1.1846014e+00	   1.3751082e-01	   1.5763108e+01	   3.4625581e+01	   7.3522875e-01	   9.0158841e-01	   2.4405414e+02	
   5.6777452e+01	  -4.3959000e+01	   1.8069500e+02	   1.0621218e+00	   1.2872892e-01	   1.5766507e+01	   3.4622981e+01	   7.4096608e-01	   7.7085218e-01	   2.2437836e+02	
   5.6778146e+01	  -4.3959000e+01	   1.8069451e+02	   1.2992842e+00	   1.6914435e-01	   1.5768989e+01	   3.4618505e+01	   7.4784779e-01	   4.9007819e-01	   2.0584840e+02	
   5.6778841e+01	  -4.3959000e+01	   1.8069400e+02	   1.0440400e+00	   1.0831405e-01	   1.5770973e+01	   3.4617513e+01	   7.4837492e-01	   3.8511122e-01	   1.9635937e+02	
   5.6779535e+01	  -4.3959479e+01	   1.8069400e+02	   1.2912304e+00	   1.3148606e-01	   1.5772957e+01	   3.4619393e+01	   7.3400000e-01	   5.0999950e-01	   1.9822555e+02	
   5.6780230e+01	  -4.3960000e+01	   1.8069400e+02	   1.4229319e+00	   1.7240075e-01	   1.5774942e+01	   3.4622942e+01	   7.3400000e-01	   5.9306219e-01	   1.9982610e+02	
   5.6780935e+01	  -4.3960000e+01	   1.8069352e+02	   1.3835979e+00	   1.5052700e-01	   1.5774562e+01	   3.4624959e+01	   7.2776931e-01	   5.9049436e-01	   1.9832486e+02	
   5.6781630e+01	  -4.3960000e+01	   1.8069300e+02	   1.1344552e+00	   1.2230102e-01	   1.5774650e+01	   3.4625450e+01	   7.2100000e-01	   6.1728000e-01	   1.9940477e+02	
   5.6782313e+01	  -4.3960590e+01	   1.8069300e+02	   1.3593527e+00	   1.4763039e-01	   1.5778949e+01	   3.4626770e+01	   7.1274229e-01	   5.8693882e-01	   2.0003321e+02	
   5.6783007e+01	  -4.3961000e+01	   1.8069300e+02	   1.2086899e+00	   1.2075647e-01	   1.5780418e+01	   3.4628000e+01	   7.1514419e-01	   6.5561224e-01	   1.9912188e+02	
   5.6783702e+01	  -4.3961000e+01	   1.8069243e+02	   1.2121178e+00	   1.4233762e-01	   1.5777131e+01	   3.4627426e+01	   7.2846063e-01	   6.6111773e-01	   1.9936651e+02	
   5.6784396e+01	  -4.3961000e+01	   1.8069200e+02	   1.6375882e+00	   1.8317892e-01	   1.5775000e+01	   3.4628132e+01	   7.3400000e-01	   6.1728000e-01	   1.9573170e+02	
   5.6785091e+01	  -4.3961558e+01	   1.8069200e+02	   1.3755562e+00	   1.3882528e-01	   1.5778347e+01	   3.4629000e+01	   7.2674717e-01	   5.5988225e-01	   1.9318001e+02	
   5.6785785e+01	  -4.3962000e+01	   1.8069200e+02	   1.2876875e+00	   1.5925288e-01	   1.5781550e+01	   3.4628450e+01	   7.0614608e-01	   5.4269946e-01	   1.9131690e+02	
   5.6786479e+01	  -4.3962000e+01	   1.8069200e+02	   1.4846579e+00	   1.6214114e-01	   1.5781458e+01	   3.4628542e+01	   6.8641016e-01	   4.8217830e-01	   1.8720016e+02	
   5.6787174e+01	  -4.3962000e+01	   1.8069200e+02	   1.3496509e+00	   1.5338583e-01	   1.5783671e+01	   3.4628466e+01	   6.8000000e-01	   4.1152000e-01	   1.8853172e+02	
   5.6787880e+01	  -4.3962543e+01	   1.8069200e+02	   1.6357645e+00	   1.7528309e-01	   1.5785457e+01	   3.4628000e+01	   6.8000000e-01	   3.5566893e-01	   1.9050854e+02	
   5.6788574e+01	  -4.3963000e+01	   1.8069200e+02	   1.4023837e+00	   1.5057338e-01	   1.5785000e+01	   3.4629070e+01	   6.8000000e-01	   2.8112929e-01	   1.8891756e+02	
   5.6789257e+01	  -4.3963000e+01	   1.8069200e+02	   1.3829905e+00	   1.2986615e-01	   1.5785510e+01	   3.4629490e+01	   6.8000000e-01	   2.5720000e-01	   1.8769063e+02	
   5.6789952e+01	  -4.3963000e+01	   1.8069200e+02	   1.3807657e+00	   1.5582493e-01	   1.5786000e+01	   3.4628498e+01	   6.7296596e-01	   2.0550984e-01	   1.8458711e+02	
   5.6809003e+01	  -4.3965004e+01	   1.8069700e+02	   1.4169216e+00	   1.5742392e-01	   1.5781015e+01	   3.4632000e+01	   7.2100000e-01	   3.1241013e-01	   1.8280174e+02	
   5.6809697e+01	  -4.3965996e+01	   1.8069700e+02	   1.3162899e+00	   1.2580675e-01	   1.5784983e+01	   3.4632000e+01	   7.2100000e-01	   1.2818957e+00	   1.8324811e+02	
   5.6810392e+01	  -4.3966988e+01	   1.8069700e+02	   9.9863100e-01	   1.1306765e-01	   1.5781048e+01	   3.4634964e+01	   7.4767465e-01	   2.2515829e+00	   1.8463313e+02	
   5.6811086e+01	  -4.3967980e+01	   1.8069602e+02	   1.0991169e+00	   1.2909300e-01	   1.5784919e+01	   3.4639899e+01	   7.6171790e-01	   2.7673949e+00	   2.0831338e+02	
   5.6811780e+01	  -4.3968972e+01	   1.8069503e+02	   1.3255975e+00	   1.6280042e-01	   1.5775279e+01	   3.4633195e+01	   7.6200000e-01	   2.9777763e+00	   2.2289524e+02	
   5.6812475e+01	  -4.3969964e+01	   1.8069307e+02	   1.2420671e+00	   1.2757825e-01	   1.5772108e+01	   3.4639749e+01	   7.6200000e-01	   3.6778183e+00	   2.5511494e+02	
   5.6813169e+01	  -4.3970000e+01	   1.8069013e+02	   1.6782931e+00	   1.6977175e-01	   1.5771044e+01	   3.4637132e+01	   7.3522869e-01	   3.9495936e+00	   2.5988544e+02	
   5.6813864e+01	  -4.3970000e+01	   1.8068716e+02	   1.3801241e+00	   1.3207430e-01	   1.5773845e+01	   3.4636052e+01	   7.0839561e-01	   4.0584422e+00	   2.5967068e+02	
   5.6814558e+01	  -4.3970000e+01	   1.8068324e+02	   1.6452291e+00	   1.6098408e-01	   1.5769299e+01	   3.4634119e+01	   6.5622631e-01	   4.3055932e+00	   2.5762845e+02	
   5.6815253e+01	  -4.3970932e+01	   1.8068020e+02	   1.0335357e+00	   1.2653777e-01	   1.5770865e+01	   3.4634932e+01	   6.2782744e-01	   4.6087104e+00	   2.5750000e+02	
   5.6815959e+01	  -4.3971000e+01	   1.8067718e+02	   1.1495031e+00	   1.2343959e-01	   1.5774764e+01	   3.4634059e+01	   6.1282555e-01	   4.4843799e+00	   2.5693538e+02	
   5.6816653e+01	  -4.3971000e+01	   1.8067420e+02	   1.3604773e+00	   1.4820536e-01	   1.5775000e+01	   3.4634000e+01	   5.9893881e-01	   4.5232705e+00	   2.5745977e+02	
   5.6817336e+01	  -4.3971909e+01	   1.8067037e+02	   1.3569186e+00	   1.4070006e-01	   1.5780451e+01	   3.4634000e+01	   5.8618895e-01	   4.3865138e+00	   2.5790884e+02	
   5.6818042e+01	  -4.3972000e+01	   1.8066725e+02	   1.3773531e+00	   1.4523115e-01	   1.5952500e+01	   3.4632166e+01	   5.8500000e-01	   4.2308709e+00	   2.5629919e+02	
   5.6818748e+01	  -4.3972000e+01	   1.8066422e+02	   1.3448007e+00	   1.5278763e-01	   1.5810630e+01	   3.4633851e+01	   5.9703414e-01	   4.2180800e+00	   2.5545572e+02	
   5.6819431e+01	  -4.3972044e+01	   1.8066087e+02	   1.3237577e+00	   1.8925585e-01	   1.5783265e+01	   3.4634000e+01	   5.5857442e-01	   4.2203530e+00	   2.5826384e+02	
   5.6820114e+01	  -4.3973000e+01	   1.8065792e+02	   1.1576145e+00	   1.1859302e-01	   1.5789039e+01	   3.4633961e+01	   5.7100000e-01	   4.2695200e+00	   2.5642060e+02	
   5.6820808e+01	  -4.3973000e+01	   1.8065396e+02	   1.2733969e+00	   1.4080975e-01	   1.5790918e+01	   3.4632023e+01	   5.7116439e-01	   4.2671039e+00	   2.5745235e+02	
   5.6821503e+01	  -4.3973000e+01	   1.8065099e+02	   1.1562335e+00	   1.2428448e-01	   1.5784000e+01	   3.4634000e+01	   5.8494660e-01	   4.0629751e+00	   2.5763894e+02	
   5.6822197e+01	  -4.3973000e+01	   1.8064801e+02	   1.5359109e+00	   1.7506196e-01	   1.5784000e+01	   3.4634000e+01	   5.7105879e-01	   3.8588641e+00	   2.5476218e+02	
   5.6822892e+01	  -4.3973988e+01	   1.8064504e+02	   1.3561073e+00	   1.5539827e-01	   1.5785976e+01	   3.4633012e+01	   5.7100000e-01	   3.9596385e+00	   2.5588612e+02	
   5.6823586e+01	  -4.3974000e+01	   1.8064206e+02	   1.2694615e+00	   1.4778286e-01	   1.5794819e+01	   3.4630060e+01	   5.8471850e-01	   4.0616914e+00	   2.5398921e+02	
   5.6824280e+01	  -4.3974000e+01	   1.8063908e+02	   1.3990549e+00	   1.5483224e-01	   1.5797916e+01	   3.4627084e+01	   5.8500000e-01	   4.2137683e+00	   2.5565110e+02	
   5.6824975e+01	  -4.3974964e+01	   1.8063611e+02	   1.4291812e+00	   1.7249727e-01	   1.5799928e+01	   3.4628928e+01	   5.9753338e-01	   3.7221438e+00	   2.5594103e+02	
   5.6825669e+01	  -4.3975000e+01	   1.8063313e+02	   1.3147626e+00	   1.3764821e-01	   1.5800956e+01	   3.4630912e+01	   6.5058365e-01	   3.9495803e+00	   2.5518515e+02	
   5.6826364e+01	  -4.3975000e+01	   1.8063016e+02	   1.0692424e+00	   1.1527765e-01	   1.5801000e+01	   3.4631000e+01	   6.1411962e-01	   4.2047832e+00	   2.5486551e+02	
   5.6827058e+01	  -4.3975940e+01	   1.8062718e+02	   1.3959209e+00	   1.3497754e-01	   1.5801940e+01	   3.4631000e+01	   5.7344854e-01	   4.4599199e+00	   2.5470896e+02	
   5.6827753e+01	  -4.3976000e+01	   1.8062420e+02	   1.2080462e+00	   1.4171098e-01	   1.5802000e+01	   3.4631000e+01	   5.7100000e-01	   4.5232384e+00	   2.5446692e+02	
   5.6828459e+01	  -4.3976000e+01	   1.8062118e+02	   1.3973822e+00	   1.3907932e-01	   1.5807646e+01	   3.4629118e+01	   5.7100000e-01	   4.2846972e+00	   2.5553214e+02	
   5.6829153e+01	  -4.3976933e+01	   1.8061727e+02	   1.1255221e+00	   1.3228968e-01	   1.5810799e+01	   3.4629933e+01	   5.7100000e-01	   4.2695200e+00	   2.5657958e+02	
   5.6829836e+01	  -4.3977000e+01	   1.8061427e+02	   1.2986901e+00	   1.2268375e-01	   1.5811909e+01	   3.4629091e+01	   6.0825093e-01	   4.3629926e+00	   2.5506002e+02	
   5.6830542e+01	  -4.3977000e+01	   1.8061125e+02	   1.5550881e+00	   1.4661916e-01	   1.5816585e+01	   3.4629000e+01	   6.3676120e-01	   4.2308760e+00	   2.5517512e+02	
   5.6831236e+01	  -4.3977909e+01	   1.8060827e+02	   1.4260198e+00	   1.5123420e-01	   1.5811545e+01	   3.4629000e+01	   6.2718081e-01	   3.8907067e+00	   2.5501817e+02	
   5.6831919e+01	  -4.3978000e+01	   1.8060492e+02	   1.3745551e+00	   1.4178810e-01	   1.5809498e+01	   3.4628055e+01	   5.9764044e-01	   4.2259272e+00	   2.5455000e+02	
   5.6832614e+01	  -4.3978020e+01	   1.8060194e+02	   1.5938764e+00	   1.5837149e-01	   1.5827215e+01	   3.4629863e+01	   5.8472582e-01	   4.3199526e+00	   2.5456763e+02	
   5.6833308e+01	  -4.3979000e+01	   1.8059896e+02	   1.4447683e+00	   1.8648589e-01	   1.5838070e+01	   3.4623035e+01	   5.7100000e-01	   4.2707280e+00	   2.5544765e+02	
   5.6834003e+01	  -4.3979000e+01	   1.8059599e+02	   1.3598710e+00	   1.3398300e-01	   1.5844011e+01	   3.4626008e+01	   5.7089678e-01	   4.3718100e+00	   2.5524752e+02	
   5.6834697e+01	  -4.3979000e+01	   1.8059301e+02	   1.4913621e+00	   1.5738359e-01	   1.5846987e+01	   3.4627992e+01	   5.4411315e-01	   4.2187267e+00	   2.5460272e+02	
   5.6835392e+01	  -4.3979988e+01	   1.8059004e+02	   1.4103003e+00	   1.5238525e-01	   1.5854904e+01	   3.4628988e+01	   5.4400000e-01	   4.2180800e+00	   2.5376020e+02	
   5.6836086e+01	  -4.3980000e+01	   1.8058706e+02	   1.2892456e+00	   1.4797506e-01	   1.5860880e+01	   3.4629000e+01	   5.1754195e-01	   4.1172650e+00	   2.5497491e+02	
   5.6836780e+01	  -4.3980000e+01	   1.8058311e+02	   1.5169169e+00	   1.5075160e-01	   1.5865860e+01	   3.4628028e+01	   5.2963667e-01	   4.3652116e+00	   2.5587485e+02	
   5.6837486e+01	  -4.3980981e+01	   1.8058006e+02	   1.3603748e+00	   1.5830788e-01	   1.5873845e+01	   3.4629961e+01	   5.1725146e-01	   4.3219550e+00	   2.5403675e+02	
   5.6838181e+01	  -4.3981000e+01	   1.8057708e+02	   1.4137025e+00	   1.3722757e-01	   1.5870110e+01	   3.4628055e+01	   5.2964366e-01	   4.4210200e+00	   2.5385411e+02	
   5.6838864e+01	  -4.3981000e+01	   1.8057416e+02	   1.6312009e+00	   1.8994788e-01	   1.5884224e+01	   3.4629897e+01	   5.8215519e-01	   4.3750607e+00	   2.5531983e+02	
   5.6839558e+01	  -4.3981000e+01	   1.8057024e+02	   1.0784347e+00	   1.1646509e-01	   1.5888761e+01	   3.4624358e+01	   6.2355111e-01	   4.4207675e+00	   2.5554104e+02	
   5.6840253e+01	  -4.3981932e+01	   1.8056720e+02	   1.2753379e+00	   1.4390973e-01	   1.5889932e+01	   3.4629594e+01	   6.6329200e-01	   4.6156700e+00	   2.5471093e+02	
   5.6840947e+01	  -4.3982000e+01	   1.8056423e+02	   1.2575705e+00	   1.6325412e-01	   1.5891849e+01	   3.4630000e+01	   6.7894337e-01	   4.2491387e+00	   2.5585188e+02	
   5.6841642e+01	  -4.3982000e+01	   1.8056033e+02	   1.3725878e+00	   1.5745770e-01	   1.5893833e+01	   3.4628167e+01	   6.9283034e-01	   4.5009340e+00	   2.5572089e+02	
   5.6842336e+01	  -4.3982909e+01	   1.8055727e+02	   1.4232252e+00	   1.3905469e-01	   1.5902177e+01	   3.4624366e+01	   6.9400000e-01	   4.5267200e+00	   2.5374671e+02	
   5.6843042e+01	  -4.3983000e+01	   1.8055425e+02	   1.2509074e+00	   1.5211929e-01	   1.5901166e+01	   3.4621249e+01	   6.1879251e-01	   4.0549306e+00	   2.5556776e+02	
   5.6843736e+01	  -4.3983000e+01	   1.8055127e+02	   1.7867557e+00	   1.9394127e-01	   1.5904637e+01	   3.4623728e+01	   5.8745246e-01	   4.1993904e+00	   2.5570454e+02	
   5.6844419e+01	  -4.3984000e+01	   1.8054792e+02	   1.3722014e+00	   1.6093282e-01	   1.5913166e+01	   3.4622917e+01	   5.4325369e-01	   4.2180800e+00	   2.5507350e+02	
   5.6845114e+01	  -4.3984000e+01	   1.8054494e+02	   1.5758258e+00	   1.7036448e-01	   1.5919118e+01	   3.4620000e+01	   5.1700000e-01	   4.2160616e+00	   2.5585292e+02	
   5.6845808e+01	  -4.3984000e+01	   1.8054195e+02	   1.3757450e+00	   1.4911925e-01	   1.5925000e+01	   3.4620012e+01	   5.1683573e-01	   4.1188215e+00	   2.5351995e+02	
   5.6846503e+01	  -4.3984004e+01	   1.8053799e+02	   9.1031952e-01	   9.5021592e-02	   1.5924989e+01	   3.4621004e+01	   5.0300000e-01	   4.4226574e+00	   2.5520230e+02	
   5.6847197e+01	  -4.3984996e+01	   1.8053501e+02	   1.4694037e+00	   1.5560597e-01	   1.5922013e+01	   3.4621996e+01	   5.0300000e-01	   4.1164881e+00	   2.5579750e+02	
   5.6847892e+01	  -4.3985000e+01	   1.8053204e+02	   1.6312846e+00	   1.6746894e-01	   1.5913108e+01	   3.4626940e+01	   5.0300000e-01	   3.8610904e+00	   2.5545421e+02	
   5.6848586e+01	  -4.3985000e+01	   1.8052906e+02	   1.3097870e+00	   1.5391161e-01	   1.5914960e+01	   3.4623081e+01	   5.1671814e-01	   4.3116394e+00	   2.5481309e+02	
   5.6849280e+01	  -4.3985972e+01	   1.8052608e+02	   1.4718268e+00	   1.6011206e-01	   1.5919860e+01	   3.4621056e+01	   5.1700000e-01	   4.3209600e+00	   2.5173790e+02	
   5.6849975e+01	  -4.3986000e+01	   1.8052311e+02	   1.5059444e+00	   1.7142971e-01	   1.5919036e+01	   3.4619072e+01	   5.2953338e-01	   4.3705536e+00	   2.5304795e+02	
   5.6850669e+01	  -4.3986000e+01	   1.8052013e+02	   1.7108801e+00	   1.3538577e-01	   1.5920912e+01	   3.4620912e+01	   5.1757114e-01	   4.2248598e+00	   2.5338682e+02	
   5.6851364e+01	  -4.3986948e+01	   1.8051716e+02	   1.4409423e+00	   1.5307114e-01	   1.5921948e+01	   3.4620052e+01	   5.0372389e-01	   3.9741790e+00	   2.5439571e+02	
   5.6852070e+01	  -4.3987000e+01	   1.8051413e+02	   1.3227770e+00	   1.2673549e-01	   1.5926784e+01	   3.4619043e+01	   5.1639539e-01	   4.1085355e+00	   2.5224933e+02	
   5.6852764e+01	  -4.3987000e+01	   1.8051115e+02	   1.5181599e+00	   1.7449891e-01	   1.5931744e+01	   3.4619000e+01	   5.1700000e-01	   4.1152000e+00	   2.5528112e+02	
   5.6853447e+01	  -4.3987924e+01	   1.8050823e+02	   1.5211266e+00	   1.6260572e-01	   1.5928302e+01	   3.4619000e+01	   5.0405711e-01	   4.2103118e+00	   2.5346234e+02	
   5.6854142e+01	  -4.3988000e+01	   1.8050525e+02	   1.5026782e+00	   1.7205645e-01	   1.5929833e+01	   3.4619916e+01	   4.9108589e-01	   4.0766504e+00	   2.5316253e+02	
   5.6854836e+01	  -4.3988000e+01	   1.8050227e+02	   1.2343427e+00	   1.4459319e-01	   1.5928183e+01	   3.4619092e+01	   5.1452924e-01	   4.2039582e+00	   2.5324085e+02	
   5.6855530e+01	  -4.3988901e+01	   1.8049930e+02	   1.2642059e+00	   1.4550872e-01	   1.5928901e+01	   3.4619000e+01	   5.0439020e-01	   4.0790840e+00	   2.5306986e+02	
   5.6856236e+01	  -4.3989000e+01	   1.8049627e+02	   1.5081706e+00	   1.6131495e-01	   1.5924454e+01	   3.4618091e+01	   4.9118122e-01	   4.0637600e+00	   2.5345911e+02	
   5.6856931e+01	  -4.3989044e+01	   1.8049287e+02	   1.3687978e+00	   1.4955526e-01	   1.5928132e+01	   3.4619779e+01	   5.0242638e-01	   4.0213990e+00	   2.5402794e+02	
   5.6857625e+01	  -4.3990000e+01	   1.8048989e+02	   1.4790104e+00	   1.7763985e-01	   1.5931217e+01	   3.4615036e+01	   4.8949361e-01	   4.2180800e+00	   2.5354096e+02	
   5.6858320e+01	  -4.3990000e+01	   1.8048692e+02	   1.6851545e+00	   1.8372590e-01	   1.5936802e+01	   3.4615972e+01	   4.7639515e-01	   4.2079169e+00	   2.5331552e+02	
   5.6859003e+01	  -4.3990004e+01	   1.8048399e+02	   1.6908766e+00	   1.7409400e-01	   1.5930004e+01	   3.4614996e+01	   4.9000000e-01	   3.8603917e+00	   2.5384845e+02	
   5.6859697e+01	  -4.3990996e+01	   1.8048101e+02	   1.7047890e+00	   1.5716898e-01	   1.5930996e+01	   3.4614004e+01	   4.9000000e-01	   4.4726612e+00	   2.5345170e+02	
   5.6860392e+01	  -4.3991000e+01	   1.8047705e+02	   1.3557815e+00	   1.3527008e-01	   1.5916181e+01	   3.4614000e+01	   4.9000000e-01	   4.3736424e+00	   2.5191872e+02	
   5.6861086e+01	  -4.3991000e+01	   1.8047406e+02	   1.7537122e+00	   2.0183419e-01	   1.6063981e+01	   3.4614000e+01	   4.9000000e-01	   3.9691083e+00	   2.5185100e+02	
   5.6861780e+01	  -4.3991972e+01	   1.8047108e+02	   1.6071080e+00	   1.7160647e-01	   1.6215713e+01	   3.4612056e+01	   5.0263577e-01	   4.2108739e+00	   2.5379397e+02	
   5.6862475e+01	  -4.3992000e+01	   1.8046811e+02	   1.5483700e+00	   1.6122565e-01	   1.5910503e+01	   3.4608143e+01	   5.0300000e-01	   4.0692899e+00	   2.5370538e+02	
   5.6863169e+01	  -4.3992000e+01	   1.8046513e+02	   1.2522626e+00	   1.4652595e-01	   1.5889439e+01	   3.4604176e+01	   4.9057058e-01	   4.0145777e+00	   2.5288731e+02	
   5.6863864e+01	  -4.3992948e+01	   1.8046216e+02	   1.3164383e+00	   1.4209793e-01	   1.5886155e+01	   3.4602104e+01	   5.0232681e-01	   4.3537536e+00	   2.5285000e+02	
   5.6864558e+01	  -4.3993000e+01	   1.8045918e+02	   1.5826175e+00	   1.6051158e-01	   1.5886940e+01	   3.4596358e+01	   4.9077592e-01	   4.2272908e+00	   2.5491869e+02	
   5.6865253e+01	  -4.3993932e+01	   1.8045620e+02	   1.7383622e+00	   1.7557782e-01	   1.5883271e+01	   3.4596932e+01	   5.2729062e-01	   4.2660357e+00	   2.5295240e+02	
   5.6865947e+01	  -4.3994000e+01	   1.8045230e+02	   1.5822621e+00	   1.8484870e-01	   1.5882076e+01	   3.4593302e+01	   4.8007741e-01	   4.4597435e+00	   2.5252265e+02	
   5.6866642e+01	  -4.3994916e+01	   1.8044925e+02	   1.7504489e+00	   1.9552942e-01	   1.5886582e+01	   3.4591167e+01	   5.0074445e-01	   4.4281372e+00	   2.5410381e+02	
   5.6867336e+01	  -4.3995000e+01	   1.8044627e+02	   1.7011279e+00	   1.8703657e-01	   1.5883366e+01	   3.4588274e+01	   5.0300000e-01	   4.3771064e+00	   2.5488596e+02	
   5.6868042e+01	  -4.3995917e+01	   1.8044325e+02	   1.4531475e+00	   1.5947490e-01	   1.5876580e+01	   3.4588000e+01	   4.9107654e-01	   4.2308593e+00	   2.5371179e+02	
   5.6868736e+01	  -4.3996000e+01	   1.8044027e+02	   1.4995011e+00	   1.4084591e-01	   1.5871454e+01	   3.4588909e+01	   5.0181872e-01	   4.1713142e+00	   2.5378183e+02	
   5.6869419e+01	  -4.3996000e+01	   1.8043692e+02	   1.6945906e+00	   1.9361426e-01	   1.5868917e+01	   3.4585972e+01	   5.5874539e-01	   4.1252827e+00	   2.5966993e+02	
   5.6870125e+01	  -4.3996000e+01	   1.8043389e+02	   1.4234331e+00	   1.4175972e-01	   1.5866000e+01	   3.4585000e+01	   5.8301061e-01	   4.4802379e+00	   2.7270181e+02	
   5.6870831e+01	  -4.3996000e+01	   1.8043082e+02	   1.5100900e+00	   1.7149381e-01	   1.5866000e+01	   3.4584911e+01	   5.3000000e-01	   4.4867877e+00	   2.7275671e+02	
   5.6871514e+01	  -4.3995980e+01	   1.8042694e+02	   1.5703798e+00	   1.4585824e-01	   1.5866020e+01	   3.4583000e+01	   5.3000000e-01	   4.7240908e+00	   2.7287146e+02	
   5.6872197e+01	  -4.3995004e+01	   1.8042401e+02	   1.6175800e+00	   1.6551810e-01	   1.5866996e+01	   3.4583000e+01	   5.3000000e-01	   4.3227129e+00	   2.7150596e+02	
   5.6872892e+01	  -4.3995000e+01	   1.8042104e+02	   1.5996872e+00	   1.9067634e-01	   1.5867000e+01	   3.4582012e+01	   4.9048406e-01	   4.6766825e+00	   2.7233971e+02	
   5.6873586e+01	  -4.3995000e+01	   1.8041708e+02	   1.2942649e+00	   1.2128277e-01	   1.5865040e+01	   3.4582000e+01	   5.1646036e-01	   4.5298043e+00	   2.7146799e+02	
   5.6874280e+01	  -4.3995000e+01	   1.8041408e+02	   1.5752945e+00	   1.7049215e-01	   1.5859168e+01	   3.4578112e+01	   5.2963588e-01	   4.2767239e+00	   2.7179020e+02	
   5.6874975e+01	  -4.3994036e+01	   1.8041111e+02	   1.6635060e+00	   1.7502372e-01	   1.5855143e+01	   3.4580892e+01	   5.8302868e-01	   4.1207312e+00	   2.7030556e+02	
   5.6875669e+01	  -4.3994000e+01	   1.8040813e+02	   1.5582004e+00	   1.7242964e-01	   1.5851176e+01	   3.4582912e+01	   5.9742954e-01	   4.4594790e+00	   2.7087148e+02	
   5.6876364e+01	  -4.3994000e+01	   1.8040421e+02	   1.5877638e+00	   1.5839368e-01	   1.5848155e+01	   3.4582052e+01	   6.6247869e-01	   4.5240562e+00	   2.7085259e+02	
   5.6877058e+01	  -4.3994000e+01	   1.8040118e+02	   1.6092588e+00	   1.7798072e-01	   1.5851761e+01	   3.4579179e+01	   6.6600000e-01	   4.6234604e+00	   2.7174331e+02	
