   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading	Chl
   3.1657753e+02	   5.1047000e+01	  -4.3622000e+01	   6.2346526e-01	   5.3980807e-02	   1.3768119e+01	   3.5613495e+01	   8.7457082e+01	  -4.6899155e-02	   2.9471291e+02	   2.2373400e-01	
   3.1658102e+02	   5.1047000e+01	  -4.3622000e+01	   6.2608071e-01	   5.5024057e-02	   1.3752668e+01	   3.5588723e+01	   8.7900000e+01	  -1.5768646e-02	   2.9303792e+02	   1.8757729e-01	
   3.1658450e+02	   5.1047000e+01	  -4.3622000e+01	   6.5322211e-01	   5.7470446e-02	   1.3692221e+01	   3.5550417e+01	   9.0762817e+01	   7.3844576e-04	   2.9271167e+02	   3.9154319e-01	
   3.1658798e+02	   5.1047169e+01	  -4.3621831e+01	   6.6008449e-01	   5.5127710e-02	   1.3609727e+01	   3.5549914e+01	   8.9653431e+01	   2.0831046e-01	   3.0093599e+02	   3.1783144e-01	
   3.1659147e+02	   5.1048000e+01	  -4.3622000e+01	   6.2625991e-01	   5.2050917e-02	   1.3566088e+01	   3.5535992e+01	   9.1122751e+01	   6.8562602e-02	   2.9345085e+02	   2.4411757e-01	
   3.1659496e+02	   5.1049000e+01	  -4.3622000e+01	   7.3570565e-01	   6.3466079e-02	   1.3527964e+01	   3.5529825e+01	   9.1331391e+01	  -2.5401308e-01	   2.9435154e+02	   2.5803512e-01	
   3.1659846e+02	   5.1049000e+01	  -4.3622000e+01	   7.9502718e-01	   6.5853390e-02	   1.3510300e+01	   3.5539515e+01	   9.0824292e+01	   1.0886655e-01	   2.8973307e+02	   3.0987959e-01	
   3.1660195e+02	   5.1048714e+01	  -4.3622000e+01	   6.8987987e-01	   6.0598900e-02	   1.3536157e+01	   3.5551657e+01	   9.0900000e+01	   4.1416595e-02	   2.8944842e+02	   2.1417484e-01	
   3.1660545e+02	   5.1048000e+01	  -4.3622000e+01	   7.3179605e-01	   5.9015975e-02	   1.3520043e+01	   3.5510342e+01	   9.5615561e+01	  -9.8104731e-02	   2.9190098e+02	   2.2664282e-01	
   3.1660894e+02	   5.1048000e+01	  -4.3622000e+01	   7.0513377e-01	   6.1615486e-02	   1.3469962e+01	   3.5514592e+01	   9.2294301e+01	   9.8498680e-02	   2.9198728e+02	   2.8113927e-01	
   3.1661244e+02	   5.1048000e+01	  -4.3622000e+01	   8.3074751e-01	   7.0415451e-02	   1.3455216e+01	   3.5517147e+01	   9.2369993e+01	   2.3485502e-01	   2.9179561e+02	   3.4782664e-01	
   3.1661575e+02	   5.1048000e+01	  -4.3622000e+01	   7.4339073e-01	   6.6112438e-02	   1.3451020e+01	   3.5522359e+01	   9.2206574e+01	  -3.8169575e-01	   2.9543229e+02	   2.3811903e-01	
   3.1664355e+02	   5.1047000e+01	  -4.3624000e+01	   7.8296240e-01	   6.2816538e-02	   1.3446399e+01	   3.5510327e+01	   9.3674255e+01	  -5.0000000e-02	   3.0584173e+02	   2.8972453e-01	
   3.1664705e+02	   5.1048000e+01	  -4.3624219e+01	   7.4940642e-01	   5.7135358e-02	   1.3440393e+01	   3.5512748e+01	   9.2800000e+01	   1.5704383e-02	   2.9938772e+02	   2.8858317e-01	
   3.1665054e+02	   5.1048000e+01	  -4.3625000e+01	   8.1958558e-01	   6.4860016e-02	   1.3446332e+01	   3.5519904e+01	   9.3075674e+01	   4.6612951e-01	   3.0029130e+02	   2.4515099e-01	
   3.1665404e+02	   5.1048000e+01	  -4.3625286e+01	   7.2080017e-01	   5.8019009e-02	   1.3465571e+01	   3.5524100e+01	   9.4571667e+01	   6.4000000e-01	   3.0161009e+02	   2.5494537e-01	
   3.1665753e+02	   5.1049000e+01	  -4.3627000e+01	   8.5706429e-01	   7.0062236e-02	   1.3445136e+01	   3.5495450e+01	   9.7106850e+01	   7.3972450e-02	   2.9945703e+02	   2.1329081e-01	
   3.1666103e+02	   5.1049000e+01	  -4.3627000e+01	   8.2125229e-01	   6.6057512e-02	   1.3391054e+01	   3.5486862e+01	   9.4036458e+01	   1.6113284e-01	   2.9654601e+02	   2.4194496e-01	
   3.1666452e+02	   5.1049000e+01	  -4.3627000e+01	   8.2407666e-01	   6.7006334e-02	   1.3375986e+01	   3.5494263e+01	   9.2284328e+01	   5.2218988e-01	   2.9945306e+02	   2.2221216e-01	
   3.1666802e+02	   5.1049000e+01	  -4.3628000e+01	   7.2560875e-01	   5.9480564e-02	   1.3377749e+01	   3.5491309e+01	   9.3125685e+01	   6.0376734e-01	   2.9933639e+02	   2.4507806e-01	
   3.1667151e+02	   5.1049000e+01	  -4.3626548e+01	   7.7056048e-01	   6.2074657e-02	   1.3365822e+01	   3.5487923e+01	   9.2400000e+01	  -1.0429530e+00	   3.0521810e+02	   2.6794331e-01	
   3.1667501e+02	   5.1049000e+01	  -4.3625000e+01	   8.3367242e-01	   6.6256168e-02	   1.3359017e+01	   3.5487891e+01	   9.3828919e+01	   7.4016768e-01	   3.1151440e+02	   2.9138498e-01	
   3.1667850e+02	   5.1051000e+01	  -4.3625481e+01	   7.6407290e-01	   6.0795161e-02	   1.3354711e+01	   3.5492043e+01	   9.3147033e+01	   2.8323217e+00	   2.4124854e+01	   2.4090751e-01	
   3.1668200e+02	   5.1060104e+01	  -4.3614896e+01	   7.8122793e-01	   6.3858217e-02	   1.3380689e+01	   3.5508293e+01	   9.3628223e+01	   9.8413496e+00	   3.2175914e+01	   1.9838629e-01	
   3.1668550e+02	   5.1072171e+01	  -4.3601829e+01	   8.4097581e-01	   6.8154735e-02	   1.3594273e+01	   3.5640001e+01	   8.7805259e+01	   9.9129602e+00	   3.4117385e+01	   1.6688863e-01	
   3.1668899e+02	   5.1083857e+01	  -4.3588762e+01	   6.5976022e-01	   5.7385598e-02	   1.3634323e+01	   3.5550545e+01	   9.3390214e+01	   1.0330000e+01	   3.2925621e+01	   1.8880928e-01	
   3.1669247e+02	   5.1095271e+01	  -4.3575093e+01	   7.5882163e-01	   6.5003159e-02	   1.3455381e+01	   3.5464634e+01	   9.8042224e+01	   1.0180000e+01	   3.5597384e+01	   2.1110681e-01	
   3.1669596e+02	   5.1106957e+01	  -4.3562696e+01	   9.0267426e-01	   7.4102661e-02	   1.3328121e+01	   3.5453174e+01	   1.0154777e+02	   1.0180000e+01	   2.8998895e+01	   2.5978089e-01	
   3.1669945e+02	   5.1118371e+01	  -4.3549943e+01	   9.3364688e-01	   7.0733789e-02	   1.3388206e+01	   3.5501430e+01	   1.0141135e+02	   1.0240000e+01	   3.3728080e+01	   2.3247485e-01	
   3.1670295e+02	   5.1130438e+01	  -4.3536844e+01	   9.7531740e-01	   7.1428521e-02	   1.3507542e+01	   3.5523681e+01	   9.8500000e+01	   0.0000000e+00	   3.4766352e+01	   2.4537323e-01	
   3.1670644e+02	   5.1142257e+01	  -4.3522743e+01	   9.8259401e-01	   7.1862939e-02	   1.3578009e+01	   3.5519762e+01	   9.8123902e+01	   7.5144317e+00	   3.3676828e+01	   2.2310976e-01	
   3.1670973e+02	   5.1152971e+01	  -4.3510029e+01	   1.1356777e+00	   8.4216327e-02	   1.3587930e+01	   3.5524810e+01	   9.8397958e+01	   0.0000000e+00	   3.1883888e+01	   2.2095156e-01	
   3.1672987e+02	   5.1220456e+01	  -4.3431544e+01	   9.9298602e-01	   7.7752300e-02	   1.3358144e+01	   3.5591332e+01	   9.0158168e+01	   1.0250000e+01	   2.9082590e+01	   1.6081181e-01	
   3.1673337e+02	   5.1233038e+01	  -4.3418444e+01	   1.0923881e+00	   9.4479185e-02	   1.3476657e+01	   3.5698475e+01	   8.2192470e+01	             NaN	   3.0856521e+01	   1.3429887e-01	
   3.1673686e+02	   5.1245104e+01	  -4.3404896e+01	   1.0751626e+00	   1.1403131e-01	   1.3637331e+01	   3.5761361e+01	   8.1737541e+01	             NaN	   3.0218438e+01	   1.1821660e-01	
   3.1674036e+02	   5.1257171e+01	  -4.3391244e+01	   1.1136688e+00	   1.1044059e-01	   1.3841780e+01	   3.5817646e+01	   8.1090202e+01	   9.6300000e+00	   3.1522310e+01	   1.1151487e-01	
   3.1674385e+02	   5.1269238e+01	  -4.3377762e+01	   8.9951768e-01	   9.2585285e-02	   1.3952978e+01	   3.5826704e+01	   8.0342562e+01	   1.0645248e+01	   2.9106304e+01	   1.1560600e-01	
   3.1674735e+02	   5.1281956e+01	  -4.3364044e+01	   8.1202873e-01	   8.1254922e-02	   1.3996348e+01	   3.5833261e+01	   8.0695648e+01	   1.1050000e+01	   2.8885073e+01	   1.2088092e-01	
   3.1675084e+02	   5.1294056e+01	  -4.3349944e+01	   7.5420990e-01	   7.7855303e-02	   1.4015313e+01	   3.5835676e+01	   7.9188764e+01	   3.4764112e+00	   2.9764168e+01	   1.5331091e-01	
   3.1675434e+02	   5.1306156e+01	  -4.3335844e+01	   8.6604225e-01	   9.0896763e-02	   1.3791718e+01	   3.5683931e+01	   9.1500000e+01	   1.0642818e+01	   3.1763984e+01	   2.2093371e-01	
   3.1675783e+02	   5.1317504e+01	  -4.3322496e+01	   1.1121639e+00	   1.0642277e-01	   1.2911950e+01	   3.5248682e+01	   1.1515724e+02	   7.6491415e+00	   3.2210038e+01	   2.8855652e-01	
   3.1676133e+02	   5.1329571e+01	  -4.3307643e+01	   1.5577541e+00	   1.3840017e-01	   1.2341091e+01	   3.5204183e+01	   1.0885740e+02	   1.0143683e+01	   3.1276954e+01	   2.9860151e-01	
   3.1676482e+02	   5.1340637e+01	  -4.3294363e+01	   1.6937447e+00	   1.4718186e-01	   1.2098229e+01	   3.5136883e+01	   1.1146619e+02	   1.0070000e+01	   2.9652892e+01	   2.8649258e-01	
   3.1676832e+02	   5.1352704e+01	  -4.3280444e+01	   1.9150206e+00	   1.7267566e-01	   1.1797969e+01	   3.4986576e+01	   1.2072185e+02	   1.0001192e+01	   2.7109247e+01	   3.4334646e-01	
   3.1677180e+02	   5.1364738e+01	  -4.3267394e+01	   2.0573662e+00	   1.7846846e-01	   1.1425835e+01	   3.4874254e+01	   1.2644252e+02	   9.8000000e+00	   2.8298346e+01	   4.1018612e-01	
   3.1677529e+02	   5.1376771e+01	  -4.3254229e+01	   2.3351441e+00	   1.9143492e-01	   1.1204437e+01	   3.4840176e+01	   1.2501049e+02	   1.0100000e+01	   2.6164782e+01	   3.9130625e-01	
   3.1677878e+02	   5.1388838e+01	  -4.3240244e+01	   2.6060871e+00	   2.2767401e-01	   1.1090783e+01	   3.4810768e+01	   1.2187861e+02	   1.0100000e+01	   2.9138997e+01	   3.9515332e-01	
   3.1678228e+02	   5.1400904e+01	  -4.3226144e+01	   2.4939901e+00	   2.1128295e-01	   1.1009555e+01	   3.4798755e+01	   1.1672066e+02	   1.0100000e+01	   2.7602669e+01	   3.8042310e-01	
   3.1678577e+02	   5.1412971e+01	  -4.3212044e+01	   2.2314810e+00	   1.9439134e-01	   1.1095861e+01	   3.4878434e+01	   1.1008249e+02	             NaN	   2.8805204e+01	   3.0664577e-01	
   3.1678927e+02	   5.1426038e+01	  -4.3198962e+01	   1.8682926e+00	   1.5203992e-01	   1.1135026e+01	   3.4853659e+01	   1.1622817e+02	   0.0000000e+00	   2.8523409e+01	   3.1782704e-01	
   3.1679276e+02	   5.1438104e+01	  -4.3185896e+01	   2.0812745e+00	   1.7775308e-01	   1.1094470e+01	   3.4825458e+01	   1.1340120e+02	   1.0750000e+01	   2.6203192e+01	   3.6264350e-01	
   3.1679626e+02	   5.1450171e+01	  -4.3173829e+01	   1.9319330e+00	   1.6133187e-01	   1.0961947e+01	   3.4675562e+01	   1.1778537e+02	   1.0508048e+01	   2.8554120e+01	   3.6862473e-01	
   3.1679976e+02	   5.1462238e+01	  -4.3161644e+01	   2.0795807e+00	   1.8461633e-01	   1.0635112e+01	   3.4607554e+01	   1.2273687e+02	   1.0453938e+01	   2.7595569e+01	   3.7460596e-01	
   3.1680325e+02	   5.1473456e+01	  -4.3149544e+01	   2.2214109e+00	   1.9826070e-01	   1.0349833e+01	   3.4524713e+01	   1.1931916e+02	   1.0351124e+01	   2.9860245e+01	   3.8193344e-01	
   3.1680511e+02	   5.1479671e+01	  -4.3142494e+01	   2.4239908e+00	   4.7862077e-01	   1.0248635e+01	   3.4520927e+01	   1.1974814e+02	   1.0308727e+01	   2.7301663e+01	   3.7490324e-01	
   3.1683147e+02	   5.1571356e+01	  -4.3047429e+01	   2.0577382e+00	   1.8376085e-01	   1.0138529e+01	   3.4517342e+01	   1.1720798e+02	   9.8379755e+00	   3.0543331e+01	   3.8742318e-01	
   3.1683496e+02	   5.1583456e+01	  -4.3033544e+01	   1.8620373e+00	   1.5518053e-01	   1.0336905e+01	   3.4610900e+01	   1.1880881e+02	   1.0416995e+01	   3.0148907e+01	   3.6402187e-01	
   3.1683846e+02	   5.1595704e+01	  -4.3020444e+01	   1.9303826e+00	   1.5735978e-01	   1.0507333e+01	   3.4646108e+01	   1.1976681e+02	   1.0458520e+01	   2.9768687e+01	   3.6610048e-01	
   3.1684195e+02	   5.1607770e+01	  -4.3006344e+01	   1.9731318e+00	   1.6252525e-01	   1.0577703e+01	   3.4694908e+01	   1.1241312e+02	   1.0332460e+01	   3.0070017e+01	   3.6438582e-01	
   3.1684545e+02	   5.1619837e+01	  -4.2992244e+01	   1.6667385e+00	   1.3171993e-01	   1.0392121e+01	   3.4515519e+01	   1.2464538e+02	   1.0353835e+01	   2.9138724e+01	   4.1809628e-01	
   3.1684893e+02	   5.1632806e+01	  -4.2978194e+01	   1.7697796e+00	   1.4803089e-01	   9.8220303e+00	   3.4376073e+01	   1.2772235e+02	   1.0428412e+01	   2.8926378e+01	   4.4365428e-01	
   3.1685242e+02	   5.1644856e+01	  -4.2964096e+01	   1.8649099e+00	   1.6049050e-01	   9.4402610e+00	   3.4368141e+01	   1.3387987e+02	   1.1000870e+01	   3.0950821e+01	   4.7273547e-01	
   3.1685591e+02	   5.1656971e+01	  -4.2949044e+01	   1.8006847e+00	   1.5479766e-01	   8.9953386e+00	   3.4331334e+01	   1.3479119e+02	   1.0504403e+01	   2.8598963e+01	   4.9831671e-01	
   3.1685941e+02	   5.1670037e+01	  -4.2935944e+01	   2.1227942e+00	   1.8209100e-01	   8.6459019e+00	   3.4355244e+01	   1.2842969e+02	   1.0648145e+01	   2.9458194e+01	   4.9264154e-01	
   3.1686290e+02	   5.1682156e+01	  -4.2921896e+01	   2.0864766e+00	   1.7992232e-01	   8.8021085e+00	   3.4344708e+01	   1.3745464e+02	   1.0659234e+01	   3.0306456e+01	   5.0078908e-01	
   3.1686640e+02	   5.1695171e+01	  -4.2908744e+01	   1.9294085e+00	   1.6236220e-01	   9.0056638e+00	   3.4353826e+01	   1.3406823e+02	   1.0698529e+01	   2.9564259e+01	   5.1064394e-01	
   3.1686989e+02	   5.1707237e+01	  -4.2894763e+01	   1.7935086e+00	   1.5200441e-01	   8.9968537e+00	   3.4362619e+01	   1.3079320e+02	   1.0367800e+01	   2.9117111e+01	   5.0569146e-01	
   3.1687339e+02	   5.1719304e+01	  -4.2881544e+01	   1.9105467e+00	   1.5527547e-01	   8.8548637e+00	   3.4355672e+01	   1.3108992e+02	   1.0391263e+01	   3.0630675e+01	   4.9832593e-01	
   3.1687688e+02	   5.1731556e+01	  -4.2867629e+01	   1.8850187e+00	   1.5466792e-01	   8.5958187e+00	   3.4274751e+01	   1.3576334e+02	   1.0446295e+01	   3.0039915e+01	   5.3810006e-01	
   3.1688038e+02	   5.1744437e+01	  -4.2854344e+01	   2.0901202e+00	   1.7308250e-01	   8.2453288e+00	   3.4266240e+01	   1.3638783e+02	   1.0505913e+01	   2.8229056e+01	   5.4354037e-01	
   3.1688388e+02	   5.1756504e+01	  -4.2841244e+01	   2.0577817e+00	   1.6039145e-01	   8.1410035e+00	   3.4260697e+01	   1.3292921e+02	   1.0407560e+01	   3.1914844e+01	   5.2729463e-01	
   3.1688736e+02	   5.1768806e+01	  -4.2827194e+01	   2.0861642e+00	   1.7822938e-01	   8.1052926e+00	   3.4258918e+01	   1.3186667e+02	   1.0589907e+01	   3.0270788e+01	   5.5370159e-01	
   3.1689084e+02	   5.1781570e+01	  -4.2814144e+01	   2.0052554e+00	   1.7454803e-01	   8.1151011e+00	   3.4258529e+01	   1.3615813e+02	   1.0517221e+01	   3.0000602e+01	   5.5160939e-01	
   3.1689434e+02	   5.1793956e+01	  -4.2800363e+01	   1.8070948e+00	   1.4584274e-01	   8.1065169e+00	   3.4260155e+01	   1.3053356e+02	   1.0600085e+01	   3.1590006e+01	   4.9977608e-01	
   3.1689764e+02	   5.1806137e+01	  -4.2787794e+01	   1.7288381e+00	   1.4936810e-01	   8.0928234e+00	   3.4270226e+01	   1.2866978e+02	   1.0353707e+01	   3.0834692e+01	   5.1841408e-01	
   3.1692543e+02	   5.1904170e+01	  -4.2681744e+01	   2.4294916e+00	   2.0829574e-01	   7.7246755e+00	   3.3981279e+01	   1.5206819e+02	   1.0559771e+01	   2.9008056e+01	   6.8469376e-01	
   3.1692892e+02	   5.1916356e+01	  -4.2668644e+01	   2.5301442e+00	   2.1607511e-01	   7.7218423e+00	   3.3928894e+01	   1.4669654e+02	   1.0301861e+01	   2.9471244e+01	   6.0546431e-01	
   3.1693242e+02	   5.1929304e+01	  -4.2655545e+01	   2.1617077e+00	   1.7385069e-01	   7.7295340e+00	   3.3894286e+01	   1.4908952e+02	   1.0501256e+01	   2.9046340e+01	   6.4853787e-01	
   3.1693591e+02	   5.1941556e+01	  -4.2642444e+01	   2.1970376e+00	   1.8123458e-01	   7.7404778e+00	   3.3882785e+01	   1.4855912e+02	   1.0233704e+01	   3.1025657e+01	   6.2230666e-01	
   3.1693941e+02	   5.1954437e+01	  -4.2629344e+01	   2.1589506e+00	   1.8226415e-01	   7.7474180e+00	   3.3892004e+01	   1.3333770e+02	   1.0415628e+01	   2.9814472e+01	   5.5455167e-01	
   3.1694290e+02	   5.1966755e+01	  -4.2616245e+01	   1.7869922e+00	   1.4847170e-01	   7.6402713e+00	   3.3876501e+01	   1.6364100e+02	   1.0547698e+01	   2.8330997e+01	   6.2749717e-01	
   3.1694640e+02	   5.1979570e+01	  -4.2603430e+01	   2.0999461e+00	   1.8103947e-01	   7.4396243e+00	   3.3872015e+01	   1.6994675e+02	   1.0401407e+01	   3.0669265e+01	   8.4325731e-01	
   3.1694988e+02	   5.1991906e+01	  -4.2590094e+01	   2.0979163e+00	   1.6404503e-01	   7.3623460e+00	   3.3868151e+01	   1.5635483e+02	   1.1071314e+01	   3.0301181e+01	   7.2172429e-01	
   3.1695337e+02	   5.2004637e+01	  -4.2577044e+01	   1.8481119e+00	   1.5117134e-01	   7.3323267e+00	   3.3973384e+01	   1.5044740e+02	   1.0473111e+01	   2.9092191e+01	   6.8624958e-01	
   3.1695686e+02	   5.2017056e+01	  -4.2563944e+01	   1.7540616e+00	   1.4483944e-01	   7.4849773e+00	   3.4120722e+01	   1.4595912e+02	   1.0384812e+01	   3.0999874e+01	   6.2366649e-01	
   3.1696036e+02	   5.2030155e+01	  -4.2551230e+01	   1.7053148e+00	   1.3940717e-01	   7.9150744e+00	   3.4369298e+01	   1.3541810e+02	   1.0376701e+01	   2.9254223e+01	   5.6079994e-01	
   3.1696385e+02	   5.2042837e+01	  -4.2539163e+01	   1.5793660e+00	   1.2309479e-01	   8.1444355e+00	   3.4414228e+01	   1.3557009e+02	   1.0430758e+01	   3.1214276e+01	   5.5886022e-01	
   3.1696735e+02	   5.2055904e+01	  -4.2527096e+01	   1.7523468e+00	   1.3808715e-01	   8.4868915e+00	   3.4508648e+01	   1.3454221e+02	   9.7870390e+00	   3.0761599e+01	   5.8201678e-01	
   3.1697084e+02	   5.2068455e+01	  -4.2514545e+01	   1.7130890e+00	   1.4008355e-01	   8.5400731e+00	   3.4452075e+01	   1.2759626e+02	   1.0514104e+01	   3.1220508e+01	   5.5004494e-01	
   3.1697434e+02	   5.2081556e+01	  -4.2501963e+01	   1.6595002e+00	   1.3314682e-01	   8.4898328e+00	   3.4438626e+01	   1.2908533e+02	   1.0237417e+01	   2.9919541e+01	   5.1894469e-01	
   3.1697783e+02	   5.2094655e+01	  -4.2489896e+01	   1.6077648e+00	   1.3085838e-01	   8.4660340e+00	   3.4432559e+01	   1.2328627e+02	   1.0227591e+01	   2.9268218e+01	   5.0740126e-01	
   3.1698133e+02	   5.2107170e+01	  -4.2477244e+01	   1.7193857e+00	   1.3552722e-01	   8.4718178e+00	   3.4445090e+01	   1.2736888e+02	   1.0187851e+01	   3.2502498e+01	   4.9369597e-01	
   3.1698482e+02	   5.2120237e+01	  -4.2464763e+01	   1.4682720e+00	   1.0860784e-01	   8.5195342e+00	   3.4445500e+01	   1.2489868e+02	   1.0414473e+01	   2.9019857e+01	   5.0466818e-01	
   3.1698832e+02	   5.2132955e+01	  -4.2451696e+01	   1.5044924e+00	   1.1464872e-01	   8.5299393e+00	   3.4439922e+01	   1.2152946e+02	   1.0238750e+01	   2.8939777e+01	   4.6887538e-01	
   3.1699161e+02	   5.2145155e+01	  -4.2439230e+01	   1.4649897e+00	   1.1263824e-01	   8.5216603e+00	   3.4434961e+01	   1.2216207e+02	   1.0548679e+01	   3.0207893e+01	   4.6955199e-01	
   3.1701938e+02	   5.2243155e+01	  -4.2326845e+01	   1.7647250e+00	   1.2844527e-01	   9.2340149e+00	   3.4585686e+01	   1.2360000e+02	   1.0306839e+01	   3.1969190e+01	   5.1291742e-01	
   3.1702288e+02	   5.2255255e+01	  -4.2310745e+01	   1.5935674e+00	   1.1835972e-01	   9.3037957e+00	   3.4589707e+01	   1.2160498e+02	   1.0641419e+01	   3.1947467e+01	   4.8708536e-01	
   3.1702638e+02	   5.2267904e+01	  -4.2295645e+01	   1.5616905e+00	   1.1994329e-01	   9.3653011e+00	   3.4609007e+01	   1.2181570e+02	   1.0672590e+01	   3.1468092e+01	   4.7580610e-01	
   3.1702987e+02	   5.2279970e+01	  -4.2279060e+01	   1.4455702e+00	   1.0506457e-01	   9.3752084e+00	   3.4620160e+01	   1.2686406e+02	   1.0807845e+01	   3.2492715e+01	   4.7584195e-01	
   3.1703337e+02	   5.2292555e+01	  -4.2262445e+01	   1.6454183e+00	   1.1871168e-01	   9.1716287e+00	   3.4564939e+01	   1.3906865e+02	   1.0794080e+01	   2.9845322e+01	   5.4253067e-01	
   3.1703686e+02	   5.2304655e+01	  -4.2248345e+01	   1.6821556e+00	   1.3100857e-01	   7.5482124e+00	   3.4416331e+01	   1.5934824e+02	   1.0532754e+01	   3.3493467e+01	   7.4533321e-01	
   3.1704036e+02	   5.2316755e+01	  -4.2234830e+01	   1.6412908e+00	   1.3163761e-01	   6.9372453e+00	   3.4445124e+01	   1.3263354e+02	   1.0775498e+01	   3.4767904e+01	   5.0252045e-01	
   3.1704385e+02	   5.2328855e+01	  -4.2221145e+01	   1.4027864e+00	   1.1038896e-01	   6.8324810e+00	   3.4462143e+01	   1.2205510e+02	   1.0673143e+01	   3.2173163e+01	   5.0789679e-01	
   3.1704735e+02	   5.2340955e+01	  -4.2207045e+01	   1.3316676e+00	   1.1107015e-01	   6.7494656e+00	   3.4483523e+01	   1.1300633e+02	   1.0668959e+01	   3.2444773e+01	   5.0733349e-01	
   3.1705084e+02	   5.2352370e+01	  -4.2192945e+01	   1.2511409e+00	   1.0720479e-01	   6.5956592e+00	   3.4492430e+01	   1.2298341e+02	   1.0667190e+01	   3.2568867e+01	   4.6258983e-01	
   3.1705434e+02	   5.2364437e+01	  -4.2179563e+01	   1.1242825e+00	   9.5007745e-02	   6.5003193e+00	   3.4495082e+01	   1.2153100e+02	   1.0569017e+01	   3.0179380e+01	   4.6566554e-01	
   3.1705783e+02	   5.2376503e+01	  -4.2165745e+01	   1.2405010e+00	   1.0971780e-01	   6.4675456e+00	   3.4500399e+01	   1.2034076e+02	   1.0547586e+01	   3.2230786e+01	   4.6102147e-01	
   3.1706133e+02	   5.2388570e+01	  -4.2152645e+01	   1.0948907e+00	   9.7202636e-02	   6.5235392e+00	   3.4445598e+01	   1.2758417e+02	   1.0587104e+01	   3.2342005e+01	   4.4628442e-01	
   3.1706482e+02	   5.2401455e+01	  -4.2139545e+01	   1.1257671e+00	   9.7016710e-02	   6.6817573e+00	   3.4431100e+01	   1.3079138e+02	   1.0495491e+01	   3.1552530e+01	   5.0576773e-01	
   3.1706832e+02	   5.2413703e+01	  -4.2126445e+01	   1.1021453e+00	   1.0181158e-01	   6.7503579e+00	   3.4428700e+01	   1.2408657e+02	   1.0456987e+01	   3.0880415e+01	   5.1535911e-01	
   3.1707182e+02	   5.2426655e+01	  -4.2114230e+01	   1.0654447e+00	   9.7715529e-02	   6.7657655e+00	   3.4433742e+01	   1.2253813e+02	   1.0562015e+01	   3.2090684e+01	   4.7859547e-01	
   3.1707531e+02	   5.2438837e+01	  -4.2100245e+01	   1.2997013e+00	   1.1076178e-01	   6.7454437e+00	   3.4442606e+01	   1.2739952e+02	   1.0409567e+01	   3.2026658e+01	   4.5878597e-01	
   3.1707881e+02	   5.2450903e+01	  -4.2087145e+01	   9.6678378e-01	   8.2162696e-02	   6.7278451e+00	   3.4446642e+01	   1.2241451e+02	   1.0292088e+01	   3.1381577e+01	   4.4499026e-01	
   3.1708230e+02	   5.2463955e+01	  -4.2074045e+01	   1.0544439e+00	   9.5353853e-02	   6.7119690e+00	   3.4445025e+01	   1.2358201e+02	   1.0353749e+01	   3.3666030e+01	   4.2885478e-01	
   3.1708558e+02	   5.2475403e+01	  -4.2060895e+01	   1.1111739e+00	   1.0020550e-01	   6.6545589e+00	   3.4484960e+01	   1.1936516e+02	   1.0685259e+01	   3.0251873e+01	   3.9986106e-01	
   3.1711333e+02	   5.2572337e+01	  -4.1957663e+01	   9.7045884e-01	   9.4318747e-02	   6.4292134e+00	   3.4540671e+01	   1.2132773e+02	   1.0449357e+01	   3.3096328e+01	   4.3834359e-01	
   3.1711682e+02	   5.2584370e+01	  -4.1944630e+01	   9.5014963e-01	   8.6131944e-02	   6.4955649e+00	   3.4550826e+01	   1.1742707e+02	   1.0639598e+01	   3.3508643e+01	   4.1337701e-01	
   3.1712030e+02	   5.2596403e+01	  -4.1931597e+01	   1.0221187e+00	   9.5901859e-02	   6.5075612e+00	   3.4550700e+01	   1.1497315e+02	   1.0504925e+01	   3.2500592e+01	   3.8848986e-01	
   3.1712378e+02	   5.2608437e+01	  -4.1918845e+01	   9.8092392e-01	   9.3487703e-02	   6.4941112e+00	   3.4530275e+01	   1.2585777e+02	   1.0720421e+01	   3.2612793e+01	   4.3880430e-01	
   3.1712728e+02	   5.2621255e+01	  -4.1906497e+01	   1.0514460e+00	   9.8446714e-02	   6.5034869e+00	   3.4487315e+01	   1.3803537e+02	   1.0414598e+01	   3.2140264e+01	   5.1729137e-01	
   3.1713076e+02	   5.2633305e+01	  -4.1893695e+01	   1.0460847e+00	   8.7577171e-02	   6.5584562e+00	   3.4460762e+01	   1.3163908e+02	   1.0458276e+01	   3.1600650e+01	   5.2473731e-01	
   3.1713425e+02	   5.2645355e+01	  -4.1881430e+01	   1.0192157e+00	   8.1448672e-02	   6.6185313e+00	   3.4430225e+01	   1.3592908e+02	   1.0647210e+01	   3.2187001e+01	   5.3024053e-01	
   3.1713774e+02	   5.2657455e+01	  -4.1868545e+01	   1.0777632e+00	   9.5338033e-02	   6.7027466e+00	   3.4415363e+01	   1.3656357e+02	   1.0265460e+01	   3.1970753e+01	   5.3799803e-01	
   3.1714124e+02	   5.2669555e+01	  -4.1856297e+01	   1.1451637e+00	   1.0366908e-01	   6.7750264e+00	   3.4403194e+01	   1.3819355e+02	   1.0564387e+01	   3.3035606e+01	   5.5381172e-01	
