   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading	Chl
   2.5853892e+02	   5.3432000e+01	  -3.9471000e+01	   2.4513323e+00	   9.1802676e-02	   1.1497278e+01	   3.4426986e+01	   3.0491938e+02	   4.2329404e-01	   1.7351363e+02	   6.4040145e-01	
   2.5855299e+02	   5.3432000e+01	  -3.9470000e+01	   2.5063709e+00	   9.3236137e-02	   1.1509405e+01	   3.4426071e+01	   2.9193970e+02	   1.4634914e-01	   1.7436111e+02	   6.2255922e-01	
   2.5856707e+02	   5.3432000e+01	  -3.9470000e+01	   2.5828474e+00	   9.5137832e-02	   1.1512688e+01	   3.4426070e+01	   2.7809971e+02	   2.6254160e-01	   1.6517762e+02	   6.1737124e-01	
   2.5858114e+02	   5.3432000e+01	  -3.9469000e+01	   2.4777971e+00	   9.1747407e-02	   1.1522034e+01	   3.4425700e+01	   2.8246733e+02	   1.8535674e-01	   1.4865447e+02	   6.0912857e-01	
   2.5859522e+02	   5.3432000e+01	  -3.9468000e+01	   2.6023708e+00	   1.0006258e-01	   1.1522867e+01	   3.4426175e+01	   2.9110301e+02	  -5.9548862e-02	   1.5998196e+02	   6.1514461e-01	
   2.5860929e+02	   5.3428000e+01	  -3.9472000e+01	   2.7791671e+00	   1.0959052e-01	   1.1562476e+01	   3.4426055e+01	   2.5535121e+02	   6.6922662e-01	   2.0455493e+02	   6.2116065e-01	
   2.5866459e+02	   5.3418000e+01	  -3.9485000e+01	   2.6066960e+00	   9.4939093e-02	   1.1621472e+01	   3.4428492e+01	   3.1804360e+02	  -4.8868373e-01	   3.2933192e+02	   6.2109513e-01	
   2.5867867e+02	   5.3418000e+01	  -3.9485000e+01	   2.6279156e+00	   9.4739972e-02	   1.1624936e+01	   3.4427612e+01	   2.9856645e+02	  -6.2149014e-03	   3.2888757e+02	   5.8789147e-01	
   2.5869274e+02	   5.3419000e+01	  -3.9483000e+01	   2.6050362e+00	   9.2865242e-02	   1.1656892e+01	   3.4427643e+01	   2.8686453e+02	  -2.3729525e-01	   3.2807838e+02	   5.8013008e-01	
   2.5870681e+02	   5.3420158e+01	  -3.9485000e+01	   2.7251994e+00	   9.8114111e-02	   1.1703343e+01	   3.4426854e+01	   2.1698343e+02	   4.5929666e-01	   2.9905247e+02	   5.5462141e-01	
   2.5872089e+02	   5.3421000e+01	  -3.9485000e+01	   2.7670890e+00	   1.0202103e-01	   1.1656897e+01	   3.4426585e+01	   3.3589140e+02	  -3.4874323e-01	   2.8901497e+02	   6.0776798e-01	
   2.5873496e+02	   5.3422000e+01	  -3.9484000e+01	   2.7524050e+00	   1.0253965e-01	   1.1640237e+01	   3.4426876e+01	   3.4816037e+02	  -2.3377340e-01	   2.8892327e+02	   6.3699154e-01	
   2.5874904e+02	   5.3420000e+01	  -3.9490000e+01	   2.7219591e+00	   1.0533858e-01	   1.1666213e+01	   3.4427438e+01	   2.6301737e+02	   9.3830134e-01	   2.1925434e+02	   6.0247111e-01	
   2.5876311e+02	   5.3416000e+01	  -3.9496000e+01	   2.6578677e+00	   1.0402408e-01	   1.1708323e+01	   3.4427460e+01	   2.1493502e+02	   1.0080029e+00	   2.1930000e+02	   5.7511597e-01	
   2.5877718e+02	   5.3411000e+01	  -3.9503000e+01	   2.6018039e+00	   1.0059545e-01	   1.1737951e+01	   3.4426913e+01	   2.7195317e+02	   1.2870690e+00	   2.1903924e+02	   5.5067951e-01	
   2.5879126e+02	   5.3405242e+01	  -3.9508758e+01	   2.6162133e+00	   1.0176792e-01	   1.1720486e+01	   3.4427200e+01	   3.2467921e+02	   1.1644953e+00	   2.2825505e+02	   5.5027752e-01	
   2.5880533e+02	   5.3401000e+01	  -3.9516000e+01	   2.6735022e+00	   1.0517930e-01	   1.1705972e+01	   3.4428090e+01	   3.2862589e+02	   1.1702510e+00	   2.3927992e+02	   5.5853247e-01	
   2.5881941e+02	   5.3396000e+01	  -3.9523000e+01	   2.7192654e+00	   1.0443344e-01	   1.1734550e+01	   3.4424433e+01	   3.4752938e+02	   1.2937527e+00	   2.3915418e+02	   5.7784317e-01	
   2.5883348e+02	   5.3391000e+01	  -3.9529000e+01	   2.7668589e+00	   1.0754169e-01	   1.1760156e+01	   3.4418767e+01	   3.7381340e+02	   1.1644169e+00	   2.4328586e+02	   6.0617830e-01	
   2.5884755e+02	   5.3387000e+01	  -3.9532000e+01	   2.9474310e+00	   1.1024379e-01	   1.1780225e+01	   3.4416665e+01	   3.8909750e+02	   1.4000001e-02	   2.3842250e+02	   6.4413596e-01	
   2.5886163e+02	   5.3382908e+01	  -3.9533000e+01	   3.1264396e+00	   1.1752503e-01	   1.1807428e+01	   3.4411946e+01	   4.1500978e+02	   3.6991439e-01	   2.4688337e+02	   6.9335970e-01	
   2.5887570e+02	   5.3378000e+01	  -3.9538358e+01	   3.1334454e+00	   1.1587318e-01	   1.1834758e+01	   3.4409557e+01	   4.2208948e+02	   1.3401523e+00	   2.4862988e+02	   7.2486393e-01	
   2.5895619e+02	   5.3359000e+01	  -3.9571000e+01	   3.7315764e+00	   1.4640569e-01	   1.1922329e+01	   3.4403477e+01	   4.5811296e+02	   3.2246673e-02	   3.1267743e+02	   7.5157732e-01	
   2.5897026e+02	   5.3358000e+01	  -3.9573000e+01	   3.6950019e+00	   1.3781527e-01	   1.1925490e+01	   3.4401872e+01	   4.6720806e+02	  -6.8018504e-02	   3.1429009e+02	   7.4067447e-01	
   2.5898434e+02	   5.3358000e+01	  -3.9574000e+01	   3.6480353e+00	   1.3853804e-01	   1.1909600e+01	   3.4403500e+01	   4.5272917e+02	   2.1290445e+00	   1.4821866e+01	   7.4753241e-01	
   2.5899841e+02	   5.3378058e+01	  -3.9558942e+01	   3.5983053e+00	   1.3322160e-01	   1.1811213e+01	   3.4412976e+01	   4.7081979e+02	   4.5658143e+00	   2.7822101e+01	   7.5216424e-01	
   2.5901249e+02	   5.3391000e+01	  -3.9545000e+01	   3.0988756e+00	   1.1410869e-01	   1.1668132e+01	   3.4425478e+01	   3.9504929e+02	  -1.6649373e-01	   3.0171163e+02	   5.6936842e-01	
   2.5902656e+02	   5.3388000e+01	  -3.9547000e+01	   2.9909156e+00	   1.0816872e-01	   1.1663618e+01	   3.4424659e+01	   4.0794730e+02	   6.0864265e-02	   2.9112259e+02	   5.7587152e-01	
   2.5904063e+02	   5.3385142e+01	  -3.9549000e+01	   3.0232683e+00	   1.1292537e-01	   1.1680773e+01	   3.4421614e+01	   4.2992430e+02	   1.5867590e-02	   2.9498517e+02	   6.2158053e-01	
   2.5905471e+02	   5.3385000e+01	  -3.9550000e+01	   3.1266649e+00	   1.1280331e-01	   1.1702012e+01	   3.4419738e+01	   4.1839786e+02	   5.5032155e-02	   3.1860129e+02	   6.3809795e-01	
   2.5906878e+02	   5.3386000e+01	  -3.9552000e+01	   2.9554795e+00	   1.0602420e-01	   1.1678626e+01	   3.4421491e+01	   4.2820806e+02	   4.4478522e-01	   3.1346960e+02	   6.2983163e-01	
   2.5908286e+02	   5.3389000e+01	  -3.9557000e+01	   2.9668099e+00	   1.0846426e-01	   1.1650847e+01	   3.4425439e+01	   4.2748410e+02	   7.3342048e-01	   3.1411046e+02	   6.0386447e-01	
   2.5909693e+02	   5.3390000e+01	  -3.9559000e+01	   2.8537785e+00	   9.9782275e-02	   1.1627360e+01	   3.4426832e+01	   4.0416894e+02	  -2.9397066e-01	   3.0930956e+02	   5.7478850e-01	
   2.5911100e+02	   5.3388000e+01	  -3.9560191e+01	   2.8348627e+00	   1.0146835e-01	   1.1631138e+01	   3.4425119e+01	   4.0442385e+02	  -1.1826414e-01	   2.9899132e+02	   5.8396407e-01	
   2.5912508e+02	   5.3387000e+01	  -3.9562000e+01	   2.8804470e+00	   1.0547542e-01	   1.1627121e+01	   3.4425151e+01	   4.0016043e+02	  -4.9522318e-02	   3.0444579e+02	   5.6756964e-01	
   2.5913915e+02	   5.3385000e+01	  -3.9564000e+01	   3.0823142e+00	   1.1058328e-01	   1.1644517e+01	   3.4422045e+01	   4.0331018e+02	  -2.1520962e-01	   2.9880000e+02	   6.1371727e-01	
   2.5915323e+02	   5.3383000e+01	  -3.9566000e+01	   3.0577361e+00	   1.0584257e-01	   1.1671282e+01	   3.4418804e+01	   3.9388178e+02	  -4.3511228e-02	   3.1811492e+02	   6.2675226e-01	
   2.5916730e+02	   5.3383000e+01	  -3.9565000e+01	   3.1688101e+00	   1.1260263e-01	   1.1672868e+01	   3.4419806e+01	   4.6827817e+02	  -2.8226704e-01	   3.0889689e+02	   6.2411890e-01	
   2.5918137e+02	   5.3383000e+01	  -3.9565000e+01	   3.3789532e+00	   1.1909471e-01	   1.1694434e+01	   3.4417915e+01	   4.0288398e+02	  -2.8902189e-01	   3.0900489e+02	   6.3578220e-01	
   2.5919545e+02	   5.3383000e+01	  -3.9566791e+01	   3.3082780e+00	   1.1507423e-01	   1.1702349e+01	   3.4417546e+01	   3.9226771e+02	   3.7075959e-01	   3.0721646e+02	   6.3716361e-01	
   2.5925075e+02	   5.3384000e+01	  -3.9574000e+01	   3.1787583e+00	   9.9819517e-02	   1.1692888e+01	   3.4417118e+01	   3.9840259e+02	   4.9372997e-02	   2.9896052e+02	   6.3840439e-01	
   2.5926482e+02	   5.3383000e+01	  -3.9575000e+01	   3.3169060e+00	   1.0177163e-01	   1.1707367e+01	   3.4416322e+01	   3.9640114e+02	  -1.8601440e-01	   2.9618538e+02	   6.5589209e-01	
   2.5927890e+02	   5.3381000e+01	  -3.9577000e+01	   3.2359940e+00	   9.7983991e-02	   1.1719979e+01	   3.4414800e+01	   4.0995968e+02	  -1.5126868e-01	   3.0377164e+02	   6.7653089e-01	
   2.5929297e+02	   5.3383000e+01	  -3.9579000e+01	   3.2953764e+00	   1.0684040e-01	   1.1712510e+01	   3.4415722e+01	   3.9376477e+02	   1.7915302e-01	   3.0363638e+02	   6.6516021e-01	
   2.5930705e+02	   5.3385000e+01	  -3.9583491e+01	   3.2391359e+00	   1.0341704e-01	   1.1674576e+01	   3.4419104e+01	   3.9686774e+02	  -1.5452935e-02	   2.9464728e+02	   6.3712219e-01	
   2.5932112e+02	   5.3384000e+01	  -3.9584000e+01	   3.2358715e+00	   1.0360093e-01	   1.1641894e+01	   3.4417803e+01	   3.7482877e+02	  -1.8491720e-02	   2.9380610e+02	   6.4296978e-01	
   2.5933519e+02	   5.3383000e+01	  -3.9585000e+01	   3.3252448e+00	   1.0896933e-01	   1.1648195e+01	   3.4416015e+01	   4.0180280e+02	  -2.9514012e-02	   2.8938785e+02	   6.6208862e-01	
   2.5934927e+02	   5.3383000e+01	  -3.9585000e+01	   3.3596128e+00	   1.0662971e-01	   1.1638722e+01	   3.4416087e+01	   3.9691582e+02	  -1.6732585e-02	   2.8904183e+02	   6.6860852e-01	
   2.5936334e+02	   5.3383000e+01	  -3.9585000e+01	   3.3974202e+00	   1.0839422e-01	   1.1626212e+01	   3.4415979e+01	   3.9837335e+02	   2.7081290e-02	   2.8926548e+02	   6.6416761e-01	
   2.5937742e+02	   5.3383000e+01	  -3.9585000e+01	   3.3763546e+00	   1.0926040e-01	   1.1640846e+01	   3.4415065e+01	   3.9388359e+02	   4.1327826e-02	   2.9962539e+02	   6.7420505e-01	
   2.5939149e+02	   5.3384091e+01	  -3.9583000e+01	   3.4412633e+00	   1.1221141e-01	   1.1609964e+01	   3.4416409e+01	   3.9142750e+02	  -3.9091119e-02	   2.9842724e+02	   6.7279169e-01	
   2.5940556e+02	   5.3386357e+01	  -3.9581000e+01	   3.3967601e+00	   1.0867617e-01	   1.1576292e+01	   3.4419500e+01	   2.7432452e+02	   1.3574313e-02	   2.9845743e+02	   6.6690112e-01	
   2.5941964e+02	   5.3388000e+01	  -3.9584000e+01	   3.2189717e+00	   1.3210431e-01	   1.1538050e+01	   3.4421962e+01	   3.1130620e+02	   4.7255288e-01	   2.7477518e+02	   6.6071004e-01	
   2.5943371e+02	   5.3388000e+01	  -3.9591891e+01	   2.8130835e+00	   1.1129250e-01	   1.1530576e+01	   3.4422666e+01	   2.6082642e+02	   8.1436776e-01	   2.7428908e+02	   6.4361027e-01	
   2.5944779e+02	   5.3389000e+01	  -3.9599000e+01	   2.7352366e+00	   1.0973743e-01	   1.1508369e+01	   3.4427453e+01	   2.7051220e+02	   7.2582560e-01	   2.7464801e+02	   5.7577025e-01	
   2.5946186e+02	   5.3391000e+01	  -3.9606424e+01	   2.5683290e+00	   9.9698213e-02	   1.1522479e+01	   3.4428473e+01	   2.9277843e+02	   7.4031860e-01	   2.7440956e+02	   5.7863666e-01	
   2.5947593e+02	   5.3393000e+01	  -3.9614000e+01	   2.6105560e+00	   9.9171697e-02	   1.1499369e+01	   3.4433800e+01	   3.2604716e+02	   7.2597780e-01	   2.7432580e+02	   5.8607053e-01	
   2.5949001e+02	   5.3395000e+01	  -3.9620957e+01	   2.5682129e+00	   9.8767886e-02	   1.1493038e+01	   3.4437070e+01	   2.2778722e+02	   7.4616552e-01	   2.7387870e+02	   5.6994190e-01	
   2.5950408e+02	   5.3396000e+01	  -3.9629000e+01	   2.7034552e+00	   1.1079590e-01	   1.1478343e+01	   3.4439110e+01	   2.2276085e+02	   7.6688984e-01	   2.7381371e+02	   5.4354307e-01	
   2.5951816e+02	   5.3395000e+01	  -3.9627509e+01	   2.5903244e+00	   1.0225441e-01	   1.1481132e+01	   3.4439070e+01	   2.2889406e+02	  -1.6758437e+00	   2.7451875e+02	   5.3041997e-01	
   2.5953223e+02	   5.3394000e+01	  -3.9622000e+01	   2.6594554e+00	   1.0516393e-01	   1.1534163e+01	   3.4436203e+01	   2.3840554e+02	  -1.6087551e-01	   2.7401843e+02	   5.6413102e-01	
   2.5958753e+02	   5.3390000e+01	  -3.9619000e+01	   2.7001648e+00	   9.8979721e-02	   1.1595722e+01	   3.4430697e+01	   1.7967593e+02	  -1.7313896e-01	   2.6180475e+02	   5.6419936e-01	
   2.5960161e+02	   5.3389000e+01	  -3.9617343e+01	   2.8235911e+00	   1.0577264e-01	   1.1597152e+01	   3.4427937e+01	   1.7118295e+02	  -1.2460037e+00	   2.6136288e+02	   5.6491313e-01	
   2.5961568e+02	   5.3390000e+01	  -3.9619924e+01	   2.8079737e+00	   1.0261440e-01	   1.1597269e+01	   3.4427661e+01	   2.3964986e+02	   4.9944851e-01	   2.7860761e+02	   5.6551541e-01	
   2.5962975e+02	   5.3392000e+01	  -3.9619810e+01	   2.7358844e+00	   1.0531208e-01	   1.1598648e+01	   3.4429557e+01	   2.2576581e+02	  -2.4285658e+00	   2.9348665e+02	   5.7569782e-01	
   2.5964383e+02	   5.3388000e+01	  -3.9596543e+01	   2.8143897e+00	   1.0093062e-01	   1.1673326e+01	   3.4424043e+01	   1.9915959e+02	  -2.6308581e+00	   3.0024290e+02	   6.2202653e-01	
   2.5965790e+02	   5.3387000e+01	  -3.9592000e+01	   3.0140194e+00	   1.1240857e-01	   1.1747275e+01	   3.4419310e+01	   2.0040946e+02	  -6.9335076e-02	   2.5856573e+02	   6.6039887e-01	
   2.5967198e+02	   5.3386000e+01	  -3.9591000e+01	   3.3025142e+00	   1.2490433e-01	   1.1811090e+01	   3.4415399e+01	   2.0383240e+02	  -8.9047202e-02	   2.5800381e+02	   6.9404700e-01	
   2.5968605e+02	   5.3385000e+01	  -3.9591000e+01	   3.4118155e+00	   1.2821417e-01	   1.1799863e+01	   3.4413094e+01	   3.3559675e+02	  -2.3737248e-02	   2.5891122e+02	   7.2120679e-01	
   2.5970012e+02	   5.3385000e+01	  -3.9591000e+01	   3.5058588e+00	   1.3119467e-01	   1.1783709e+01	   3.4411333e+01	   2.8525349e+02	  -2.8555396e-02	   2.5926659e+02	   7.1215727e-01	
   2.5971420e+02	   5.3383000e+01	  -3.9590000e+01	   3.4243971e+00	   1.2650150e-01	   1.1779100e+01	   3.4410458e+01	   3.0021305e+02	  -2.0371120e-01	   2.7383464e+02	   7.1969496e-01	
   2.5972827e+02	   5.3383000e+01	  -3.9590000e+01	   3.4504660e+00	   1.2675365e-01	   1.1783746e+01	   3.4409083e+01	   3.6746231e+02	  -2.2029969e-01	   2.6830571e+02	   7.3756543e-01	
   2.5974235e+02	   5.3384000e+01	  -3.9590000e+01	   3.4715959e+00	   1.4111913e-01	   1.1779827e+01	   3.4409835e+01	   3.9243503e+02	  -2.4029188e-01	   2.6824112e+02	   7.5451088e-01	
   2.5975642e+02	   5.3385000e+01	  -3.9590000e+01	   3.3087628e+00	   1.3703552e-01	   1.1768764e+01	   3.4410100e+01	   3.5997714e+02	  -1.2819437e-01	   2.7904931e+02	   7.4169088e-01	
   2.5977049e+02	   5.3387000e+01	  -3.9590000e+01	   3.3192455e+00	   1.3812092e-01	   1.1725401e+01	   3.4412671e+01	   3.6211899e+02	   8.4283545e-01	   2.7444291e+02	   7.2930570e-01	
   2.5978457e+02	   5.3387000e+01	  -3.9595000e+01	   3.0780542e+00	   1.2615992e-01	   1.1688726e+01	   3.4412836e+01	   4.0278884e+02	  -1.7527013e-01	   2.5878764e+02	   7.0926719e-01	
   2.5979864e+02	   5.3386000e+01	  -3.9594000e+01	   3.2275930e+00	   1.3298228e-01	   1.1691444e+01	   3.4412022e+01	   3.8567825e+02	   3.8038540e-02	   2.5887804e+02	   7.1522937e-01	
   2.5983332e+02	   5.3384000e+01	  -3.9594000e+01	   3.7345306e+00	   1.5644589e-01	   1.1733906e+01	   3.4410173e+01	   4.2339195e+02	   5.8866170e-03	   2.5905594e+02	   7.2304831e-01	
   2.5984739e+02	   5.3384000e+01	  -3.9593000e+01	   3.4402005e+00	   1.3600374e-01	   1.1730905e+01	   3.4409918e+01	   4.2616130e+02	  -2.8691177e-02	   1.9292985e+02	   7.2726328e-01	
   2.5986147e+02	   5.3381000e+01	  -3.9587000e+01	   3.4304321e+00	   1.3418438e-01	   1.1793356e+01	   3.4401257e+01	   4.2043276e+02	   5.0864066e-01	   1.7861456e+02	   7.2525285e-01	
   2.5987554e+02	   5.3375000e+01	  -3.9583000e+01	   3.5127323e+00	   1.3950369e-01	   1.1882552e+01	   3.4398900e+01	   4.2960221e+02	   9.4987872e-01	   1.7953705e+02	   7.1165912e-01	
   2.5988962e+02	   5.3367000e+01	  -3.9580000e+01	   3.4548621e+00	   1.3588314e-01	   1.1928751e+01	   3.4397495e+01	   4.4194103e+02	   2.3834103e+00	   1.7900491e+02	   7.4851179e-01	
   2.5990369e+02	   5.3352343e+01	  -3.9577000e+01	   3.4139368e+00	   1.3292319e-01	   1.1791224e+01	   3.4404149e+01	   5.4209825e+02	   2.6049256e+00	   1.7979701e+02	   6.9430196e-01	
   2.5991776e+02	   5.3335077e+01	  -3.9573077e+01	   3.4495605e+00	   1.3335124e-01	   1.1828670e+01	   3.4401885e+01	   4.3408637e+02	   3.3677443e+00	   1.7897702e+02	   7.0363677e-01	
   2.5993184e+02	   5.3318810e+01	  -3.9570000e+01	   3.0503329e+00	   1.1856774e-01	   1.1982736e+01	   3.4383943e+01	   4.2185932e+02	   2.6786804e+00	   1.7862397e+02	   6.9705343e-01	
   2.5994591e+02	   5.3308000e+01	  -3.9569000e+01	   2.8288951e+00	   1.0871001e-01	   1.2035088e+01	   3.4381180e+01	   4.3285457e+02	   1.7113520e+00	   1.9456297e+02	   6.9283630e-01	
   2.5995999e+02	   5.3300000e+01	  -3.9569000e+01	   3.0831400e+00	   1.1967264e-01	   1.2087919e+01	   3.4379521e+01	   4.2517181e+02	   1.4636402e+00	   1.9332572e+02	   6.9276374e-01	
   2.5997406e+02	   5.3295000e+01	  -3.9567000e+01	   3.0799741e+00	   1.1492865e-01	   1.2114980e+01	   3.4379007e+01	   4.6948069e+02	   1.4774935e+00	   2.0371003e+02	   7.2195919e-01	
   2.5998813e+02	   5.3312257e+01	  -3.9577000e+01	   3.1209422e+00	   1.1918808e-01	   1.2119320e+01	   3.4381159e+01	   4.4181430e+02	   5.5592006e+00	   3.3664165e+02	   6.9314248e-01	
   2.6000221e+02	   5.3343047e+01	  -3.9594523e+01	   3.2294024e+00	   1.2894119e-01	   1.1964644e+01	   3.4402124e+01	   4.4209470e+02	   5.7142995e+00	   3.3599066e+02	   7.1698135e-01	
   2.6001628e+02	   5.3374580e+01	  -3.9607000e+01	   3.5779975e+00	   1.3773216e-01	   1.1961054e+01	   3.4401006e+01	   4.8089438e+02	   5.8715957e+00	   3.5791516e+02	   7.1820137e-01	
   2.6003036e+02	   5.3384000e+01	  -3.9607000e+01	   3.1997734e+00	   1.2083535e-01	   1.1796038e+01	   3.4411934e+01	   4.3006764e+02	   2.1490787e-01	   2.0944342e+02	   6.6079583e-01	
   2.6004443e+02	   5.3384000e+01	  -3.9606000e+01	   3.1178611e+00	   1.1699210e-01	   1.1796656e+01	   3.4409050e+01	   4.3876725e+02	   1.3232499e-02	   2.0909395e+02	   6.7425408e-01	
   2.6005850e+02	   5.3384000e+01	  -3.9605000e+01	   3.3450314e+00	   1.2599656e-01	   1.1839726e+01	   3.4406631e+01	   4.2947899e+02	   4.1220037e-02	   2.1892013e+02	   6.7511678e-01	
   2.6007258e+02	   5.3385000e+01	  -3.9605000e+01	   3.2518300e+00	   1.2072701e-01	   1.1866242e+01	   3.4403042e+01	   4.2088472e+02	  -7.5648066e-02	   2.1362870e+02	   6.7814004e-01	
   2.6008665e+02	   5.3384000e+01	  -3.9605000e+01	   3.2683093e+00	   1.2102039e-01	   1.1884625e+01	   3.4399923e+01	   4.3570789e+02	  -3.2609924e-02	   2.1440293e+02	   6.6610307e-01	
   2.6010073e+02	   5.3384000e+01	  -3.9604000e+01	   3.1608144e+00	   1.1862945e-01	   1.1910473e+01	   3.4392676e+01	   4.4317854e+02	   4.9840699e-02	   2.1305768e+02	   6.5528762e-01	
   2.6011480e+02	   5.3384000e+01	  -3.9603000e+01	   3.2825182e+00	   1.2182553e-01	   1.1971728e+01	   3.4391459e+01	   4.2679873e+02	   3.5904490e-02	   2.1897181e+02	   6.7303263e-01	
   2.6017010e+02	   5.3387000e+01	  -3.9609000e+01	   3.3901340e+00	   1.1997309e-01	   1.1979981e+01	   3.4389522e+01	   4.3476605e+02	  -6.8692661e-02	   2.0790849e+02	   6.9702870e-01	
   2.6018418e+02	   5.3387000e+01	  -3.9612000e+01	   3.3591998e+00	   1.2205420e-01	   1.1955655e+01	   3.4390734e+01	   4.1341924e+02	   0.0000000e+00	   1.7812186e+02	   6.7429151e-01	
   2.6019825e+02	   5.3387000e+01	  -3.9612000e+01	   3.3168108e+00	   1.2112086e-01	   1.1961952e+01	   3.4388225e+01	   4.3079188e+02	   2.7449865e-01	   1.6901866e+02	   6.9571387e-01	
   2.6021232e+02	   5.3388000e+01	  -3.9611000e+01	   3.4227129e+00	   1.2717025e-01	   1.1988327e+01	   3.4385426e+01	   4.4440065e+02	  -2.2551944e-02	   1.6916414e+02	   7.3259861e-01	
   2.6022640e+02	   5.3390000e+01	  -3.9609000e+01	   3.2836310e+00	   1.2985650e-01	   1.1980664e+01	   3.4386964e+01	   4.4466772e+02	   8.2761283e-02	   1.9500802e+02	   7.2130818e-01	
   2.6024047e+02	   5.3390000e+01	  -3.9609000e+01	   3.3193763e+00	   1.2691577e-01	   1.1993498e+01	   3.4384149e+01	   4.4517331e+02	   1.1063732e-01	   1.9407542e+02	   7.6196084e-01	
   2.6025455e+02	   5.3390000e+01	  -3.9608000e+01	   3.4289956e+00	   1.3566614e-01	   1.1996322e+01	   3.4386234e+01	   4.1711260e+02	   2.2122517e-01	   1.7823313e+02	   7.7512132e-01	
   2.6026862e+02	   5.3390000e+01	  -3.9608000e+01	   3.3854204e+00	   1.2909114e-01	   1.1999216e+01	   3.4383116e+01	   5.3227251e+02	  -3.8749446e-02	   1.5864377e+02	   7.6905499e-01	
   2.6028269e+02	   5.3390000e+01	  -3.9607000e+01	   3.4487110e+00	   1.3396172e-01	   1.1992404e+01	   3.4374608e+01	   4.3468798e+02	  -7.8942478e-04	   1.6939211e+02	   7.5591117e-01	
   2.6029677e+02	   5.3391690e+01	  -3.9603310e+01	   3.3500501e+00	   1.3026340e-01	   1.1974900e+01	   3.4382614e+01	   4.3805370e+02	   7.8136856e-01	   3.3513686e+01	   7.4826117e-01	
   2.6031084e+02	   5.3395000e+01	  -3.9601000e+01	   3.2661788e+00	   1.2543761e-01	   1.1942966e+01	   3.4379890e+01	   4.1874519e+02	   3.8482203e-01	   3.3651780e+01	   7.4817580e-01	
   2.6032492e+02	   5.3398223e+01	  -3.9598000e+01	   3.2745362e+00	   1.2326700e-01	   1.1919777e+01	   3.4375611e+01	   4.1817386e+02	   6.6125183e-01	   1.7923385e+01	   7.4744515e-01	
   2.6033899e+02	   5.3403000e+01	  -3.9596000e+01	   3.1804557e+00	   1.2062097e-01	   1.1902357e+01	   3.4375245e+01	   4.1696631e+02	   9.0167659e-01	   1.8200000e+01	   7.3320640e-01	
   2.6035306e+02	   5.3408000e+01	  -3.9593244e+01	   3.3495408e+00	   1.2593234e-01	   1.1870642e+01	   3.4378588e+01	   4.2506523e+02	   2.9146901e-01	   1.9026819e+01	   7.2685149e-01	
   2.6036714e+02	   5.3412000e+01	  -3.9592000e+01	   3.6320006e+00	   1.3867048e-01	   1.1840741e+01	   3.4397811e+01	   4.0412741e+02	   6.6863488e-01	   3.3927725e+02	   7.3148867e-01	
   2.6038121e+02	   5.3415289e+01	  -3.9595000e+01	   3.3091372e+00	   1.2146803e-01	   1.1783316e+01	   3.4385885e+01	   4.0388942e+02	   9.3025959e-01	   3.2853154e+02	   7.2975905e-01	
   2.6039529e+02	   5.3420000e+01	  -3.9599000e+01	   3.1346432e+00	   1.1479374e-01	   1.1711663e+01	   3.4384166e+01	   3.8612394e+02	   1.1178055e+00	   3.2807756e+02	   6.8494776e-01	
   2.6040936e+02	   5.3424000e+01	  -3.9600177e+01	   2.9805716e+00	   1.0847613e-01	   1.1512859e+01	   3.4400979e+01	   3.8103727e+02	   9.8517146e-01	   6.9660201e+00	   6.3474379e-01	
   2.6042343e+02	   5.3427000e+01	  -3.9594000e+01	   2.9731211e+00	   1.1139654e-01	   1.1462684e+01	   3.4399975e+01	   3.4625360e+02	   3.6536044e-01	   7.9553297e+00	   6.2271817e-01	
   2.6043751e+02	   5.3430356e+01	  -3.9592000e+01	   2.9626155e+00	   1.1473750e-01	   1.1464200e+01	   3.4409386e+01	   2.7770615e+02	   1.0191613e+00	   3.4334240e+02	   6.5617548e-01	
   2.6045158e+02	   5.3434623e+01	  -3.9596000e+01	   3.1367646e+00	   1.2336478e-01	   1.1470447e+01	   3.4414462e+01	   2.9647975e+02	   1.0047238e+00	   3.4351135e+02	   6.7214173e-01	
   2.6050688e+02	   5.3435000e+01	  -3.9599000e+01	   3.0930816e+00	   1.1251792e-01	   1.1428837e+01	   3.4420777e+01	   2.3621404e+02	  -1.2274409e+00	   3.0900709e+02	   5.5929770e-01	
   2.6052096e+02	   5.3428477e+01	  -3.9601523e+01	   3.1702054e+00	   1.1759406e-01	   1.1463263e+01	   3.4418294e+01	   2.0791610e+02	   2.9313559e+00	   2.2899096e+02	   6.0601234e-01	
   2.6053496e+02	   5.3413311e+01	  -3.9622689e+01	   3.1403762e+00	   1.1586596e-01	   1.1480882e+01	   3.4410880e+01	   1.6333381e+02	   3.1994541e+00	   2.2397568e+02	   6.4925410e-01	
   2.6054911e+02	   5.3404944e+01	  -3.9627000e+01	   3.2953894e+00	   1.2399700e-01	   1.1508535e+01	   3.4400149e+01	   2.4643678e+02	  -6.6157631e-01	   3.0550197e+02	   6.5306649e-01	
   2.6056318e+02	   5.3400000e+01	  -3.9628000e+01	   3.3439343e+00	   1.2354190e-01	   1.1659229e+01	   3.4406290e+01	   2.5641975e+02	  -7.1275006e-02	   3.1762900e+02	   6.8675877e-01	
