   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading	Chl
   9.1288785e+01	   4.4454000e+01	  -3.8285000e+01	   1.2080632e+00	   1.6065681e-01	   1.3840557e+01	   2.9763548e+01	   2.2716206e+02	  -1.5043801e-01	   2.7475036e+02	   3.0196585e-01	
   9.1303090e+01	   4.4449196e+01	  -3.8284000e+01	   1.3356292e+00	   1.1892167e-01	   1.3832587e+01	   3.5682939e+01	   2.5075879e+02	  -4.8674287e-01	   2.5972612e+02	   3.0359114e-01	
   9.1317419e+01	   4.4445000e+01	  -3.8283000e+01	   1.1452806e+00	   1.8047061e-01	   1.3819044e+01	   3.5263392e+01	   2.2893246e+02	  -6.0579695e-02	   2.6939304e+02	   3.2506196e-01	
   9.1331771e+01	   4.4441896e+01	  -3.8283000e+01	   1.2819576e+00	   1.7368415e-01	   1.3827469e+01	   3.5242560e+01	   2.5082353e+02	   1.1374029e-01	   2.6912697e+02	   3.1728647e-01	
   9.1346169e+01	   4.4438000e+01	  -3.8283000e+01	   1.3382366e+00	   2.1675761e-01	   1.3815573e+01	   3.5392920e+01	   2.4138776e+02	  -2.4298817e-01	   2.6838635e+02	   3.1644121e-01	
   9.1360521e+01	   4.4436000e+01	  -3.8283000e+01	   1.2722341e+00	   1.8101104e-01	   1.3846238e+01	   3.2117681e+01	   2.5103063e+02	   5.0427859e-02	   2.6830599e+02	   3.2265525e-01	
   9.1374896e+01	   4.4431000e+01	  -3.8283000e+01	   1.2147752e+00	   2.1486292e-01	   1.3836503e+01	   3.5693130e+01	   2.2260764e+02	  -3.0246881e-01	   2.6560213e+02	   3.2415181e-01	
   9.1389248e+01	   4.4426000e+01	  -3.8283000e+01	   1.3465302e+00	   1.4471605e-01	   1.3780242e+01	   3.5682655e+01	   2.2160073e+02	  -1.5098180e-01	   2.6561291e+02	   3.2838148e-01	
   9.1403623e+01	   4.4422000e+01	  -3.8282000e+01	   1.2453832e+00	   1.9936793e-01	   1.3815542e+01	   3.5693300e+01	   2.3982123e+02	  -2.7559636e-01	   2.6884254e+02	   3.3108292e-01	
   9.1417975e+01	   4.4418000e+01	  -3.8282000e+01	   1.3715064e+00	   2.6689431e-01	   1.3863131e+01	   3.3506616e+01	   2.3132345e+02	  -4.4260960e-01	   2.6901495e+02	   3.4165751e-01	
   9.1432326e+01	   4.4415000e+01	  -3.8282000e+01	   1.4906742e+00	   1.8915189e-01	   1.3874810e+01	   3.5707660e+01	   2.2113359e+02	  -3.4245597e-01	   2.6949460e+02	   3.3757901e-01	
   9.1450058e+01	   4.4411000e+01	  -3.8282000e+01	   1.4714676e+00	   1.0884700e-01	   1.3930387e+01	   3.5720175e+01	   2.3065000e+02	  -4.2125001e-01	   2.6859375e+02	   3.5491861e-01	
   9.1493762e+01	   4.4402000e+01	  -3.8283000e+01	   1.3930720e+00	   1.2761457e-01	   1.3963616e+01	   3.5723711e+01	   2.2472694e+02	   8.0914684e-03	   2.7885507e+02	   3.5733295e-01	
   9.1508113e+01	   4.4397000e+01	  -3.8284000e+01	   1.3198089e+00	   1.9332353e-01	   1.3986701e+01	   3.5732966e+01	   2.2589726e+02	  -1.7850370e-01	   2.8528130e+02	   3.7270000e-01	
   9.1522465e+01	   4.4390296e+01	  -3.8270296e+01	   1.6389537e+00	   1.0619901e-01	   1.3970838e+01	   3.5729871e+01	   2.1231216e+02	  -2.6100000e+00	   2.8330000e+02	   3.5680182e-01	
   9.1536840e+01	   4.4381000e+01	  -3.8252596e+01	   1.5484735e+00	   1.6063567e-01	   1.3887851e+01	   3.5708798e+01	   2.1263031e+02	  -2.2442422e+00	   3.0724951e+02	   3.5787310e-01	
   9.1551169e+01	   4.4375000e+01	  -3.8244000e+01	   1.3221358e+00	   2.9641831e-01	   1.3800722e+01	   3.5699355e+01	   2.2476601e+02	  -1.7626522e-01	   3.0483857e+02	   3.6742289e-01	
   9.1565521e+01	   4.4373000e+01	  -3.8246000e+01	   1.5463980e+00	   2.6683156e-01	   1.3817560e+01	   3.5690614e+01	   2.3041120e+02	   5.1440679e-02	   2.9220642e+02	   3.6098119e-01	
   9.1579873e+01	   4.4370000e+01	  -3.8248000e+01	   1.6930331e+00	   2.5370402e-01	   1.3832319e+01	   3.5701143e+01	   1.8826013e+02	   5.2391820e-01	   2.9571607e+02	   3.4852963e-01	
   9.1594225e+01	   4.4367000e+01	  -3.8249000e+01	   1.5057397e+00	   5.6488588e-01	   1.3867285e+01	   3.5699365e+01	   2.2793254e+02	   1.2677803e-02	   2.8884847e+02	   3.6912128e-01	
   9.1608576e+01	   4.4363000e+01	  -3.8252000e+01	   1.2490596e+00	   4.0032490e-01	   1.3938308e+01	   3.5713247e+01	   2.2785197e+02	   1.1588820e+00	   2.8401905e+02	   3.9493832e-01	
   9.1622975e+01	   4.4357000e+01	  -3.8262000e+01	   1.5410922e+00	   3.1714362e-01	   1.4053887e+01	   3.5740105e+01	   2.3025745e+02	   5.3292103e-01	   2.8732020e+02	   3.9941766e-01	
   9.1637326e+01	   4.4351000e+01	  -3.8270104e+01	   1.3626500e+00	   4.2576116e-01	   1.4027793e+01	   3.5730499e+01	   2.5099197e+02	   5.5156257e-01	   2.9877137e+02	   4.0388260e-01	
   9.1651725e+01	   4.4347163e+01	  -3.8273000e+01	   1.5311131e+00	   1.5882140e-01	   1.4081067e+01	   3.5742974e+01	   2.4629308e+02	   5.5350554e-02	   2.9147209e+02	   4.0836194e-01	
   9.1666076e+01	   4.4342000e+01	  -3.8278504e+01	   1.3614235e+00	   2.4920359e-01	   1.4075550e+01	   3.5731251e+01	   2.4260140e+02	   1.9434524e-01	   2.8885655e+02	   4.0882550e-01	
   9.1680451e+01	   4.4336000e+01	  -3.8280000e+01	   1.3281905e+00	   3.5008026e-01	   1.4116728e+01	   3.5736754e+01	   2.5801150e+02	   2.5458106e-01	   2.9088658e+02	   4.0582328e-01	
   9.1694780e+01	   4.4316163e+01	  -3.8316674e+01	   1.8199835e+00	   4.6202593e-01	   1.3959454e+01	   3.5720875e+01	   2.0010000e+02	   6.2663199e+00	   2.3535897e+02	   3.8879575e-01	
   9.1709132e+01	   4.4281992e+01	  -3.8362008e+01	   1.8926366e+00	   5.9381072e-01	   1.3651222e+01	   3.5658601e+01	   1.7325944e+02	   7.3075305e+00	   2.3447077e+02	   3.5584536e-01	
   9.1723484e+01	   4.4248659e+01	  -3.8404341e+01	   1.8853710e+00	   8.5548243e-01	   1.3757312e+01	   3.5697248e+01	   1.7794410e+02	   7.5585745e+00	   2.2836565e+02	   3.5787365e-01	
   9.1741146e+01	   4.4202793e+01	  -3.8459811e+01	   2.4704699e+00	   7.6608250e-01	   1.4764170e+01	   3.5845096e+01	   2.2224730e+02	   8.0300000e+00	   2.3315063e+02	   5.2250434e-01	
   9.1784896e+01	   4.4110396e+01	  -3.8606207e+01	   3.2419047e+00	   9.5063607e-01	   1.4781418e+01	   3.5879506e+01	   3.1171104e+02	   8.0474251e+00	   2.4068478e+02	   6.9253311e-01	
   9.1799248e+01	   4.4081730e+01	  -3.8657541e+01	   3.0158009e+00	   1.3101317e+00	   1.4699415e+01	   3.5865281e+01	   3.3239962e+02	   8.5169754e+00	   2.4021909e+02	   8.2453247e-01	
   9.1813623e+01	   4.4061030e+01	  -3.8707941e+01	   2.4386533e+00	   9.7745318e-01	   1.4816590e+01	   3.5857233e+01	   3.2498419e+02	   7.3362386e+00	   2.5141289e+02	   6.9864692e-01	
   9.1827951e+01	   4.4044396e+01	  -3.8760811e+01	   2.8450362e+00	   5.1608930e-01	   1.4832395e+01	   3.5868287e+01	   4.2327632e+02	   7.7192926e+00	   2.5430905e+02	   1.0802861e+00	
   9.1842303e+01	   4.4031730e+01	  -3.8813541e+01	   2.9030257e+00	   8.4864626e-01	   1.4862865e+01	   3.5863792e+01	   3.8483787e+02	   7.1883787e+00	   2.5879460e+02	   9.5402818e-01	
   9.1856701e+01	   4.4019996e+01	  -3.8868011e+01	   2.7265757e+00	   1.2103127e+00	   1.4850201e+01	   3.5864803e+01	   3.8194802e+02	   7.9274188e+00	   2.5630609e+02	   8.6883911e-01	
   9.1885428e+01	   4.3982000e+01	  -3.8973111e+01	   2.6681072e+00	   1.0152404e+00	   1.5094623e+01	   3.5934553e+01	   2.2903258e+02	   7.3673577e+00	   2.4804132e+02	   4.3978967e-01	
   9.1899780e+01	   4.3957963e+01	  -3.9025074e+01	   2.0846006e+00	   3.8674739e-01	   1.5177144e+01	   3.5960040e+01	   2.2138003e+02	   8.2605745e+00	   2.4694053e+02	   3.9158355e-01	
   9.1914132e+01	   4.3933296e+01	  -3.9074407e+01	   1.4489732e+00	   5.7192675e-01	   1.5589062e+01	   3.5986901e+01	   1.8786921e+02	   7.6797074e+00	   2.4320699e+02	   2.6585341e-01	
   9.1928530e+01	   4.3905126e+01	  -3.9124874e+01	   1.8026483e+00	   8.4080760e-01	   1.5038666e+01	   3.5601508e+01	   2.0457472e+02	   8.4802252e+00	   2.4429424e+02	   3.0326729e-01	
   9.1942882e+01	   4.3876897e+01	  -3.9174207e+01	   1.4486275e+00	   3.7959864e-01	   1.5026134e+01	   3.5768290e+01	   2.6303792e+02	   7.9334477e+00	   2.4095861e+02	   3.2388542e-01	
   9.1957234e+01	   4.3845460e+01	  -3.9221540e+01	   1.8647930e+00	   4.5637068e-01	   1.6688161e+01	   3.6316704e+01	   2.2341048e+02	   8.5526554e+00	   2.4003326e+02	   3.3195676e-01	
   9.1971563e+01	   4.3816193e+01	  -3.9269210e+01	   1.5466443e+00	   4.0807466e-01	   1.7348462e+01	   3.6423776e+01	   1.9250289e+02	   7.7392117e+00	   2.4520223e+02	   2.7345227e-01	
   9.1985914e+01	   4.3794930e+01	  -3.9319140e+01	   2.9841394e+00	   6.6556585e-01	   1.7600477e+01	   3.6439598e+01	   1.9828025e+02	   7.9715297e+00	   2.4605732e+02	   2.6707026e-01	
   9.2000313e+01	   4.3775197e+01	  -3.9368607e+01	   2.2258265e+00	   5.2016683e-01	   1.7672285e+01	   3.6446864e+01	   1.8704155e+02	   6.8927007e+00	   2.5323933e+02	   2.2312015e-01	
   9.2014664e+01	   4.3759530e+01	  -3.9420940e+01	   1.9329302e+00	   5.5312436e-01	   1.7695488e+01	   3.6442689e+01	   1.9273905e+02	   8.3806973e+00	   2.5370502e+02	   2.3261577e-01	
   9.2032396e+01	   4.3739000e+01	  -3.9484007e+01	   1.5102886e+00	   5.6230160e-01	   1.7609303e+01	   3.6420207e+01	   2.3267204e+02	   8.1174038e+00	   2.5567370e+02	   3.0921728e-01	
   9.2076123e+01	   4.3683030e+01	  -3.9639940e+01	   1.9493130e+00	   5.8065296e-01	   1.7174955e+01	   3.6312537e+01	   2.0359323e+02	   8.2655644e+00	   2.4116316e+02	   3.3398471e-01	
   9.2090451e+01	   4.3661397e+01	  -3.9691810e+01	   2.0052954e+00	   6.5610018e-01	   1.7156793e+01	   3.6296597e+01	   2.0969415e+02	   8.4375613e+00	   2.4464455e+02	   3.5495356e-01	
   9.2104803e+01	   4.3640730e+01	  -3.9742540e+01	   2.4063435e+00	   6.4438104e-01	   1.7172595e+01	   3.6293353e+01	   2.0433664e+02	   8.7402871e+00	   2.4822386e+02	   3.1301156e-01	
   9.2246169e+01	   4.3458164e+01	  -4.0290509e+01	   3.9809363e+00	   2.0675026e+00	   1.6522837e+01	   3.6099555e+01	   2.5155478e+02	   8.7432730e+00	   2.4491817e+02	   4.9382753e-01	
   9.2260498e+01	   4.3416061e+01	  -4.0325470e+01	   3.8387964e+00	   2.0627633e+00	   1.5940672e+01	   3.5870631e+01	   2.9583957e+02	   9.9189443e+00	   2.0301214e+02	   5.1523696e-01	
   9.2274826e+01	   4.3364691e+01	  -4.0352103e+01	   3.3654161e+00	   1.1019677e+00	   1.6682252e+01	   3.6178212e+01	   3.2609045e+02	   1.0220731e+01	   1.9975582e+02	   7.1544888e-01	
   9.2289225e+01	   4.3313327e+01	  -4.0379673e+01	   3.4170246e+00	   1.0491392e+00	   1.6645190e+01	   3.6186134e+01	   2.7730968e+02	   9.7627016e+00	   1.9850395e+02	   5.4540674e-01	
   9.2303530e+01	   4.3262691e+01	  -4.0406873e+01	   2.6369698e+00	   6.2614021e-01	   1.6190903e+01	   3.5858479e+01	   2.7696152e+02	   1.0114505e+01	   1.9765978e+02	   4.8196808e-01	
   9.2317859e+01	   4.3210861e+01	  -4.0438139e+01	   2.5657920e+00	   1.0908277e+00	   1.6221004e+01	   3.6079703e+01	   2.7295992e+02	   9.6897404e+00	   2.1160955e+02	   4.7192174e-01	
   9.2332257e+01	   4.3159591e+01	  -4.0473803e+01	   2.9854910e+00	   8.3928297e-01	   1.6069529e+01	   3.5964575e+01	   2.9579748e+02	   1.0060145e+01	   1.9359855e+02	   5.3091086e-01	
   9.2346563e+01	   4.3099791e+01	  -4.0491403e+01	   3.2573709e+00	   6.1655561e-01	   1.5363200e+01	   3.5735563e+01	   2.7521866e+02	   1.0198991e+01	   1.8768058e+02	   5.2142685e-01	
   9.2360891e+01	   4.3038891e+01	  -4.0498000e+01	   3.3052800e+00	   8.5291717e-01	   1.4738332e+01	   3.5496149e+01	   3.6350287e+02	   1.0255195e+01	   1.7413980e+02	   6.2985707e-01	
   9.2375243e+01	   4.2975892e+01	  -4.0494000e+01	   4.9175626e+00	   1.3836535e+00	   1.4335101e+01	   3.5356204e+01	   6.0094304e+02	   1.0546463e+01	   1.7430000e+02	   1.2183612e+00	
   9.2389641e+01	   4.2913692e+01	  -4.0490000e+01	   4.8849648e+00	   8.0510789e-01	   1.3458021e+01	   3.5024454e+01	   7.8640145e+02	   1.0463952e+01	   1.7648289e+02	   1.7187094e+00	
   9.2403993e+01	   4.2849692e+01	  -4.0485000e+01	   6.2457689e+00	   1.2299576e+00	   1.3579475e+01	   3.5148492e+01	   9.9125571e+02	   1.0832805e+01	   1.7360279e+02	   2.3386217e+00	
   9.2418368e+01	   4.2785592e+01	  -4.0479000e+01	   6.1209668e+00	   1.1131948e+00	   1.3599812e+01	   3.5131089e+01	   8.0599048e+02	   1.0670276e+01	   1.7502662e+02	   1.8741838e+00	
   9.2432697e+01	   4.2722256e+01	  -4.0473000e+01	   5.7786776e+00	   9.8414185e-01	   1.3329965e+01	   3.5003241e+01	   8.1153950e+02	   1.0598495e+01	   1.7740979e+02	   1.9864587e+00	
   9.2447049e+01	   4.2731205e+01	  -4.0440795e+01	   6.8606163e+00	   1.9072606e+00	   1.3342216e+01	   3.5074040e+01	   8.0242993e+02	   9.6926663e+00	   2.8553444e+01	   2.0604118e+00	
   9.2461447e+01	   4.2772836e+01	  -4.0401328e+01	   5.7373125e+00	   2.7670218e+00	   1.3371333e+01	   3.5097846e+01	   5.8164257e+02	   9.8765580e+00	   3.0690128e+01	   1.6258410e+00	
   9.2475799e+01	   4.2817005e+01	  -4.0361995e+01	   8.3620798e+00	   1.8421868e+00	   1.3296212e+01	   3.5011131e+01	   5.8703598e+02	   1.0020269e+01	   2.7901076e+01	   1.8280447e+00	
   9.2493530e+01	   4.2871072e+01	  -4.0310928e+01	   6.7466606e+00	   9.5455878e-01	   1.2999266e+01	   3.4907560e+01	   6.1263451e+02	   9.9509568e+00	   3.5700000e+01	   1.6088106e+00	
   9.2537280e+01	   4.2972000e+01	  -4.0235036e+01	   5.7979186e+00	   1.1842555e+00	   1.4455835e+01	   3.5554922e+01	   2.7122756e+02	   4.4190958e-02	   3.0997905e+02	   7.9272398e-01	
   9.2551609e+01	   4.2976000e+01	  -4.0241669e+01	   3.2328940e+00	   1.0656862e+00	   1.4753450e+01	   3.5640550e+01	   2.5051840e+02	  -3.1530230e-01	   3.1430463e+02	   8.2352448e-01	
   9.2566007e+01	   4.2984000e+01	  -4.0252000e+01	   4.2359851e+00	   1.2044582e+00	   1.5001192e+01	   3.5752293e+01	   2.5441536e+02	  -1.2792319e-01	   3.1909744e+02	   8.5447427e-01	
   9.2580313e+01	   4.2988000e+01	  -4.0256003e+01	   3.0584244e+00	   1.0536794e+00	   1.5638803e+01	   3.5917816e+01	   2.7725763e+02	   1.6903104e-01	   3.0159592e+02	   8.8522503e-01	
   9.2594641e+01	   4.2992000e+01	  -4.0267000e+01	   3.9719528e+00	   1.3046077e+00	   1.5510629e+01	   3.5859119e+01	   2.6997263e+02	   1.8510132e-01	   2.9822606e+02	   9.1602555e-01	
   9.2608993e+01	   4.2997000e+01	  -4.0279000e+01	   4.0951325e+00	   7.8057084e-01	   1.5434528e+01	   3.5837595e+01	   2.4379144e+02	  -2.3714781e-01	   3.0467744e+02	   9.4687581e-01	
   9.2623391e+01	   4.3002000e+01	  -4.0290036e+01	   2.8629825e+00	   6.2217762e-01	   1.5480726e+01	   3.5865697e+01	   2.8211962e+02	   9.3609038e-01	   2.9851075e+02	   9.7782560e-01	
   9.2637743e+01	   4.3009702e+01	  -4.0308702e+01	   2.8619206e+00	   1.0153793e+00	   1.6035849e+01	   3.6066800e+01	   2.4878811e+02	   1.5290818e+00	   2.9491992e+02	   1.0086758e+00	
   9.2652083e+01	   4.3014000e+01	  -4.0325352e+01	   3.3280244e+00	   1.4742793e+00	   1.6170907e+01	   3.6054028e+01	   2.9435840e+02	   1.0088543e+00	   2.8729340e+02	   1.0060293e+00	
   9.2666435e+01	   4.3018019e+01	  -4.0347019e+01	   3.7737000e+00	   1.2750392e+00	   1.6216674e+01	   3.6063225e+01	   2.3451499e+02	   1.3238911e+00	   2.8721600e+02	   1.0207289e+00	
   9.2680787e+01	   4.3023000e+01	  -4.0371371e+01	   4.2081312e+00	   1.1563974e+00	   1.5973905e+01	   3.5945163e+01	   2.4270016e+02	   1.9968574e+00	   2.8568574e+02	   9.5991102e-01	
   9.2695139e+01	   4.3027000e+01	  -4.0393352e+01	   7.1676446e+00	   2.6387656e+00	   1.5702777e+01	   3.5817990e+01	   2.7452007e+02	   1.9443791e+00	   2.8331998e+02	   8.9438090e-01	
   9.2709491e+01	   4.3030000e+01	  -4.0411000e+01	   7.0409028e+00	   1.5699995e+00	   1.5463345e+01	   3.5743349e+01	   3.0341063e+02	   7.3038031e-01	   2.8560570e+02	   8.2885077e-01	
   9.2723843e+01	   4.3008943e+01	  -4.0418314e+01	   7.2874669e+00	   1.5259679e+00	   1.5063856e+01	   3.5590129e+01	   2.5756124e+02	   1.1424563e+01	   1.6649708e+02	   7.6332060e-01	
   9.2738241e+01	   4.2946743e+01	  -4.0399581e+01	   6.8235510e+00	   7.0589549e-01	   1.3339423e+01	   3.4929606e+01	   4.5940624e+02	   1.1528380e+01	   1.6320671e+02	   1.0241797e+00	
   9.2752593e+01	   4.2883743e+01	  -4.0391914e+01	   9.9204493e+00	   7.7181048e-01	   1.3168637e+01	   3.4906943e+01	   6.6293849e+02	   1.1418839e+01	   1.7377431e+02	   1.2651452e+00	
   9.2766944e+01	   4.2818743e+01	  -4.0383000e+01	   1.1209714e+01	   1.6245837e+00	   1.3123649e+01	   3.4898050e+01	   7.5613388e+02	   1.1340000e+01	   1.7172295e+02	   1.5061108e+00	
   9.2784606e+01	   4.2738443e+01	  -4.0369000e+01	   1.3154645e+01	   1.4740567e+00	   1.3137319e+01	   3.4917683e+01	   7.8190693e+02	   1.1583805e+01	   1.7455461e+02	   1.8026540e+00	
   9.2828356e+01	   4.2542258e+01	  -4.0326814e+01	   1.1725948e+01	   9.2279955e-01	   1.3333340e+01	   3.4996015e+01	   1.0910316e+03	   1.1697421e+01	   1.7135565e+02	   2.1857011e+00	
   9.2842708e+01	   4.2476444e+01	  -4.0313000e+01	   1.1570461e+01	   1.0507413e+00	   1.3113249e+01	   3.4925296e+01	   1.2458478e+03	   1.1967741e+01	   1.7032873e+02	   2.1316010e+00	
   9.2857072e+01	   4.2409394e+01	  -4.0296465e+01	   1.1526561e+01	   2.8379414e+00	   1.2988289e+01	   3.4877775e+01	   1.2636252e+03	   1.1772516e+01	   1.7180387e+02	   2.0746597e+00	
   9.2871424e+01	   4.2341394e+01	  -4.0279798e+01	   1.1015151e+01	   9.6212946e-01	   1.2837208e+01	   3.4823960e+01	   1.2326607e+03	   1.1580426e+01	   1.7289787e+02	   2.0177643e+00	
   9.2885775e+01	   4.2272394e+01	  -4.0262131e+01	   1.1469861e+01	   9.1312928e-01	   1.2749139e+01	   3.4789607e+01	   1.2256206e+03	   1.2094251e+01	   1.7194750e+02	   1.9608689e+00	
   9.2900174e+01	   4.2201592e+01	  -4.0241398e+01	   1.1612399e+01	   1.3230809e+00	   1.3924048e+01	   3.5370001e+01	   7.3272106e+02	   1.1860520e+01	   1.7286125e+02	   1.5698048e+00	
   9.2914525e+01	   4.2130925e+01	  -4.0219731e+01	   9.9174952e+00	   1.0791290e+00	   1.4302514e+01	   3.5468016e+01	   7.2451774e+02	   1.1701938e+01	   1.7186564e+02	   1.6678762e+00	
   9.2928877e+01	   4.2059258e+01	  -4.0195129e+01	   1.0417507e+01	   7.2101162e-01	   1.4908750e+01	   3.5639980e+01	   6.9054638e+02	   1.1589354e+01	   1.7276123e+02	   1.5122649e+00	
   9.2943229e+01	   4.1987592e+01	  -4.0169796e+01	   8.5353541e+00	   1.6273629e+00	   1.5064691e+01	   3.5725937e+01	   5.9796285e+02	   1.1878263e+01	   1.7026020e+02	   1.3566537e+00	
   9.2957581e+01	   4.1917925e+01	  -4.0143463e+01	   8.8179663e+00	   9.0203847e-01	   1.5338600e+01	   3.5781588e+01	   4.9654472e+02	   1.1709253e+01	   1.7072687e+02	   1.0686389e+00	
   9.2971979e+01	   4.1849992e+01	  -4.0117998e+01	   6.7265521e+00	   5.6008675e-01	   1.5485757e+01	   3.5885342e+01	   2.6917336e+02	   1.1620020e+01	   1.7239801e+02	   4.9868105e-01	
   9.2986331e+01	   4.1782994e+01	  -4.0098331e+01	   5.6846699e+00	   5.0704872e-01	   1.5448694e+01	   3.5806792e+01	   3.1969409e+02	   1.1613018e+01	   1.8103196e+02	   6.0276075e-01	
   9.3000729e+01	   4.1718794e+01	  -4.0088000e+01	   4.5104600e+00	   3.4165776e-01	   1.5483467e+01	   3.5690739e+01	   2.4686565e+02	   1.1730195e+01	   1.8450195e+02	   3.9331556e-01	
   9.3015081e+01	   4.1654794e+01	  -4.0083000e+01	   4.3175455e+00	   3.9612774e-01	   1.5947878e+01	   3.5898663e+01	   2.4320906e+02	   1.1528628e+01	   1.8417146e+02	   3.6650253e-01	
   9.3029433e+01	   4.1590794e+01	  -4.0081000e+01	   4.4230418e+00	   4.5227158e-01	   1.6639756e+01	   3.6190414e+01	   2.1759145e+02	   1.1395316e+01	   1.8422342e+02	   3.2428323e-01	
   9.3043785e+01	   4.1525794e+01	  -4.0076000e+01	   4.3212209e+00	   5.2712135e-01	   1.7624921e+01	   3.6421080e+01	   2.1401504e+02	   1.1323831e+01	   1.8521680e+02	   3.1016760e-01	
   9.3058125e+01	   4.1461844e+01	  -4.0070000e+01	   4.0682108e+00	   3.6180071e-01	   1.7900879e+01	   3.6459852e+01	   1.9144004e+02	   1.1524149e+01	   1.8438817e+02	   2.4809600e-01	
   9.3075833e+01	   4.1383345e+01	  -4.0066000e+01	   3.1724992e+00	   9.8199398e-01	   1.7829050e+01	   3.6371416e+01	   1.7628141e+02	   1.1502409e+01	   1.8536555e+02	   1.9857903e-01	
   9.3119560e+01	   4.1183445e+01	  -4.0066000e+01	   2.8607548e+00	   2.0463032e-01	   1.7280907e+01	   3.6249929e+01	   2.7052805e+02	   1.1624472e+01	   1.8194447e+02	   4.2485139e-01	
   9.3133912e+01	   4.1118445e+01	  -4.0057000e+01	   2.5665671e+00	   3.4890380e-01	   1.7173837e+01	   3.6339263e+01	   1.7992903e+02	   1.1185167e+01	   1.7238509e+02	   1.9678016e-01	
   9.3148264e+01	   4.1053445e+01	  -4.0043000e+01	   2.7866981e+00	   2.1371583e-01	   1.7916877e+01	   3.6532274e+01	   2.4962303e+02	   1.1520000e+01	   1.7525205e+02	   3.3658190e-01	
   9.3162616e+01	   4.0988445e+01	  -4.0034482e+01	   2.9657880e+00	   3.1921467e-01	   1.8186605e+01	   3.6479656e+01	   2.2131140e+02	   1.1519302e+01	   1.7634816e+02	   2.9620520e-01	
   9.3176968e+01	   4.0922445e+01	  -4.0030815e+01	   3.3660934e+00	   3.6905630e-01	   1.8031142e+01	   3.6421808e+01	   2.1921519e+02	   1.1557798e+01	   1.7646698e+02	   2.3173504e-01	
   9.3191319e+01	   4.0855445e+01	  -4.0025148e+01	   3.1128099e+00	   4.0971717e-01	   1.8123457e+01	   3.6466982e+01	   2.5510612e+02	   1.1293351e+01	   1.6997801e+02	   3.3554458e-01	
   9.3205718e+01	   4.0788245e+01	  -4.0014415e+01	   3.2556695e+00	   2.9880379e-01	   1.7640839e+01	   3.6349185e+01	   2.8229567e+02	   1.1638699e+01	   1.6951899e+02	   4.3615833e-01	
   9.3220069e+01	   4.0724245e+01	  -4.0000000e+01	   6.1791454e+00	   1.4842436e+00	   1.7706489e+01	   3.6352876e+01	   2.5324814e+02	   1.1425098e+01	   1.7154902e+02	   4.2821642e-01	
   9.3279687e+01	   4.0467695e+01	  -3.9942898e+01	   4.2803296e+00	   3.8299007e-01	   1.7957701e+01	   3.6421090e+01	   3.6705264e+02	   1.1733443e+01	   1.7053046e+02	   8.1638383e-01	
   9.3294039e+01	   4.0406695e+01	  -3.9932000e+01	   4.1130431e+00	   3.0995647e-01	   1.7907938e+01	   3.6417316e+01	   5.1042909e+02	   1.1542728e+01	   1.7015500e+02	   1.4233386e+00	
   9.3308391e+01	   4.0347696e+01	  -3.9921000e+01	   3.7208744e+00	   5.5747600e-01	   1.7870031e+01	   3.6411630e+01	   5.7268853e+02	   1.1145673e+01	   1.6918259e+02	   1.5134389e+00	
   9.3322766e+01	   4.0289596e+01	  -3.9910000e+01	   4.3407780e+00	   2.3386445e-01	   1.7922119e+01	   3.6409679e+01	   5.1533160e+02	   1.1482358e+01	   1.6923706e+02	   1.3041576e+00	
   9.3337095e+01	   4.0230696e+01	  -3.9900000e+01	   4.4483308e+00	   2.8045753e-01	   1.7855960e+01	   3.6347384e+01	   5.6573514e+02	   1.1239559e+01	   1.7116088e+02	   1.1286975e+00	
   9.3351447e+01	   4.0171130e+01	  -3.9889000e+01	   6.5702033e+00	   4.9854092e-01	   1.7848778e+01	   3.6383356e+01	   4.3243545e+02	   1.1435219e+01	   1.7119566e+02	   9.0445524e-01	
   9.3365845e+01	   4.0110496e+01	  -3.9878000e+01	   8.1494224e+00	   5.7399819e-01	   1.7531442e+01	   3.6229157e+01	   4.3717150e+02	   1.1466723e+01	   1.7074957e+02	   7.2574984e-01	
   9.3380197e+01	   4.0049496e+01	  -3.9867165e+01	   5.7921393e+00	   2.7265411e-01	   1.7569678e+01	   3.6260446e+01	   3.6130336e+02	   1.1282885e+01	   1.6926527e+02	   6.7864060e-01	
   9.3394572e+01	   3.9989396e+01	  -3.9856465e+01	   1.3364404e+01	   1.0129797e+00	   1.7642786e+01	   3.6307761e+01	   3.6712356e+02	   1.1300071e+01	   1.7023958e+02	   5.1706452e-01	
   9.3408900e+01	   3.9930496e+01	  -3.9844832e+01	   9.5753101e+00	   8.8243020e-01	   1.7736635e+01	   3.6272886e+01	   4.6364013e+02	   1.1501843e+01	   1.6988565e+02	   7.2261273e-01	
   9.3423252e+01	   3.9880165e+01	  -3.9835835e+01	   1.3271934e+01	   1.3429543e+00	   1.7768747e+01	   3.6272883e+01	   3.4296057e+02	   1.8803005e+00	   1.7048267e+02	   5.6316668e-01	
   9.3437650e+01	   3.9878000e+01	  -3.9835000e+01	   1.5190584e+01	   1.9368398e+00	   1.7780804e+01	   3.6281898e+01	   3.4866278e+02	   1.0427192e+00	   1.6130724e+02	   5.4217516e-01	
