   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading
   1.7742974e+02	   4.0285891e+01	  -6.0885836e+01	   3.2538043e-01	   4.5230428e-02	   2.3139300e+01	   3.4659409e+01	   8.2522000e-01	   6.4240625e+00	   8.5659779e+01	
   1.7743044e+02	   4.0286186e+01	  -6.0881375e+01	   3.3879152e-01	   4.5536561e-02	   2.3103107e+01	   3.4646443e+01	   8.2933647e-01	   6.4769322e+00	   8.5363918e+01	
   1.7743114e+02	   4.0286524e+01	  -6.0876840e+01	   3.3095382e-01	   4.7145699e-02	   2.3052316e+01	   3.4635271e+01	   8.2873943e-01	   6.4020775e+00	   8.5578851e+01	
   1.7743184e+02	   4.0286832e+01	  -6.0872366e+01	   3.3173558e-01	   4.7714580e-02	   2.2994846e+01	   3.4628933e+01	   8.3017014e-01	   6.3918113e+00	   8.6397009e+01	
   1.7743253e+02	   4.0287142e+01	  -6.0867871e+01	   3.9710136e-01	   5.1957749e-02	   2.2933780e+01	   3.4621675e+01	   8.3127000e-01	   6.4437248e+00	   8.7327391e+01	
   1.7743323e+02	   4.0287445e+01	  -6.0863353e+01	   2.5957279e-01	   4.5892053e-02	   2.2875198e+01	   3.4597352e+01	   8.3717405e-01	   6.4644496e+00	   8.7600000e+01	
   1.7743391e+02	   4.0287715e+01	  -6.0858940e+01	   3.3384315e-01	   4.6474632e-02	   2.2822995e+01	   3.4562861e+01	   8.3974000e-01	   6.4450079e+00	   8.6783511e+01	
   1.7743462e+02	   4.0287994e+01	  -6.0854399e+01	   3.1925837e-01	   4.7215317e-02	   2.2777532e+01	   3.4528097e+01	   8.3974000e-01	   6.4387297e+00	   8.6469707e+01	
   1.7743531e+02	   4.0288260e+01	  -6.0849913e+01	   2.4383564e-01	   4.5618079e-02	   2.2744824e+01	   3.4504298e+01	   8.4227044e-01	   6.4295305e+00	   8.6500000e+01	
   1.7743600e+02	   4.0288555e+01	  -6.0845408e+01	   2.5380173e-01	   4.3673152e-02	   2.2726550e+01	   3.4492305e+01	   8.4337000e-01	   6.4965695e+00	   8.6430294e+01	
   1.7743671e+02	   4.0288860e+01	  -6.0840829e+01	   3.5235367e-01	   4.6823758e-02	   2.2726254e+01	   3.4490271e+01	   8.3732461e-01	   6.4579778e+00	   8.6970993e+01	
   1.7743739e+02	   4.0289151e+01	  -6.0836356e+01	   3.3661667e-01	   4.9532268e-02	   2.2748156e+01	   3.4497123e+01	   8.4080458e-01	   6.5590949e+00	   8.6851441e+01	
   1.7743808e+02	   4.0289471e+01	  -6.0831847e+01	   3.1388022e-01	   4.6531820e-02	   2.2789590e+01	   3.4518370e+01	   8.3760724e-01	   6.5486871e+00	   8.6495888e+01	
   1.7743877e+02	   4.0289774e+01	  -6.0827269e+01	   4.1449140e-01	   4.9163734e-02	   2.2845524e+01	   3.4546053e+01	   8.3490000e-01	   6.5489510e+00	   8.7488749e+01	
   1.7743947e+02	   4.0290054e+01	  -6.0822727e+01	   3.1503439e-01	   4.4832266e-02	   2.2915081e+01	   3.4580241e+01	   8.3490000e-01	   6.5217481e+00	   8.7251628e+01	
   1.7744016e+02	   4.0290334e+01	  -6.0818229e+01	   3.6033115e-01	   4.5290474e-02	   2.2990716e+01	   3.4650685e+01	   8.3243006e-01	   6.4005129e+00	   8.7716510e+01	
   1.7744085e+02	   4.0290634e+01	  -6.0813772e+01	   3.9399032e-01	   4.8250442e-02	   2.3067495e+01	   3.4732772e+01	   8.2879996e-01	   6.3248381e+00	   8.5922557e+01	
   1.7744155e+02	   4.0290915e+01	  -6.0809359e+01	   3.5632510e-01	   4.7481859e-02	   2.3144080e+01	   3.4809428e+01	   8.2764000e-01	   6.2626903e+00	   8.5988597e+01	
   1.7744224e+02	   4.0291167e+01	  -6.0804946e+01	   4.1599242e-01	   5.1768691e-02	   2.3216745e+01	   3.4886340e+01	   8.2269980e-01	   6.3306806e+00	   8.7452656e+01	
   1.7744294e+02	   4.0291421e+01	  -6.0800523e+01	   4.0620321e-01	   5.0187871e-02	   2.3276818e+01	   3.4973586e+01	   8.2038000e-01	   6.3244214e+00	   8.7219670e+01	
   1.7744363e+02	   4.0291723e+01	  -6.0796124e+01	   4.8799912e-01	   5.1989963e-02	   2.3317331e+01	   3.5028961e+01	   8.1791003e-01	   6.3399017e+00	   8.6763913e+01	
   1.7744433e+02	   4.0292021e+01	  -6.0791691e+01	   4.0922714e-01	   4.9445555e-02	   2.3337898e+01	   3.5075221e+01	   8.2251320e-01	   6.4139857e+00	   8.6223703e+01	
   1.7744502e+02	   4.0292327e+01	  -6.0787264e+01	   4.2788946e-01	   4.8160582e-02	   2.3335968e+01	   3.5117735e+01	   8.2686654e-01	   6.3422900e+00	   8.6340195e+01	
   1.7744573e+02	   4.0292665e+01	  -6.0782786e+01	   4.6926740e-01	   5.0929003e-02	   2.3321886e+01	   3.5147070e+01	   8.3017048e-01	   6.3321149e+00	   8.5454348e+01	
   1.7744642e+02	   4.0292981e+01	  -6.0778408e+01	   4.4247260e-01	   5.9284649e-02	   2.3299534e+01	   3.5148893e+01	   8.2873973e-01	   6.2365424e+00	   8.6603204e+01	
   1.7744710e+02	   4.0293281e+01	  -6.0774126e+01	   3.8543349e-01	   5.2615608e-02	   2.3276862e+01	   3.5132959e+01	   8.2764000e-01	   6.2372354e+00	   8.7300000e+01	
   1.7744781e+02	   4.0293589e+01	  -6.0769679e+01	   3.9411911e-01	   4.9528937e-02	   2.3257113e+01	   3.5099832e+01	   8.3270077e-01	   6.2817626e+00	   8.6045263e+01	
   1.7744850e+02	   4.0293878e+01	  -6.0765265e+01	   3.8089762e-01	   5.1266399e-02	   2.3243862e+01	   3.5043587e+01	   8.3827387e-01	   6.3448988e+00	   8.6475914e+01	
   1.7744920e+02	   4.0294156e+01	  -6.0760843e+01	   4.0377306e-01	   4.8163099e-02	   2.3237572e+01	   3.5009632e+01	   8.3974000e-01	   6.4041283e+00	   8.6900000e+01	
   1.7744991e+02	   4.0294450e+01	  -6.0756365e+01	   3.5712024e-01	   4.8582701e-02	   2.3238941e+01	   3.4991737e+01	   8.3974000e-01	   6.3866678e+00	   8.6543121e+01	
   1.7745060e+02	   4.0294732e+01	  -6.0751961e+01	   3.6306219e-01	   4.5803077e-02	   2.3249635e+01	   3.4989241e+01	   8.4233082e-01	   6.3624018e+00	   8.6471372e+01	
   1.7745128e+02	   4.0294996e+01	  -6.0747633e+01	   4.1216425e-01	   5.3891039e-02	   2.3271902e+01	   3.4986754e+01	   8.4337000e-01	   6.3364698e+00	   8.6430294e+01	
   1.7745197e+02	   4.0295245e+01	  -6.0743300e+01	   3.6133894e-01	   4.9178302e-02	   2.3304737e+01	   3.4989995e+01	   8.4584010e-01	   6.3761246e+00	   8.6672187e+01	
   1.7745266e+02	   4.0295509e+01	  -6.0738915e+01	   4.7521452e-01	   5.4905016e-02	   2.3343342e+01	   3.4996214e+01	   8.4453034e-01	   6.2976446e+00	   8.6731965e+01	
   1.7745335e+02	   4.0295787e+01	  -6.0734529e+01	   3.5750795e-01	   4.7776184e-02	   2.3372331e+01	   3.5012254e+01	   8.4089993e-01	   6.3304665e+00	   8.6155632e+01	
   1.7745405e+02	   4.0296036e+01	  -6.0730102e+01	   3.8424287e-01	   5.0494003e-02	   2.3383878e+01	   3.5039312e+01	   8.3974000e-01	   6.3122732e+00	   8.6240195e+01	
   1.7745474e+02	   4.0296270e+01	  -6.0725654e+01	   4.3408768e-01	   4.9485373e-02	   2.3360525e+01	   3.5077273e+01	   8.4220988e-01	   6.4259687e+00	   8.6536082e+01	
   1.7745544e+02	   4.0296505e+01	  -6.0721160e+01	   4.3678373e-01	   5.4574572e-02	   2.3295419e+01	   3.5113940e+01	   8.4337000e-01	   6.4707260e+00	   8.6327813e+01	
   1.7745613e+02	   4.0296767e+01	  -6.0716679e+01	   4.2280241e-01	   5.4004199e-02	   2.3219984e+01	   3.5122519e+01	   8.4583975e-01	   6.4888627e+00	   8.7084485e+01	
   1.7745683e+02	   4.0297027e+01	  -6.0712252e+01	   3.9429822e-01	   5.4584295e-02	   2.3165679e+01	   3.5081116e+01	   8.4452990e-01	   6.4355097e+00	   8.6683438e+01	
   1.7745752e+02	   4.0297297e+01	  -6.0707813e+01	   3.5903663e-01	   4.6630601e-02	   2.3129460e+01	   3.5024575e+01	   8.4337000e-01	   6.3727815e+00	   8.7048410e+01	
   1.7745822e+02	   4.0297541e+01	  -6.0703352e+01	   3.7607323e-01	   5.0036852e-02	   2.3103959e+01	   3.4920760e+01	   8.4090012e-01	   6.4174843e+00	   8.6923715e+01	
   1.7745891e+02	   4.0297794e+01	  -6.0698890e+01	   3.6520228e-01	   4.7402971e-02	   2.3085300e+01	   3.4815112e+01	   8.4221007e-01	   6.4489323e+00	   8.6768046e+01	
   1.7745960e+02	   4.0298019e+01	  -6.0694476e+01	   3.7396181e-01	   4.7786182e-02	   2.3068334e+01	   3.4789263e+01	   8.4090021e-01	   6.3805783e+00	   8.5779427e+01	
   1.7746031e+02	   4.0298233e+01	  -6.0689985e+01	   3.7894494e-01	   4.9658481e-02	   2.3051886e+01	   3.4808230e+01	   8.4227042e-01	   6.3548676e+00	   8.7182129e+01	
   1.7746100e+02	   4.0298454e+01	  -6.0685547e+01	   4.2392795e-01	   5.2684859e-02	   2.3036365e+01	   3.4804696e+01	   8.4590031e-01	   6.3830835e+00	   8.7512062e+01	
   1.7746169e+02	   4.0298685e+01	  -6.0681182e+01	   4.4158107e-01	   4.9528814e-02	   2.3022310e+01	   3.4775165e+01	   8.5193982e-01	   6.4184924e+00	   8.6211334e+01	
   1.7746239e+02	   4.0298927e+01	  -6.0676670e+01	   3.3694402e-01	   4.9291266e-02	   2.3010999e+01	   3.4751441e+01	   8.5088615e-01	   6.4586861e+00	   8.6675907e+01	
   1.7746309e+02	   4.0299127e+01	  -6.0672232e+01	   3.9445469e-01	   5.0528251e-02	   2.3004724e+01	   3.4733791e+01	   8.4942000e-01	   6.4926678e+00	   8.6472595e+01	
   1.7746378e+02	   4.0299338e+01	  -6.0667844e+01	   3.5381141e-01	   4.6758758e-02	   2.3005740e+01	   3.4722406e+01	   8.4942000e-01	   6.3299099e+00	   8.6757627e+01	
   1.7746448e+02	   4.0299519e+01	  -6.0663397e+01	   4.5227339e-01	   5.5277635e-02	   2.3014816e+01	   3.4716733e+01	   8.4942000e-01	   6.3232339e+00	   8.6024086e+01	
   1.7746516e+02	   4.0299673e+01	  -6.0659069e+01	   3.4842341e-01	   4.6490708e-02	   2.3027963e+01	   3.4711249e+01	   8.4777327e-01	   6.3213370e+00	   8.6484609e+01	
   1.7746585e+02	   4.0299879e+01	  -6.0654667e+01	   3.8542059e-01	   4.8213227e-02	   2.3045563e+01	   3.4707055e+01	   8.5193963e-01	   6.3800425e+00	   8.6423727e+01	
   1.7746655e+02	   4.0300110e+01	  -6.0650282e+01	   3.5631172e-01	   4.5059602e-02	   2.3067351e+01	   3.4720290e+01	   8.4931986e-01	   6.3410620e+00	   8.6268046e+01	
   1.7746724e+02	   4.0300332e+01	  -6.0645922e+01	   3.7678273e-01	   4.8636539e-02	   2.3091028e+01	   3.4752512e+01	   8.4453040e-01	   6.2680482e+00	   8.6163934e+01	
   1.7746794e+02	   4.0300571e+01	  -6.0641520e+01	   3.8308175e-01	   4.7891680e-02	   2.3117071e+01	   3.4776816e+01	   8.4090006e-01	   6.3479630e+00	   8.6100000e+01	
   1.7746863e+02	   4.0300849e+01	  -6.0637118e+01	   3.6808433e-01	   4.9948945e-02	   2.3145297e+01	   3.4789064e+01	   8.4468020e-01	   6.3379867e+00	   8.6712421e+01	
   1.7746933e+02	   4.0301126e+01	  -6.0632725e+01	   3.7535932e-01	   4.9884849e-02	   2.3174164e+01	   3.4823943e+01	   8.4206030e-01	   6.3046881e+00	   8.6523721e+01	
   1.7747002e+02	   4.0301392e+01	  -6.0628303e+01	   3.8354567e-01	   4.8558768e-02	   2.3200616e+01	   3.4851897e+01	   8.3974000e-01	   6.3574053e+00	   8.6436094e+01	
   1.7747072e+02	   4.0301669e+01	  -6.0623842e+01	   4.2939993e-01	   4.8707953e-02	   2.3224143e+01	   3.4867048e+01	   8.4220960e-01	   6.3977025e+00	   8.7180330e+01	
   1.7747141e+02	   4.0301920e+01	  -6.0619398e+01	   4.1698122e-01	   5.2766414e-02	   2.3246574e+01	   3.4904165e+01	   8.3760673e-01	   6.4007798e+00	   8.6343263e+01	
   1.7747210e+02	   4.0302198e+01	  -6.0614939e+01	   4.9836786e-01	   5.8299275e-02	   2.3262478e+01	   3.4931372e+01	   8.3490000e-01	   6.3221297e+00	   8.6548506e+01	
   1.7747280e+02	   4.0302467e+01	  -6.0610473e+01	   4.1596395e-01	   4.8968001e-02	   2.3273268e+01	   3.4945609e+01	   8.3490000e-01	   6.3384669e+00	   8.6900000e+01	
   1.7747350e+02	   4.0302709e+01	  -6.0605885e+01	   3.9988894e-01	   5.1734004e-02	   2.3284416e+01	   3.4950885e+01	   8.3490000e-01	   6.3631280e+00	   8.6969708e+01	
   1.7747420e+02	   4.0302940e+01	  -6.0601445e+01	   3.9968773e-01	   4.9102993e-02	   2.3291037e+01	   3.4972939e+01	   8.3490000e-01	   6.4384256e+00	   8.6372659e+01	
   1.7747488e+02	   4.0303202e+01	  -6.0597057e+01	   3.6610164e-01	   4.9467230e-02	   2.3286616e+01	   3.4958417e+01	   8.3819322e-01	   6.4291513e+00	   8.5555667e+01	
   1.7747559e+02	   4.0303485e+01	  -6.0592490e+01	   4.2016976e-01	   5.1613224e-02	   2.3270516e+01	   3.4935629e+01	   8.4227039e-01	   6.5169968e+00	   8.6554737e+01	
   1.7747628e+02	   4.0303747e+01	  -6.0588005e+01	   3.4033533e-01	   4.8474863e-02	   2.3248109e+01	   3.4955068e+01	   8.3746565e-01	   6.4776840e+00	   8.8075926e+01	
   1.7747698e+02	   4.0303971e+01	  -6.0583606e+01	   3.5453162e-01	   4.9889023e-02	   2.3224519e+01	   3.4984590e+01	   8.3490000e-01	   6.3219636e+00	   8.6548280e+01	
   1.7747768e+02	   4.0304226e+01	  -6.0579109e+01	   3.3301980e-01	   5.0214050e-02	   2.3203767e+01	   3.4959396e+01	   8.2799082e-01	   6.2485066e+00	   8.5700000e+01	
   1.7747837e+02	   4.0304489e+01	  -6.0574805e+01	   3.5240177e-01	   4.9436046e-02	   2.3187634e+01	   3.4908217e+01	   8.2943745e-01	   6.2576014e+00	   8.6187969e+01	
   1.7747906e+02	   4.0304767e+01	  -6.0570403e+01	   3.3774849e-01	   4.9559415e-02	   2.3173869e+01	   3.4856878e+01	   8.3127000e-01	   6.3012483e+00	   8.5493834e+01	
   1.7747975e+02	   4.0305049e+01	  -6.0565937e+01	   3.1134307e-01	   4.7896562e-02	   2.3163138e+01	   3.4822947e+01	   8.3380060e-01	   6.3526926e+00	   8.6006276e+01	
   1.7748044e+02	   4.0305296e+01	  -6.0561530e+01	   3.0089886e-01	   4.7440335e-02	   2.3154689e+01	   3.4802758e+01	   8.3819284e-01	   6.3752713e+00	   8.5243425e+01	
   1.7748113e+02	   4.0305555e+01	  -6.0557077e+01	   3.1232567e-01	   4.7299583e-02	   2.3147881e+01	   3.4786349e+01	   8.3644670e-01	   6.4135615e+00	   8.5448477e+01	
   1.7748183e+02	   4.0305804e+01	  -6.0552625e+01	   3.2792040e-01	   5.0197001e-02	   2.3143110e+01	   3.4773611e+01	   8.3819317e-01	   6.3984998e+00	   8.6548448e+01	
   1.7748252e+02	   4.0306030e+01	  -6.0548232e+01	   4.0860735e-01	   5.3417316e-02	   2.3141664e+01	   3.4766326e+01	   8.3644691e-01	   6.2262072e+00	   8.6831961e+01	
   1.7748322e+02	   4.0306260e+01	  -6.0543827e+01	   3.6160598e-01	   4.7406187e-02	   2.3142893e+01	   3.4759156e+01	   8.4066357e-01	   6.3027382e+00	   8.6391719e+01	
   1.7748391e+02	   4.0306518e+01	  -6.0539360e+01	   3.4262833e-01	   5.1763911e-02	   2.3144589e+01	   3.4752994e+01	   8.4090034e-01	   6.4119128e+00	   8.5655722e+01	
   1.7748460e+02	   4.0306809e+01	  -6.0534872e+01	   3.3543389e-01	   5.0986781e-02	   2.3145032e+01	   3.4750007e+01	   8.4221007e-01	   6.3739954e+00	   8.6488735e+01	
   1.7748530e+02	   4.0307083e+01	  -6.0530407e+01	   2.7601588e-01	   4.4492193e-02	   2.3147517e+01	   3.4748924e+01	   8.4337000e-01	   6.3861957e+00	   8.6795880e+01	
   1.7748599e+02	   4.0307326e+01	  -6.0525943e+01	   3.1074189e-01	   4.7309032e-02	   2.3156389e+01	   3.4744754e+01	   8.4337000e-01	   6.2922795e+00	   8.6972163e+01	
   1.7748669e+02	   4.0307571e+01	  -6.0521479e+01	   2.6249080e-01	   4.7436972e-02	   2.3171228e+01	   3.4739838e+01	   8.4584007e-01	   6.3901842e+00	   8.6623678e+01	
   1.7748738e+02	   4.0307819e+01	  -6.0517040e+01	   3.0488367e-01	   4.7784065e-02	   2.3188270e+01	   3.4740169e+01	   8.4453028e-01	   6.3978677e+00	   8.7556619e+01	
   1.7748809e+02	   4.0308062e+01	  -6.0512517e+01	   3.2323564e-01	   4.9912032e-02	   2.3208021e+01	   3.4741558e+01	   8.4590054e-01	   6.3682720e+00	   8.8169712e+01	
   1.7748878e+02	   4.0308318e+01	  -6.0508083e+01	   2.8271525e-01	   4.6855743e-02	   2.3230163e+01	   3.4754068e+01	   8.4446969e-01	   6.2822165e+00	   8.7015008e+01	
   1.7748947e+02	   4.0308588e+01	  -6.0503744e+01	   3.4140865e-01	   4.9149810e-02	   2.3256220e+01	   3.4762394e+01	   8.4090009e-01	   6.2658164e+00	   8.6500000e+01	
   1.7749017e+02	   4.0308853e+01	  -6.0499213e+01	   3.2771302e-01	   4.5571301e-02	   2.3289040e+01	   3.4758920e+01	   8.3974000e-01	   6.4119389e+00	   8.6430292e+01	
   1.7749087e+02	   4.0309135e+01	  -6.0494717e+01	   3.5675620e-01	   4.6952230e-02	   2.3328539e+01	   3.4757009e+01	   8.3974000e-01	   6.3456447e+00	   8.5633181e+01	
   1.7749156e+02	   4.0309448e+01	  -6.0490273e+01	   3.4078589e-01	   5.1317490e-02	   2.3373891e+01	   3.4761631e+01	   8.3636639e-01	   6.3986770e+00	   8.5718216e+01	
   1.7749227e+02	   4.0309746e+01	  -6.0485768e+01	   3.7528192e-01	   4.8338030e-02	   2.3420504e+01	   3.4775662e+01	   8.3835451e-01	   6.3903597e+00	   8.6542367e+01	
   1.7749295e+02	   4.0310017e+01	  -6.0481364e+01	   3.6031276e-01	   4.9248931e-02	   2.3465428e+01	   3.4794233e+01	   8.3974000e-01	   6.3682720e+00	   8.6172595e+01	
   1.7749363e+02	   4.0310329e+01	  -6.0476943e+01	   3.3939917e-01	   4.6835506e-02	   2.3514272e+01	   3.4814828e+01	   8.3974000e-01	   6.3332727e+00	   8.6784507e+01	
   1.7749433e+02	   4.0310613e+01	  -6.0472443e+01	   2.8058609e-01	   4.5330643e-02	   2.3565200e+01	   3.4852729e+01	   8.3974000e-01	   6.3553356e+00	   8.7608281e+01	
   1.7749502e+02	   4.0310872e+01	  -6.0467972e+01	   3.3497033e-01	   5.1204641e-02	   2.3612015e+01	   3.4884172e+01	   8.3974000e-01	   6.2894242e+00	   8.6371289e+01	
   1.7751407e+02	   4.0311329e+01	  -6.0343495e+01	   3.5144686e-01	   4.3766705e-02	   2.3511246e+01	   3.4563084e+01	   8.3974000e-01	   6.4391185e+00	   9.4552227e+01	
   1.7751477e+02	   4.0311105e+01	  -6.0339007e+01	   3.6989656e-01	   4.6021389e-02	   2.3516148e+01	   3.4574522e+01	   8.3974000e-01	   6.4071765e+00	   9.3502390e+01	
   1.7751546e+02	   4.0310890e+01	  -6.0334592e+01	   3.8450507e-01	   4.9471400e-02	   2.3521757e+01	   3.4586624e+01	   8.3974000e-01	   6.2358214e+00	   9.4368260e+01	
   1.7751616e+02	   4.0310679e+01	  -6.0330114e+01	   4.5094050e-01	   5.6547795e-02	   2.3526202e+01	   3.4594634e+01	   8.4015282e-01	   6.3105378e+00	   9.4797649e+01	
   1.7751685e+02	   4.0310447e+01	  -6.0325590e+01	   3.6264624e-01	   4.6657226e-02	   2.3526841e+01	   3.4595924e+01	   8.4295693e-01	   6.4979185e+00	   9.4068276e+01	
   1.7751754e+02	   4.0310189e+01	  -6.0321045e+01	   3.7463933e-01	   4.6720868e-02	   2.3525179e+01	   3.4604571e+01	   8.4015272e-01	   6.4578199e+00	   9.4713698e+01	
   1.7751825e+02	   4.0309891e+01	  -6.0316374e+01	   3.6834601e-01	   4.7259676e-02	   2.3521209e+01	   3.4609552e+01	   8.4384345e-01	   6.4047266e+00	   9.5339147e+01	
   1.7751894e+02	   4.0309616e+01	  -6.0311916e+01	   4.0165011e-01	   5.4061908e-02	   2.3514735e+01	   3.4607600e+01	   8.4652663e-01	   6.4548302e+00	   9.3821689e+01	
   1.7751963e+02	   4.0309411e+01	  -6.0307498e+01	   3.3930907e-01	   4.9143494e-02	   2.3499558e+01	   3.4604189e+01	   8.4337000e-01	   6.2970587e+00	   9.5322752e+01	
   1.7752033e+02	   4.0309130e+01	  -6.0303002e+01	   3.4820187e-01	   4.9763782e-02	   2.3473349e+01	   3.4591935e+01	   8.4384336e-01	   6.2005284e+00	   9.5473920e+01	
   1.7752103e+02	   4.0308897e+01	  -6.0298527e+01	   4.1337099e-01	   5.4044713e-02	   2.3434295e+01	   3.4582678e+01	   8.4700000e-01	   6.3349500e+00	   9.5313045e+01	
   1.7752171e+02	   4.0308662e+01	  -6.0294127e+01	   3.6177863e-01	   4.9019636e-02	   2.3383177e+01	   3.4576904e+01	   8.4658731e-01	   6.4381755e+00	   9.5263573e+01	
   1.7752241e+02	   4.0308420e+01	  -6.0289674e+01	   3.6044183e-01	   4.9329961e-02	   2.3326977e+01	   3.4570913e+01	   8.4337000e-01	   6.2990584e+00	   9.4177240e+01	
   1.7752310e+02	   4.0308178e+01	  -6.0285231e+01	   3.5754913e-01	   4.8898993e-02	   2.3274025e+01	   3.4537766e+01	   8.4295731e-01	   6.2907659e+00	   9.4034107e+01	
   1.7752379e+02	   4.0307965e+01	  -6.0280756e+01	   3.6864982e-01	   4.7269752e-02	   2.3228679e+01	   3.4496647e+01	   8.3918937e-01	   6.3495450e+00	   9.4231740e+01	
   1.7752449e+02	   4.0307716e+01	  -6.0276288e+01	   3.3528776e-01	   5.0383370e-02	   2.3192364e+01	   3.4439615e+01	   8.3545072e-01	   6.2194673e+00	   9.3836541e+01	
   1.7752518e+02	   4.0307521e+01	  -6.0271800e+01	   3.2388772e-01	   4.4088707e-02	   2.3162677e+01	   3.4389918e+01	   8.3877661e-01	   6.3419669e+00	   9.4979619e+01	
   1.7752588e+02	   4.0307340e+01	  -6.0267317e+01	   3.8096197e-01	   5.0358646e-02	   2.3137704e+01	   3.4363988e+01	   8.3223390e-01	   6.3368226e+00	   9.5417917e+01	
   1.7752657e+02	   4.0307129e+01	  -6.0262864e+01	   3.4924587e-01	   5.1119394e-02	   2.3119145e+01	   3.4347281e+01	   8.3877698e-01	   6.3293397e+00	   9.4090958e+01	
   1.7752728e+02	   4.0306967e+01	  -6.0258306e+01	   3.2934063e-01	   4.9663445e-02	   2.3106509e+01	   3.4331730e+01	   8.3174354e-01	   6.3253332e+00	   9.4643458e+01	
   1.7752797e+02	   4.0306755e+01	  -6.0253786e+01	   2.9486292e-01	   4.5477890e-02	   2.3096831e+01	   3.4321831e+01	   8.3490000e-01	   6.4391739e+00	   9.3730388e+01	
   1.7752866e+02	   4.0306572e+01	  -6.0249338e+01	   3.6356615e-01	   4.9499754e-02	   2.3089018e+01	   3.4316029e+01	   8.3490000e-01	   6.3637131e+00	   9.4543125e+01	
   1.7752936e+02	   4.0306356e+01	  -6.0244796e+01	   3.1370095e-01	   4.8922292e-02	   2.3082591e+01	   3.4311100e+01	   8.3553122e-01	   6.3783351e+00	   9.4217376e+01	
   1.7753006e+02	   4.0306111e+01	  -6.0240301e+01	   3.0500588e-01	   4.6309558e-02	   2.3074000e+01	   3.4312291e+01	   8.3974000e-01	   6.4534839e+00	   9.5091309e+01	
   1.7753075e+02	   4.0305890e+01	  -6.0235788e+01	   3.3583126e-01	   4.8706098e-02	   2.3064970e+01	   3.4306144e+01	   8.4021314e-01	   6.4997847e+00	   9.5530555e+01	
   1.7753144e+02	   4.0305614e+01	  -6.0231253e+01	   2.8709191e-01	   4.7083882e-02	   2.3056770e+01	   3.4300148e+01	   8.4337000e-01	   6.4499051e+00	   9.4465207e+01	
   1.7753213e+02	   4.0305413e+01	  -6.0226791e+01	   2.7905719e-01	   4.5583945e-02	   2.3046273e+01	   3.4292332e+01	   8.4378301e-01	   6.4501141e+00	   9.4740714e+01	
   1.7753282e+02	   4.0305201e+01	  -6.0222210e+01	   3.0395439e-01	   4.5299421e-02	   2.3032190e+01	   3.4279808e+01	   8.4700000e-01	   6.4936045e+00	   9.3647852e+01	
   1.7753352e+02	   4.0305003e+01	  -6.0217734e+01	   3.0456451e-01	   4.9869757e-02	   2.3020142e+01	   3.4270617e+01	   8.4700000e-01	   6.5207984e+00	   9.4697579e+01	
   1.7753421e+02	   4.0304733e+01	  -6.0213255e+01	   3.0609026e-01	   4.5358113e-02	   2.3011138e+01	   3.4265402e+01	   8.4727513e-01	   6.3246733e+00	   9.3900000e+01	
   1.7753491e+02	   4.0304541e+01	  -6.0208742e+01	   3.5692886e-01	   5.1759301e-02	   2.3005098e+01	   3.4263071e+01	   8.4942000e-01	   6.4771280e+00	   9.4104796e+01	
   1.7753560e+02	   4.0304285e+01	  -6.0204209e+01	   3.0106516e-01	   4.6002874e-02	   2.3004505e+01	   3.4236835e+01	   8.4942000e-01	   6.5631591e+00	   9.5529428e+01	
   1.7753629e+02	   4.0304041e+01	  -6.0199689e+01	   3.0160747e-01	   4.4952562e-02	   2.3006805e+01	   3.4223312e+01	   8.4942000e-01	   6.5550895e+00	   9.4154504e+01	
   1.7753699e+02	   4.0303844e+01	  -6.0195222e+01	   3.2349067e-01	   4.6106078e-02	   2.3014247e+01	   3.4230904e+01	   8.4942000e-01	   6.5188240e+00	   9.3983441e+01	
