   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading	Chl
   1.3970340e+02	   5.6337000e+01	  -4.6052000e+01	   1.5613309e+00	   3.5352122e-02	   4.2343771e+00	   3.4774992e+01	   1.4986878e+02	             NaN	   3.5780738e+01	   1.6940746e+00	
   1.3971747e+02	   5.6339000e+01	  -4.6051000e+01	   1.6829840e+00	   4.2390589e-02	   4.2355990e+00	   3.4776299e+01	   1.3549478e+02	             NaN	   4.6476911e+01	   1.6485923e+00	
   1.3973155e+02	   5.6344000e+01	  -4.6041621e+01	   1.5788999e+00	   3.6568036e-02	   4.2056110e+00	   3.4778903e+01	   1.3517417e+02	   2.6396152e+00	   4.1577995e+01	   1.6539301e+00	
   1.3974562e+02	   5.6359646e+01	  -4.6016708e+01	   1.7524403e+00	   3.6265679e-02	   4.1227209e+00	   3.4775756e+01	   1.3429580e+02	   4.0962483e+00	   4.0534375e+01	   1.6515063e+00	
   1.3975970e+02	   5.6374000e+01	  -4.5995176e+01	   1.8425140e+00	   4.4500954e-02	   4.1293351e+00	   3.4774988e+01	   1.3452633e+02	   4.0433256e+00	   4.0237220e+01	   1.5935776e+00	
   1.3977377e+02	   5.6384179e+01	  -4.5983000e+01	   2.0191661e+00	   4.4495887e-02	   4.1390896e+00	   3.4772223e+01	   1.4596984e+02	   1.6138691e+00	   4.0114726e+01	   1.7988561e+00	
   1.3982664e+02	   5.6411000e+01	  -4.5953000e+01	   1.9560195e+00	   4.2553216e-02	   4.1515624e+00	   3.4772069e+01	   2.0497863e+02	   1.2513731e+00	   4.0739260e+01	   1.8329163e+00	
   1.3984071e+02	   5.6413579e+01	  -4.5955579e+01	   2.1319165e+00	   4.4822004e-02	   4.1626738e+00	   3.4769063e+01	   1.9105708e+02	   5.2083216e-02	   2.1228107e+01	   1.9817817e+00	
   1.3985479e+02	   5.6401154e+01	  -4.5957000e+01	   2.0225112e+00	   4.4313808e-02	   4.1295904e+00	   3.4770608e+01	   1.9873675e+02	  -1.5617665e+00	   3.4408666e+02	   1.8971060e+00	
   1.3986886e+02	   5.6382000e+01	  -4.5951000e+01	   2.1422480e+00	   4.3190655e-02	   4.1413000e+00	   3.4768633e+01	   1.9627935e+02	  -2.0339673e+00	   3.4177923e+02	   1.8091200e+00	
   1.3988294e+02	   5.6363621e+01	  -4.5944000e+01	   2.0646082e+00	   4.2661562e-02	   4.1327485e+00	   3.4767624e+01	   2.1636559e+02	  -2.4182871e+00	   3.4300261e+02	   1.8332026e+00	
   1.3989701e+02	   5.6345354e+01	  -4.5938000e+01	   2.1303562e+00	   5.0060154e-02	   4.1362833e+00	   3.4770092e+01	   2.1962710e+02	  -1.5449984e+00	   3.5228697e+02	   1.7898857e+00	
   1.3991109e+02	   5.6326087e+01	  -4.5934000e+01	   2.1027184e+00	   4.2919328e-02	   4.1358437e+00	   3.4769014e+01	   2.2194523e+02	  -1.8614489e+00	   3.5159790e+02	   1.7496835e+00	
   1.3992516e+02	   5.6306821e+01	  -4.5930000e+01	   2.5638354e+00	   7.0273823e-02	   4.1283000e+00	   3.4768239e+01	   2.2279782e+02	  -2.5387304e+00	   3.5270051e+02	   1.8153966e+00	
   1.3993923e+02	   5.6287554e+01	  -4.5926000e+01	   1.5944507e+00	   3.4772513e-02	   4.1915097e+00	   3.4765154e+01	   2.1531670e+02	  -2.0251576e+00	   3.5218447e+02	   1.7298198e+00	
   1.3995331e+02	   5.6282000e+01	  -4.5928000e+01	   1.7128494e+00	   3.6159760e-02	   4.2613413e+00	   3.4764915e+01	   2.1028625e+02	  -4.0212032e-01	   2.1045500e+01	   1.6394109e+00	
   1.3996738e+02	   5.6280000e+01	  -4.5930000e+01	   1.6195308e+00	   4.1233594e-02	   4.2647730e+00	   3.4766394e+01	   1.9607043e+02	  -1.0103921e-01	   2.0965349e+01	   1.5296696e+00	
   1.3998146e+02	   5.6274000e+01	  -4.5929754e+01	   1.4844219e+00	   3.3863034e-02	   4.2583280e+00	   3.4764298e+01	   1.9686866e+02	  -2.3300000e+00	   3.5193535e+02	   1.5041571e+00	
   1.3999553e+02	   5.6265000e+01	  -4.5927000e+01	   1.5455798e+00	   4.1965286e-02	   4.2308463e+00	   3.4771766e+01	   2.1975922e+02	  -1.7262882e-01	   3.1285729e+01	   1.7576695e+00	
   1.4000960e+02	   5.6264000e+01	  -4.5924000e+01	   1.4160880e+00	   3.1619768e-02	   4.2160327e+00	   3.4773977e+01	   2.1078140e+02	  -2.3969810e-01	   3.1776894e+01	   1.7843207e+00	
   1.4002368e+02	   5.6263000e+01	  -4.5922000e+01	   1.5000535e+00	   3.2496610e-02	   4.2104407e+00	   3.4777509e+01	   2.1928240e+02	  -3.8361601e-01	   3.0736137e+01	   1.7790806e+00	
   1.4003775e+02	   5.6263000e+01	  -4.5919688e+01	   1.4461982e+00	   3.5958485e-02	   4.2083063e+00	   3.4774425e+01	   2.1050067e+02	  -1.5437760e-01	   1.1332635e+01	   1.7987241e+00	
   1.4005183e+02	   5.6264000e+01	  -4.5917000e+01	   1.7228377e+00	   4.1452095e-02	   4.2195631e+00	   3.4769584e+01	   2.0077303e+02	   1.3421136e-01	   3.5677038e+02	   1.6177334e+00	
   1.4006590e+02	   5.6264000e+01	  -4.5916000e+01	   1.8155599e+00	   4.3155257e-02	   4.2221000e+00	   3.4768785e+01	   1.9869249e+02	   1.1691712e-01	   3.5630053e+02	   1.6829804e+00	
   1.4007997e+02	   5.6264000e+01	  -4.5915000e+01	   1.8280028e+00	   3.9784192e-02	   4.2224225e+00	   3.4770155e+01	   1.9662038e+02	   1.1986961e-01	   3.5719195e+02	   1.6665516e+00	
   1.4009405e+02	   5.6264000e+01	  -4.5913000e+01	   1.7701284e+00	   3.9490488e-02	   4.2195274e+00	   3.4770886e+01	   1.9810415e+02	   1.3968193e-01	   3.5670485e+02	   1.6228100e+00	
   1.4010812e+02	   5.6264000e+01	  -4.5911000e+01	   1.6785703e+00	   4.2663598e-02	   4.2201063e+00	   3.4770187e+01	   1.9658732e+02	   1.7619646e-01	   3.5560332e+02	   1.6279177e+00	
   1.4016099e+02	   5.6264000e+01	  -4.5904000e+01	   1.7748866e+00	   3.9325001e-02	   4.2298104e+00	   3.4768423e+01	   1.9983504e+02	   1.9195200e-01	   3.5692199e+02	   1.9039619e+00	
   1.4017507e+02	   5.6265000e+01	  -4.5902000e+01	   1.4222860e+00	   3.4191511e-02	   4.2309046e+00	   3.4769636e+01	   2.0029739e+02	   2.6678672e-01	   3.5638966e+02	   1.7449047e+00	
   1.4018914e+02	   5.6265000e+01	  -4.5899000e+01	   1.6147265e+00	   3.5921774e-02	   4.2413376e+00	   3.4766194e+01	   2.0411904e+02	   3.4063472e-01	   3.5676599e+02	   1.6273683e+00	
   1.4020321e+02	   5.6265000e+01	  -4.5896000e+01	   1.6559415e+00	   4.0965145e-02	   4.2485158e+00	   3.4766437e+01	   1.9871000e+02	   2.0941632e-01	   3.5625829e+02	   1.6951058e+00	
   1.4021729e+02	   5.6259154e+01	  -4.5896846e+01	   1.6174516e+00	   3.4348321e-02	   4.2445853e+00	   3.4768054e+01	   1.9866275e+02	   5.1703124e+00	   1.9406510e+02	   1.7524291e+00	
   1.4023136e+02	   5.6211663e+01	  -4.5839663e+01	   1.6787565e+00	   3.8153750e-02	   4.1563530e+00	   3.4773310e+01	   2.0461504e+02	   1.1483369e+01	   1.4430978e+02	   1.5609212e+00	
   1.4024544e+02	   5.6156863e+01	  -4.5777862e+01	   1.6383804e+00	   4.2555243e-02	   4.1165593e+00	   3.4727981e+01	   2.0319007e+02	   1.1418677e+01	   1.4859288e+02	   1.6544570e+00	
   1.4025951e+02	   5.6104062e+01	  -4.5719062e+01	   1.4472066e+00	   3.5693576e-02	   4.2295042e+00	   3.4781169e+01	   2.0457915e+02	   1.1467086e+01	   1.4935743e+02	   1.7217848e+00	
   1.4027359e+02	   5.6050263e+01	  -4.5662262e+01	   2.2718542e+00	   5.3616419e-02	   4.3054966e+00	   3.4789639e+01	   2.3840910e+02	   1.1129240e+01	   1.4835920e+02	   1.9382814e+00	
   1.4028766e+02	   5.5997462e+01	  -4.5608463e+01	   1.8305072e+00	   3.7028160e-02	   4.3195702e+00	   3.4781275e+01	   2.3415523e+02	   1.1541045e+01	   1.4807130e+02	   1.9391476e+00	
   1.4030173e+02	   5.5943662e+01	  -4.5554662e+01	   2.3126755e+00	   4.8146126e-02	   4.3122045e+00	   3.4779268e+01	   2.1361821e+02	   1.1294907e+01	   1.4964969e+02	   1.8712657e+00	
   1.4031581e+02	   5.5890576e+01	  -4.5498863e+01	   1.9305603e+00	   4.5329985e-02	   4.3462150e+00	   3.4790199e+01	   2.2669066e+02	   1.1188421e+01	   1.4677104e+02	   1.8721197e+00	
   1.4032988e+02	   5.5839042e+01	  -4.5439063e+01	   1.9477433e+00	   4.2855494e-02	   4.4145220e+00	   3.4786283e+01	   1.9706972e+02	   1.1249579e+01	   1.4534217e+02	   1.7194242e+00	
   1.4034396e+02	   5.5787262e+01	  -4.5379262e+01	   2.4817358e+00	   5.9420806e-02	   4.4041618e+00	   3.4790380e+01	   2.1479942e+02	   1.1317539e+01	   1.4536857e+02	   1.9662652e+00	
   1.4035803e+02	   5.5735463e+01	  -4.5316463e+01	   1.9331682e+00	   4.6623812e-02	   4.4849853e+00	   3.4777766e+01	   2.1526097e+02	   1.1536097e+01	   1.4915644e+02	   1.8424684e+00	
   1.4037210e+02	   5.5681663e+01	  -4.5255663e+01	   2.2350162e+00	   4.6245529e-02	   4.7837000e+00	   3.4709320e+01	   1.9366883e+02	   1.1486734e+01	   1.4922557e+02	   2.0088628e+00	
   1.4038618e+02	   5.5627909e+01	  -4.5194863e+01	   2.7788484e+00	   6.4703416e-02	   4.6956602e+00	   3.4711277e+01	   1.6773160e+02	   1.1733616e+01	   1.4733641e+02	   1.7390004e+00	
   1.4040025e+02	   5.5574375e+01	  -4.5133063e+01	   2.4107534e+00	   4.5920115e-02	   4.7616373e+00	   3.4708650e+01	   1.5267427e+02	   1.1733759e+01	   1.4903209e+02	   1.5562297e+00	
   1.4041433e+02	   5.5521262e+01	  -4.5071263e+01	   3.1159073e+00	   6.8546261e-02	   4.8355541e+00	   3.4704879e+01	   1.4220346e+02	   1.1588417e+01	   1.4911690e+02	   1.8704078e+00	
   1.4042840e+02	   5.5467463e+01	  -4.5008463e+01	   2.4234351e+00	   4.8709034e-02	   4.7762004e+00	   3.4713546e+01	   1.7259675e+02	   1.1595492e+01	   1.4707853e+02	   2.2188929e+00	
   1.4044247e+02	   5.5415775e+01	  -4.4951662e+01	   2.8605194e+00	   6.4347852e-02	   4.9017106e+00	   3.4691500e+01	   1.5012134e+02	   1.0282430e+01	   1.4996023e+02	   1.8202953e+00	
   1.4049534e+02	   5.5206263e+01	  -4.4726262e+01	   3.0542955e+00	   6.0969287e-02	   5.2577481e+00	   3.4649147e+01	   1.8988148e+02	   1.1740168e+01	   1.4800154e+02	   2.4927395e+00	
   1.4050942e+02	   5.5150463e+01	  -4.4664462e+01	   1.9935330e+00	   4.3321012e-02	   5.1542787e+00	   3.4652124e+01	   1.8364752e+02	   1.1987624e+01	   1.4961719e+02	   2.0489625e+00	
   1.4052349e+02	   5.5094662e+01	  -4.4605663e+01	   2.3099573e+00	   6.0001717e-02	   5.0761718e+00	   3.4738958e+01	   1.4161952e+02	   1.1802592e+01	   1.4889278e+02	   1.9436959e+00	
   1.4053757e+02	   5.5038863e+01	  -4.4549909e+01	   2.6297277e+00	   6.1942514e-02	   5.0421011e+00	   3.4738760e+01	   1.5572772e+02	   1.1609964e+01	   1.4700163e+02	   2.0609453e+00	
   1.4055164e+02	   5.4984063e+01	  -4.4493063e+01	   4.7119635e+00	   1.1089062e-01	   5.3408373e+00	   3.4725244e+01	   1.4487490e+02	   1.1364371e+01	   1.4848940e+02	   2.3271472e+00	
   1.4056571e+02	   5.4929263e+01	  -4.4435263e+01	   3.6485655e+00	   9.3576903e-02	   5.3293005e+00	   3.4679479e+01	   1.6626832e+02	   1.1888944e+01	   1.4840790e+02	   2.3623722e+00	
   1.4057979e+02	   5.4873463e+01	  -4.4378463e+01	   4.2402184e+00	   7.9926755e-02	   5.3676831e+00	   3.4664047e+01	   1.4959704e+02	   1.1844484e+01	   1.4827280e+02	   2.6956539e+00	
   1.4059386e+02	   5.4824776e+01	  -4.4306551e+01	   3.5274729e+00	   8.0304781e-02	   5.6907305e+00	   3.4646969e+01	   2.2454322e+02	   1.1580424e+01	   1.3519884e+02	   3.2932952e+00	
   1.4060794e+02	   5.4778242e+01	  -4.4231483e+01	   4.5903861e+00	   9.3484281e-02	   5.3955603e+00	   3.4676186e+01	   1.8314504e+02	   1.1541374e+01	   1.3291631e+02	   3.2204232e+00	
   1.4062201e+02	   5.4731709e+01	  -4.4152418e+01	   3.9937325e+00	   8.8718276e-02	   5.2425722e+00	   3.4713333e+01	   1.9768100e+02	   1.1648612e+01	   1.3520616e+02	   2.9059873e+00	
   1.4063569e+02	   5.4685309e+01	  -4.4079618e+01	   3.2474026e+00	   1.3860392e-01	   5.6449152e+00	   3.4658546e+01	   1.6838615e+02	   1.1601614e+01	   1.3658301e+02	   2.6003384e+00	
   1.4071877e+02	   5.4408042e+01	  -4.3636084e+01	   4.4617847e+00	   1.0345349e-01	   5.4869453e+00	   3.4641424e+01	   2.0927473e+02	   1.1827473e+01	   1.3902942e+02	   3.2560533e+00	
   1.4073284e+02	   5.4357509e+01	  -4.3558018e+01	   4.3447851e+00	   1.0223583e-01	   5.5125959e+00	   3.4673359e+01	   2.0223174e+02	   1.1892815e+01	   1.3731554e+02	   2.9258200e+00	
   1.4074692e+02	   5.4309463e+01	  -4.3479463e+01	   2.8069357e+00	   5.7987618e-02	   5.8110759e+00	   3.4625773e+01	   2.5472696e+02	   1.1690000e+01	   1.3577364e+02	   2.4477346e+00	
   1.4076099e+02	   5.4259662e+01	  -4.3401883e+01	   5.7245508e+00	   1.3350769e-01	   5.6445114e+00	   3.4705123e+01	   2.0442880e+02	   1.1670000e+01	   1.3364100e+02	   2.7994652e+00	
   1.4077507e+02	   5.4211909e+01	  -4.3322818e+01	   3.7076767e+00	   7.6490738e-02	   5.3770544e+00	   3.4708868e+01	   2.0168632e+02	   1.1842281e+01	   1.3354019e+02	   2.3403524e+00	
   1.4078914e+02	   5.4164376e+01	  -4.3244063e+01	   4.0040906e+00	   7.6410271e-02	   5.3620746e+00	   3.4691890e+01	   2.2985350e+02	   1.1865026e+01	   1.3582972e+02	   2.5344022e+00	
   1.4080321e+02	   5.4115263e+01	  -4.3167263e+01	   4.9611318e+00	   9.6258730e-02	   5.9751452e+00	   3.4568343e+01	   3.2452048e+02	   1.2115802e+01	   1.3573140e+02	   3.4845378e+00	
   1.4081729e+02	   5.4066309e+01	  -4.3092618e+01	   4.1357059e+00	   8.0712548e-02	   6.1648647e+00	   3.4539302e+01	   2.3852866e+02	   1.1870000e+01	   1.3537557e+02	   2.6647726e+00	
   1.4083136e+02	   5.4018776e+01	  -4.3015551e+01	   3.5409255e+00	   7.9798980e-02	   6.0629614e+00	   3.4555245e+01	   3.5277457e+02	   1.1836737e+01	   1.3485237e+02	   3.1318942e+00	
   1.4084544e+02	   5.3973242e+01	  -4.2937484e+01	   5.1269952e+00	   9.9349393e-02	   6.0701819e+00	   3.4566476e+01	   3.9119077e+02	   1.1963481e+01	   1.3361401e+02	   3.5474077e+00	
   1.4085951e+02	   5.3927062e+01	  -4.2857417e+01	   5.3296669e+00	   9.7064814e-02	   6.1124063e+00	   3.4564296e+01	   4.1125636e+02	   1.1893542e+01	   1.3284047e+02	   3.8757555e+00	
   1.4087359e+02	   5.3880175e+01	  -4.2779350e+01	   5.8032684e+00	   1.0943151e-01	   6.1862437e+00	   3.4553118e+01	   3.9746697e+02	   1.1911749e+01	   1.3862853e+02	   3.8236449e+00	
   1.4088766e+02	   5.3831642e+01	  -4.2703283e+01	   5.1518512e+00	   1.0116884e-01	   6.9886238e+00	   3.4679145e+01	   7.7100148e+02	   1.1994925e+01	   1.3638167e+02	   7.3949078e+00	
   1.4090173e+02	   5.3782663e+01	  -4.2624663e+01	   5.2522913e+00	   9.1962030e-02	   7.3903501e+00	   3.4649029e+01	   6.1151552e+02	   1.1981090e+01	   1.3752090e+02	   6.7603243e+00	
   1.4091581e+02	   5.3730863e+01	  -4.2545150e+01	   4.7459673e+00	   8.7949862e-02	   7.2883466e+00	   3.4646285e+01	   3.7969016e+02	   1.1943372e+01	   1.3967304e+02	   4.1116076e+00	
   1.4092988e+02	   5.3677062e+01	  -4.2465083e+01	   4.7645760e+00	   9.0362252e-02	   7.5195670e+00	   3.4656242e+01	   5.1253586e+02	   1.1793533e+01	   1.3630267e+02	   4.4518631e+00	
   1.4094396e+02	   5.3624263e+01	  -4.2388018e+01	   6.1850026e+00	   1.3162291e-01	   6.7239970e+00	   3.4567160e+01	   4.7013679e+02	   1.1749301e+01	   1.3564306e+02	   4.9959631e+00	
   1.4095803e+02	   5.3574976e+01	  -4.2310463e+01	   3.5869921e+00	   7.0092823e-02	   6.2570171e+00	   3.4567634e+01	   3.8446342e+02	   1.1902440e+01	   1.3542776e+02	   3.8119223e+00	
   1.4097210e+02	   5.3529000e+01	  -4.2236221e+01	   2.5779743e+00	   5.4840976e-02	   6.1776533e+00	   3.4571487e+01	   3.4069241e+02	   3.6076240e+00	   1.2987668e+02	   3.3110909e+00	
   1.4098618e+02	   5.3529000e+01	  -4.2235000e+01	   2.7408005e+00	   5.5073648e-02	   6.1568725e+00	   3.4572595e+01	   3.3639368e+02	             NaN	   3.3125945e+02	   3.2176029e+00	
   1.4100025e+02	   5.3533000e+01	  -4.2238000e+01	   2.5175447e+00	   5.2253683e-02	   6.1634186e+00	   3.4572838e+01	   3.4373092e+02	             NaN	   3.3091721e+02	   3.3421165e+00	
   1.4105312e+02	   5.3544000e+01	  -4.2249000e+01	   3.2575255e+00	   6.4735210e-02	   6.0760426e+00	   3.4580888e+01	   3.0844857e+02	             NaN	   3.2623048e+02	   3.1490867e+00	
   1.4106720e+02	   5.3547000e+01	  -4.2253713e+01	   4.3339618e+00	   7.8518322e-02	   6.0511595e+00	   3.4580746e+01	   3.2824303e+02	             NaN	   3.2560099e+02	   3.2696658e+00	
   1.4108127e+02	   5.3550000e+01	  -4.2257000e+01	   4.1932981e+00	   8.5720751e-02	   6.0238270e+00	   3.4580310e+01	   3.3629201e+02	             NaN	   3.2680143e+02	   3.2794954e+00	
   1.4109534e+02	   5.3552000e+01	  -4.2256754e+01	   3.9879251e+00	   7.5325646e-02	   6.0136036e+00	   3.4579749e+01	   3.4892526e+02	             NaN	   3.4139647e+02	   3.2785811e+00	
   1.4110942e+02	   5.3553000e+01	  -4.2258000e+01	   3.9494444e+00	   7.7885731e-02	   5.9989049e+00	   3.4581593e+01	   3.4190992e+02	             NaN	   3.2473059e+02	   3.2776668e+00	
   1.4112349e+02	   5.3552000e+01	  -4.2260000e+01	   3.7552681e+00	   7.6174376e-02	   5.9941779e+00	   3.4580034e+01	   3.4908304e+02	             NaN	   3.2417369e+02	   3.2767524e+00	
   1.4113757e+02	   5.3552000e+01	  -4.2261000e+01	   4.1110159e+00	   8.3159285e-02	   5.9998230e+00	   3.4579418e+01	   3.5436328e+02	             NaN	   3.2349626e+02	   3.2758381e+00	
   1.4115164e+02	   5.3551000e+01	  -4.2262000e+01	   4.0765470e+00	   8.9012136e-02	   6.0090750e+00	   3.4578250e+01	   3.4471252e+02	             NaN	   3.2415823e+02	   3.2749238e+00	
   1.4116571e+02	   5.3552000e+01	  -4.2260000e+01	   4.1410560e+00	   7.8907130e-02	   6.0104946e+00	   3.4578326e+01	   3.5243831e+02	             NaN	   3.2974551e+02	   3.2740094e+00	
   1.4117979e+02	   5.3553000e+01	  -4.2257000e+01	   4.3996749e+00	   8.9443419e-02	   5.9995463e+00	   3.4576493e+01	   3.5357054e+02	             NaN	   3.1159532e+02	   3.2730951e+00	
   1.4119386e+02	   5.3552000e+01	  -4.2259000e+01	   4.1315353e+00	   8.5074361e-02	   6.0079898e+00	   3.4574746e+01	   3.5755127e+02	             NaN	   3.1508312e+02	   3.2721808e+00	
   1.4120794e+02	   5.3551000e+01	  -4.2260000e+01	   4.1525957e+00	   8.4677428e-02	   6.0178758e+00	   3.4574307e+01	   3.6427214e+02	             NaN	   3.2263726e+02	   3.2712665e+00	
   1.4122201e+02	   5.3552000e+01	  -4.2258000e+01	   4.0804914e+00	   9.4471447e-02	   6.0247896e+00	   3.4574494e+01	   3.5962911e+02	             NaN	   3.1720664e+02	   3.2703522e+00	
   1.4123609e+02	   5.3552000e+01	  -4.2259000e+01	   3.6344126e+00	   7.3515339e-02	   6.0357954e+00	   3.4573326e+01	   3.6311186e+02	             NaN	   3.1906799e+02	   3.2694378e+00	
   1.4125016e+02	   5.3552000e+01	  -4.2259000e+01	   3.2714682e+00	   6.6695814e-02	   6.0536537e+00	   3.4572458e+01	   3.8318808e+02	             NaN	   3.2240202e+02	   3.2685235e+00	
   1.4126423e+02	   5.3551000e+01	  -4.2260000e+01	   3.0610056e+00	   6.6049197e-02	   6.0633327e+00	   3.4572432e+01	   3.5912738e+02	             NaN	   3.1703244e+02	   3.2676092e+00	
   1.4127831e+02	   5.3551000e+01	  -4.2261000e+01	   3.0210348e+00	   6.6030001e-02	   6.0594287e+00	   3.4573115e+01	   3.5575377e+02	             NaN	   3.2274804e+02	   3.2666949e+00	
   1.4129238e+02	   5.3552000e+01	  -4.2258000e+01	   2.8943361e+00	   6.5573926e-02	   6.0554042e+00	   3.4574689e+01	   3.3890536e+02	             NaN	   3.2401574e+02	   3.2657805e+00	
   1.4130646e+02	   5.3550000e+01	  -4.2260000e+01	   2.7635481e+00	   5.9757244e-02	   6.0614017e+00	   3.4574444e+01	   3.5644393e+02	             NaN	   3.1522072e+02	   3.2648662e+00	
   1.4132053e+02	   5.3550000e+01	  -4.2261000e+01	   2.4484595e+00	   7.6936534e-02	   6.0673587e+00	   3.4574149e+01	   3.4734509e+02	             NaN	   3.1453954e+02	   3.2662153e+00	
   1.4133460e+02	   5.3550000e+01	  -4.2260000e+01	   2.4206725e+00	   8.5405190e-02	   6.0732221e+00	   3.4573699e+01	   3.8963323e+02	             NaN	   3.2507980e+02	   3.2689525e+00	
   1.4138747e+02	   5.3554000e+01	  -4.2249000e+01	   3.1650499e+00	   6.8274460e-02	   6.0377298e+00	   3.4577979e+01	   3.1716156e+02	             NaN	   3.2532699e+02	   3.2925725e+00	
   1.4140155e+02	   5.3556000e+01	  -4.2246821e+01	   3.0521579e+00	   6.7173466e-02	   6.0327568e+00	   3.4577554e+01	   3.2761677e+02	             NaN	   3.2612186e+02	   3.3023239e+00	
   1.4141562e+02	   5.3555000e+01	  -4.2244000e+01	   3.2066579e+00	   6.4154701e-02	   6.0343663e+00	   3.4578500e+01	   3.1994955e+02	             NaN	   2.9098570e+02	   3.3800570e+00	
   1.4142970e+02	   5.3551288e+01	  -4.2246000e+01	   3.0972776e+00	   6.1118193e-02	   6.0330439e+00	   3.4578856e+01	   3.0933229e+02	             NaN	   2.9049694e+02	   3.2036453e+00	
   1.4144377e+02	   5.3549000e+01	  -4.2248000e+01	   2.8717828e+00	   5.7394683e-02	   6.0295958e+00	   3.4557176e+01	   2.2907901e+02	             NaN	   3.0457603e+02	   3.1296421e+00	
   1.4145784e+02	   5.3546000e+01	  -4.2248000e+01	   3.0530972e+00	   5.6139968e-02	   6.0262228e+00	   3.4578325e+01	   2.8558929e+02	             NaN	   2.7686408e+02	   3.1618238e+00	
   1.4147192e+02	   5.3542000e+01	  -4.2245488e+01	   2.6917402e+00	   5.3746473e-02	   6.0334585e+00	   3.4576637e+01	   3.3162909e+02	             NaN	   3.0033515e+02	   3.2870638e+00	
   1.4148599e+02	   5.3540000e+01	  -4.2243000e+01	   2.7496447e+00	   5.5417278e-02	   6.0235325e+00	   3.4578823e+01	   3.3363376e+02	             NaN	   3.0125074e+02	   3.2297683e+00	
   1.4150007e+02	   5.3539000e+01	  -4.2240000e+01	   2.7428768e+00	   5.8242782e-02	   6.0079225e+00	   3.4576868e+01	   3.3772038e+02	             NaN	   3.0109268e+02	   3.2034826e+00	
   1.4151414e+02	   5.3538000e+01	  -4.2237000e+01	   2.7751235e+00	   5.7295315e-02	   5.9985000e+00	   3.4576755e+01	   3.2063087e+02	             NaN	   2.8952859e+02	   3.1879654e+00	
   1.4152821e+02	   5.3538421e+01	  -4.2237000e+01	   2.8342004e+00	   5.8494136e-02	   6.0066896e+00	   3.4575611e+01	   2.7009955e+02	             NaN	   2.8108127e+02	   3.1339344e+00	
   1.4154229e+02	   5.3537000e+01	  -4.2237000e+01	   2.9826841e+00	   6.0215741e-02	   6.0103618e+00	   3.4574868e+01	   2.9312798e+02	             NaN	   2.8022158e+02	   3.0833407e+00	
   1.4155636e+02	   5.3536000e+01	  -4.2238000e+01	   2.7957079e+00	   5.7766628e-02	   6.0056470e+00	   3.4574027e+01	   2.3625021e+02	             NaN	   2.8417286e+02	   3.1763322e+00	
   1.4157044e+02	   5.3535000e+01	  -4.2238000e+01	   2.9693964e+00	   6.0616145e-02	   6.0147758e+00	   3.4574335e+01	   3.2141094e+02	             NaN	   2.8616099e+02	   3.2094290e+00	
   1.4158451e+02	   5.3536000e+01	  -4.2238000e+01	   2.9054653e+00	   6.2483958e-02	   6.0378938e+00	   3.4574179e+01	   2.3696653e+02	             NaN	   2.8097083e+02	   3.2306339e+00	
   1.4159859e+02	   5.3535000e+01	  -4.2238912e+01	   2.9088667e+00	   7.3987288e-02	   6.0492388e+00	   3.4576170e+01	   1.9051414e+02	   7.6300351e-01	   2.7506500e+02	   3.3744621e+00	
   1.4161266e+02	   5.3535000e+01	  -4.2240000e+01	   3.5966395e+00	   6.8434177e-02	   6.0615612e+00	   3.4574504e+01	   1.5873881e+02	   3.0597026e-01	   2.7994491e+02	   3.1474104e+00	
   1.4162673e+02	   5.3535000e+01	  -4.2240000e+01	   3.1556267e+00	   6.7811168e-02	   6.0900133e+00	   3.4573570e+01	   1.6700102e+02	   3.3096113e-01	   2.7827960e+02	   3.0867010e+00	
   1.4164081e+02	   5.3533000e+01	  -4.2240000e+01	   2.9474161e+00	   5.9999374e-02	   6.1109838e+00	   3.4574399e+01	   1.4258997e+02	   3.8825215e-01	   2.6690706e+02	   3.0716760e+00	
   1.4165488e+02	   5.3531000e+01	  -4.2239000e+01	   2.8522213e+00	   5.6402926e-02	   6.1449480e+00	   3.4571623e+01	   1.3605357e+02	   2.4166272e-01	   2.6554960e+02	   3.0953836e+00	
   1.4166896e+02	   5.3528754e+01	  -4.2239000e+01	   2.9019114e+00	   6.0135555e-02	   6.1751035e+00	   3.4572526e+01	   1.4460524e+02	   2.7965056e-01	   2.6639847e+02	   3.0850795e+00	
   1.4172183e+02	   5.3529000e+01	  -4.2237000e+01	             NaN	             NaN	   6.2200044e+00	   3.4570994e+01	   1.8135464e+02	   1.9043859e-01	   2.8467084e+02	   3.2725154e+00	
   1.4173590e+02	   5.3531000e+01	  -4.2236000e+01	   4.8195947e+00	   9.5836071e-02	   6.2955251e+00	   3.4572612e+01	   2.4347729e+02	   2.5541441e-01	   2.8081628e+02	   3.8936411e+00	
   1.4174997e+02	   5.3530000e+01	  -4.2238000e+01	   5.3467447e+00	   9.9999378e-02	   6.3314590e+00	   3.4570769e+01	   3.3555246e+02	   2.8437200e-01	   2.2125452e+02	   4.4433832e+00	
   1.4176413e+02	   5.3525000e+01	  -4.2238000e+01	   5.6662802e+00	   1.1352324e-01	   6.3552065e+00	   3.4568521e+01	   3.0945498e+02	   4.2575040e-01	   2.3593231e+02	   4.5226294e+00	
